"rbd";"agno";"nivel";"grado";"ind";"dim";"sdim";"niv_bajo_por";"niv_medio_por";"niv_alto_por";"niv_mbajo_por";"niv_mmedio_por";"niv_malto_por";"fecha_bbdd";"codigo_bdd"
16470;2023;MEDIA;2;CC;AR;AB;42;47;11;;;;20240528;final20240528v1
16470;2023;MEDIA;2;HV;AC;AC;11;66;23;;;;20240528;final20240528v1
16470;2023;MEDIA;2;HV;VA;AF;25;36;40;;;;20240528;final20240528v1
16470;2023;MEDIA;2;HV;HA;AL;8;64;28;;;;20240528;final20240528v1
16470;2023;MEDIA;2;CC;AO;AO;79;21;0;;;;20240528;final20240528v1
16470;2023;MEDIA;2;CC;AR;CS;19;55;26;;;;20240528;final20240528v1
16470;2023;MEDIA;2;PF;VD;EP;55;26;19;;;;20240528;final20240528v1
16470;2023;MEDIA;2;AM;ME;ID;34;55;11;;;;20240528;final20240528v1
16470;2023;MEDIA;2;PF;SP;IE;43;47;9;;;;20240528;final20240528v1
16470;2023;MEDIA;2;CC;AS;MP;45;40;15;;;;20240528;final20240528v1
16470;2023;MEDIA;2;AM;AA;PA;21;43;36;;;;20240528;final20240528v1
16470;2023;MEDIA;2;HV;AC;PC;54;;46;;;;20240528;final20240528v1
16470;2023;MEDIA;2;PF;VD;PD;72;15;13;;;;20240528;final20240528v1
16470;2023;MEDIA;2;PF;PA;PE;85;4;11;;;;20240528;final20240528v1
16470;2023;MEDIA;2;HV;HA;PH;79;;21;;;;20240528;final20240528v1
16470;2023;MEDIA;2;AM;ME;PM;81;;19;;;;20240528;final20240528v1
16470;2023;MEDIA;2;PF;PA;PP;76;8;17;;;;20240528;final20240528v1
16470;2023;MEDIA;2;CC;AO;PR;85;;15;;;;20240528;final20240528v1
16470;2023;MEDIA;2;HV;VA;PV;66;;34;;;;20240528;final20240528v1
16470;2023;MEDIA;2;PF;VD;RD;25;49;26;;;;20240528;final20240528v1
16470;2023;MEDIA;2;CC;AS;TV;66;;34;;;;20240528;final20240528v1
16476;2023;MEDIA;2;AM;AA;AA;5;46;50;;;;20240528;final20240528v1
16476;2023;MEDIA;2;CC;AR;AB;23;77;0;;;;20240528;final20240528v1
16476;2023;MEDIA;2;HV;AC;AC;27;46;27;;;;20240528;final20240528v1
16476;2023;MEDIA;2;HV;VA;AF;23;41;36;;;;20240528;final20240528v1
16476;2023;MEDIA;2;HV;HA;AL;9;32;59;;;;20240528;final20240528v1
16476;2023;MEDIA;2;CC;AO;AO;82;18;0;;;;20240528;final20240528v1
16476;2023;MEDIA;2;CC;AR;CS;14;77;9;;;;20240528;final20240528v1
16476;2023;MEDIA;2;PF;VD;EP;59;32;9;;;;20240528;final20240528v1
16476;2023;MEDIA;2;AM;ME;ID;23;68;9;;;;20240528;final20240528v1
16476;2023;MEDIA;2;PF;SP;IE;50;46;5;;;;20240528;final20240528v1
16476;2023;MEDIA;2;CC;AS;MP;50;36;14;;;;20240528;final20240528v1
16476;2023;MEDIA;2;AM;AA;PA;9;41;50;;;;20240528;final20240528v1
16476;2023;MEDIA;2;HV;AC;PC;55;;46;;;;20240528;final20240528v1
16476;2023;MEDIA;2;PF;VD;PD;77;5;18;;;;20240528;final20240528v1
16476;2023;MEDIA;2;PF;PA;PE;77;9;14;;;;20240528;final20240528v1
16476;2023;MEDIA;2;HV;HA;PH;82;;18;;;;20240528;final20240528v1
16476;2023;MEDIA;2;AM;ME;PM;73;;27;;;;20240528;final20240528v1
16476;2023;MEDIA;2;PF;PA;PP;73;5;23;;;;20240528;final20240528v1
16476;2023;MEDIA;2;CC;AO;PR;77;;23;;;;20240528;final20240528v1
16476;2023;MEDIA;2;HV;VA;PV;68;;32;;;;20240528;final20240528v1
16476;2023;MEDIA;2;PF;VD;RD;14;64;23;;;;20240528;final20240528v1
16476;2023;MEDIA;2;CC;AS;TV;73;;27;;;;20240528;final20240528v1
16477;2023;MEDIA;2;AM;AA;AA;3;27;70;;;;20240528;final20240528v1
16477;2023;MEDIA;2;CC;AR;AB;30;36;33;;;;20240528;final20240528v1
16477;2023;MEDIA;2;HV;AC;AC;6;67;27;;;;20240528;final20240528v1
16477;2023;MEDIA;2;HV;VA;AF;21;36;42;;;;20240528;final20240528v1
16477;2023;MEDIA;2;HV;HA;AL;15;33;52;;;;20240528;final20240528v1
16477;2023;MEDIA;2;CC;AO;AO;55;46;0;;;;20240528;final20240528v1
16477;2023;MEDIA;2;CC;AR;CS;12;52;36;;;;20240528;final20240528v1
16477;2023;MEDIA;2;PF;VD;EP;41;38;22;;;;20240528;final20240528v1
16477;2023;MEDIA;2;AM;ME;ID;15;70;15;;;;20240528;final20240528v1
16477;2023;MEDIA;2;PF;SP;IE;15;67;18;;;;20240528;final20240528v1
16477;2023;MEDIA;2;CC;AS;MP;18;58;24;;;;20240528;final20240528v1
16477;2023;MEDIA;2;AM;AA;PA;21;36;42;;;;20240528;final20240528v1
16477;2023;MEDIA;2;HV;AC;PC;21;;79;;;;20240528;final20240528v1
16477;2023;MEDIA;2;PF;VD;PD;47;34;19;;;;20240528;final20240528v1
16477;2023;MEDIA;2;PF;PA;PE;85;9;6;;;;20240528;final20240528v1
16477;2023;MEDIA;2;HV;HA;PH;53;;47;;;;20240528;final20240528v1
16477;2023;MEDIA;2;AM;ME;PM;73;;27;;;;20240528;final20240528v1
16477;2023;MEDIA;2;PF;PA;PP;85;6;9;;;;20240528;final20240528v1
16477;2023;MEDIA;2;CC;AO;PR;67;;33;;;;20240528;final20240528v1
16477;2023;MEDIA;2;HV;VA;PV;46;;55;;;;20240528;final20240528v1
16477;2023;MEDIA;2;PF;VD;RD;22;56;22;;;;20240528;final20240528v1
16477;2023;MEDIA;2;CC;AS;TV;85;;15;;;;20240528;final20240528v1
16485;2023;MEDIA;2;AM;AA;AA;24;41;36;;;;20240528;final20240528v1
16485;2023;MEDIA;2;CC;AR;AB;36;38;26;;;;20240528;final20240528v1
16485;2023;MEDIA;2;HV;AC;AC;7;67;26;;;;20240528;final20240528v1
16485;2023;MEDIA;2;HV;VA;AF;10;45;45;;;;20240528;final20240528v1
16485;2023;MEDIA;2;HV;HA;AL;10;33;57;;;;20240528;final20240528v1
16485;2023;MEDIA;2;CC;AO;AO;50;45;5;;;;20240528;final20240528v1
16485;2023;MEDIA;2;CC;AR;CS;26;48;26;;;;20240528;final20240528v1
16485;2023;MEDIA;2;PF;VD;EP;41;26;33;;;;20240528;final20240528v1
16485;2023;MEDIA;2;AM;ME;ID;36;48;17;;;;20240528;final20240528v1
16485;2023;MEDIA;2;PF;SP;IE;41;33;26;;;;20240528;final20240528v1
16485;2023;MEDIA;2;CC;AS;MP;10;50;41;;;;20240528;final20240528v1
16485;2023;MEDIA;2;AM;AA;PA;19;50;31;;;;20240528;final20240528v1
16485;2023;MEDIA;2;HV;AC;PC;43;;57;;;;20240528;final20240528v1
16485;2023;MEDIA;2;PF;VD;PD;48;14;38;;;;20240528;final20240528v1
16485;2023;MEDIA;2;PF;PA;PE;79;10;12;;;;20240528;final20240528v1
16485;2023;MEDIA;2;HV;HA;PH;36;;64;;;;20240528;final20240528v1
16485;2023;MEDIA;2;AM;ME;PM;69;;31;;;;20240528;final20240528v1
16485;2023;MEDIA;2;PF;PA;PP;67;10;24;;;;20240528;final20240528v1
16485;2023;MEDIA;2;CC;AO;PR;60;;41;;;;20240528;final20240528v1
16485;2023;MEDIA;2;HV;VA;PV;52;;48;;;;20240528;final20240528v1
16485;2023;MEDIA;2;PF;VD;RD;10;43;48;;;;20240528;final20240528v1
16485;2023;MEDIA;2;CC;AS;TV;67;;33;;;;20240528;final20240528v1
16488;2023;MEDIA;2;AM;AA;AA;18;28;55;;;;20240528;final20240528v1
16488;2023;MEDIA;2;CC;AR;AB;25;50;25;;;;20240528;final20240528v1
16488;2023;MEDIA;2;HV;AC;AC;3;40;58;;;;20240528;final20240528v1
16488;2023;MEDIA;2;HV;VA;AF;21;26;53;;;;20240528;final20240528v1
16488;2023;MEDIA;2;HV;HA;AL;5;40;55;;;;20240528;final20240528v1
16488;2023;MEDIA;2;CC;AO;AO;83;18;0;;;;20240528;final20240528v1
16488;2023;MEDIA;2;CC;AR;CS;25;53;23;;;;20240528;final20240528v1
16488;2023;MEDIA;2;PF;VD;EP;43;20;38;;;;20240528;final20240528v1
16488;2023;MEDIA;2;AM;ME;ID;26;59;15;;;;20240528;final20240528v1
16488;2023;MEDIA;2;PF;SP;IE;48;23;30;;;;20240528;final20240528v1
16488;2023;MEDIA;2;CC;AS;MP;15;55;30;;;;20240528;final20240528v1
16488;2023;MEDIA;2;AM;AA;PA;15;23;63;;;;20240528;final20240528v1
16488;2023;MEDIA;2;HV;AC;PC;32;;68;;;;20240528;final20240528v1
16488;2023;MEDIA;2;PF;VD;PD;53;18;30;;;;20240528;final20240528v1
16488;2023;MEDIA;2;PF;PA;PE;70;8;23;;;;20240528;final20240528v1
16488;2023;MEDIA;2;HV;HA;PH;48;;53;;;;20240528;final20240528v1
16488;2023;MEDIA;2;AM;ME;PM;60;;40;;;;20240528;final20240528v1
16488;2023;MEDIA;2;PF;PA;PP;48;20;33;;;;20240528;final20240528v1
16488;2023;MEDIA;2;CC;AO;PR;55;;45;;;;20240528;final20240528v1
16488;2023;MEDIA;2;HV;VA;PV;45;;55;;;;20240528;final20240528v1
16488;2023;MEDIA;2;PF;VD;RD;25;50;25;;;;20240528;final20240528v1
16488;2023;MEDIA;2;CC;AS;TV;80;;20;;;;20240528;final20240528v1
16489;2023;MEDIA;2;AM;AA;AA;23;36;41;;;;20240528;final20240528v1
16489;2023;MEDIA;2;CC;AR;AB;41;36;23;;;;20240528;final20240528v1
16489;2023;MEDIA;2;HV;AC;AC;36;50;14;;;;20240528;final20240528v1
16489;2023;MEDIA;2;HV;VA;AF;36;23;41;;;;20240528;final20240528v1
16489;2023;MEDIA;2;HV;HA;AL;27;46;27;;;;20240528;final20240528v1
16489;2023;MEDIA;2;CC;AO;AO;82;18;0;;;;20240528;final20240528v1
16489;2023;MEDIA;2;CC;AR;CS;27;64;9;;;;20240528;final20240528v1
16489;2023;MEDIA;2;PF;VD;EP;50;18;32;;;;20240528;final20240528v1
16489;2023;MEDIA;2;AM;ME;ID;50;36;14;;;;20240528;final20240528v1
16489;2023;MEDIA;2;PF;SP;IE;27;50;23;;;;20240528;final20240528v1
16489;2023;MEDIA;2;CC;AS;MP;29;43;29;;;;20240528;final20240528v1
16489;2023;MEDIA;2;AM;AA;PA;32;32;36;;;;20240528;final20240528v1
16489;2023;MEDIA;2;HV;AC;PC;32;;68;;;;20240528;final20240528v1
16489;2023;MEDIA;2;PF;VD;PD;64;23;14;;;;20240528;final20240528v1
16489;2023;MEDIA;2;PF;PA;PE;82;5;14;;;;20240528;final20240528v1
16489;2023;MEDIA;2;HV;HA;PH;46;;55;;;;20240528;final20240528v1
16489;2023;MEDIA;2;AM;ME;PM;77;;23;;;;20240528;final20240528v1
16489;2023;MEDIA;2;PF;PA;PP;57;14;29;;;;20240528;final20240528v1
16489;2023;MEDIA;2;CC;AO;PR;71;;29;;;;20240528;final20240528v1
16489;2023;MEDIA;2;HV;VA;PV;55;;46;;;;20240528;final20240528v1
16489;2023;MEDIA;2;PF;VD;RD;18;55;27;;;;20240528;final20240528v1
16489;2023;MEDIA;2;CC;AS;TV;62;;38;;;;20240528;final20240528v1
16494;2023;MEDIA;2;AM;AA;AA;11;36;54;;;;20240528;final20240528v1
16494;2023;MEDIA;2;CC;AR;AB;7;61;32;;;;20240528;final20240528v1
16494;2023;MEDIA;2;HV;AC;AC;11;52;37;;;;20240528;final20240528v1
16494;2023;MEDIA;2;HV;VA;AF;7;44;48;;;;20240528;final20240528v1
16494;2023;MEDIA;2;HV;HA;AL;0;56;44;;;;20240528;final20240528v1
16494;2023;MEDIA;2;CC;AO;AO;32;64;4;;;;20240528;final20240528v1
16494;2023;MEDIA;2;CC;AR;CS;11;64;25;;;;20240528;final20240528v1
16494;2023;MEDIA;2;PF;VD;EP;25;50;25;;;;20240528;final20240528v1
16494;2023;MEDIA;2;AM;ME;ID;18;68;14;;;;20240528;final20240528v1
16494;2023;MEDIA;2;PF;SP;IE;7;61;32;;;;20240528;final20240528v1
16494;2023;MEDIA;2;CC;AS;MP;4;64;32;;;;20240528;final20240528v1
16494;2023;MEDIA;2;AM;AA;PA;4;36;61;;;;20240528;final20240528v1
16494;2023;MEDIA;2;HV;AC;PC;50;;50;;;;20240528;final20240528v1
16494;2023;MEDIA;2;PF;VD;PD;22;30;48;;;;20240528;final20240528v1
16494;2023;MEDIA;2;PF;PA;PE;82;11;7;;;;20240528;final20240528v1
16494;2023;MEDIA;2;HV;HA;PH;31;;69;;;;20240528;final20240528v1
16494;2023;MEDIA;2;AM;ME;PM;54;;46;;;;20240528;final20240528v1
16494;2023;MEDIA;2;PF;PA;PP;64;4;32;;;;20240528;final20240528v1
16494;2023;MEDIA;2;CC;AO;PR;32;;68;;;;20240528;final20240528v1
16494;2023;MEDIA;2;HV;VA;PV;33;;67;;;;20240528;final20240528v1
16494;2023;MEDIA;2;PF;VD;RD;4;48;48;;;;20240528;final20240528v1
16494;2023;MEDIA;2;CC;AS;TV;70;;30;;;;20240528;final20240528v1
16497;2023;MEDIA;2;AM;AA;AA;0;40;60;;;;20240528;final20240528v1
16497;2023;MEDIA;2;CC;AR;AB;45;30;25;;;;20240528;final20240528v1
16497;2023;MEDIA;2;HV;AC;AC;5;65;30;;;;20240528;final20240528v1
16497;2023;MEDIA;2;HV;VA;AF;15;30;55;;;;20240528;final20240528v1
16497;2023;MEDIA;2;HV;HA;AL;16;42;42;;;;20240528;final20240528v1
16497;2023;MEDIA;2;CC;AO;AO;80;20;0;;;;20240528;final20240528v1
16497;2023;MEDIA;2;CC;AR;CS;40;50;10;;;;20240528;final20240528v1
16497;2023;MEDIA;2;PF;VD;EP;75;15;10;;;;20240528;final20240528v1
16497;2023;MEDIA;2;AM;ME;ID;35;55;10;;;;20240528;final20240528v1
16497;2023;MEDIA;2;PF;SP;IE;50;50;0;;;;20240528;final20240528v1
16497;2023;MEDIA;2;CC;AS;MP;21;68;11;;;;20240528;final20240528v1
16497;2023;MEDIA;2;AM;AA;PA;15;50;35;;;;20240528;final20240528v1
16497;2023;MEDIA;2;HV;AC;PC;50;;50;;;;20240528;final20240528v1
16497;2023;MEDIA;2;PF;VD;PD;79;0;21;;;;20240528;final20240528v1
16497;2023;MEDIA;2;PF;PA;PE;75;5;20;;;;20240528;final20240528v1
16497;2023;MEDIA;2;HV;HA;PH;67;;33;;;;20240528;final20240528v1
16497;2023;MEDIA;2;AM;ME;PM;65;;35;;;;20240528;final20240528v1
16497;2023;MEDIA;2;PF;PA;PP;75;10;15;;;;20240528;final20240528v1
16497;2023;MEDIA;2;CC;AO;PR;74;;26;;;;20240528;final20240528v1
16497;2023;MEDIA;2;HV;VA;PV;55;;45;;;;20240528;final20240528v1
16497;2023;MEDIA;2;PF;VD;RD;42;26;32;;;;20240528;final20240528v1
16497;2023;MEDIA;2;CC;AS;TV;90;;11;;;;20240528;final20240528v1
16502;2023;MEDIA;2;AM;AA;AA;23;37;40;;;;20240528;final20240528v1
16502;2023;MEDIA;2;CC;AR;AB;23;53;23;;;;20240528;final20240528v1
16502;2023;MEDIA;2;HV;AC;AC;20;67;13;;;;20240528;final20240528v1
16502;2023;MEDIA;2;HV;VA;AF;23;37;40;;;;20240528;final20240528v1
16502;2023;MEDIA;2;HV;HA;AL;10;57;33;;;;20240528;final20240528v1
16502;2023;MEDIA;2;CC;AO;AO;70;30;0;;;;20240528;final20240528v1
16502;2023;MEDIA;2;CC;AR;CS;60;37;3;;;;20240528;final20240528v1
16502;2023;MEDIA;2;PF;VD;EP;60;23;17;;;;20240528;final20240528v1
16502;2023;MEDIA;2;AM;ME;ID;47;43;10;;;;20240528;final20240528v1
16502;2023;MEDIA;2;PF;SP;IE;43;50;7;;;;20240528;final20240528v1
16502;2023;MEDIA;2;CC;AS;MP;43;43;13;;;;20240528;final20240528v1
16502;2023;MEDIA;2;AM;AA;PA;3;43;53;;;;20240528;final20240528v1
16502;2023;MEDIA;2;HV;AC;PC;53;;47;;;;20240528;final20240528v1
16502;2023;MEDIA;2;PF;VD;PD;67;20;13;;;;20240528;final20240528v1
16502;2023;MEDIA;2;PF;PA;PE;83;7;10;;;;20240528;final20240528v1
16502;2023;MEDIA;2;HV;HA;PH;70;;30;;;;20240528;final20240528v1
16502;2023;MEDIA;2;AM;ME;PM;63;;37;;;;20240528;final20240528v1
16502;2023;MEDIA;2;PF;PA;PP;57;23;20;;;;20240528;final20240528v1
16502;2023;MEDIA;2;CC;AO;PR;70;;30;;;;20240528;final20240528v1
16502;2023;MEDIA;2;HV;VA;PV;67;;33;;;;20240528;final20240528v1
16502;2023;MEDIA;2;PF;VD;RD;27;57;17;;;;20240528;final20240528v1
16502;2023;MEDIA;2;CC;AS;TV;83;;17;;;;20240528;final20240528v1
16507;2023;MEDIA;2;AM;AA;AA;8;40;52;;;;20240528;final20240528v1
16507;2023;MEDIA;2;CC;AR;AB;24;64;12;;;;20240528;final20240528v1
16507;2023;MEDIA;2;HV;AC;AC;8;60;32;;;;20240528;final20240528v1
16507;2023;MEDIA;2;HV;VA;AF;12;44;44;;;;20240528;final20240528v1
16507;2023;MEDIA;2;HV;HA;AL;8;56;36;;;;20240528;final20240528v1
16507;2023;MEDIA;2;CC;AO;AO;64;36;0;;;;20240528;final20240528v1
16507;2023;MEDIA;2;CC;AR;CS;24;60;16;;;;20240528;final20240528v1
16507;2023;MEDIA;2;PF;VD;EP;44;28;28;;;;20240528;final20240528v1
16507;2023;MEDIA;2;AM;ME;ID;40;52;8;;;;20240528;final20240528v1
16507;2023;MEDIA;2;PF;SP;IE;36;56;8;;;;20240528;final20240528v1
16507;2023;MEDIA;2;CC;AS;MP;16;60;24;;;;20240528;final20240528v1
16507;2023;MEDIA;2;AM;AA;PA;16;48;36;;;;20240528;final20240528v1
16507;2023;MEDIA;2;HV;AC;PC;24;;76;;;;20240528;final20240528v1
16507;2023;MEDIA;2;PF;VD;PD;48;36;16;;;;20240528;final20240528v1
16507;2023;MEDIA;2;PF;PA;PE;92;8;0;;;;20240528;final20240528v1
16507;2023;MEDIA;2;HV;HA;PH;72;;28;;;;20240528;final20240528v1
16507;2023;MEDIA;2;AM;ME;PM;68;;32;;;;20240528;final20240528v1
16507;2023;MEDIA;2;PF;PA;PP;80;8;12;;;;20240528;final20240528v1
16507;2023;MEDIA;2;CC;AO;PR;64;;36;;;;20240528;final20240528v1
16507;2023;MEDIA;2;HV;VA;PV;64;;36;;;;20240528;final20240528v1
16507;2023;MEDIA;2;PF;VD;RD;12;56;32;;;;20240528;final20240528v1
16507;2023;MEDIA;2;CC;AS;TV;76;;24;;;;20240528;final20240528v1
16508;2023;MEDIA;2;AM;AA;AA;14;36;51;;;;20240528;final20240528v1
16508;2023;MEDIA;2;CC;AR;AB;42;41;17;;;;20240528;final20240528v1
16508;2023;MEDIA;2;HV;AC;AC;12;72;16;;;;20240528;final20240528v1
16508;2023;MEDIA;2;HV;VA;AF;10;40;50;;;;20240528;final20240528v1
16508;2023;MEDIA;2;HV;HA;AL;10;53;36;;;;20240528;final20240528v1
16508;2023;MEDIA;2;CC;AO;AO;78;19;3;;;;20240528;final20240528v1
16508;2023;MEDIA;2;CC;AR;CS;29;53;19;;;;20240528;final20240528v1
16508;2023;MEDIA;2;PF;VD;EP;48;22;31;;;;20240528;final20240528v1
16508;2023;MEDIA;2;AM;ME;ID;34;51;15;;;;20240528;final20240528v1
16508;2023;MEDIA;2;PF;SP;IE;29;59;12;;;;20240528;final20240528v1
16508;2023;MEDIA;2;CC;AS;MP;31;55;14;;;;20240528;final20240528v1
16508;2023;MEDIA;2;AM;AA;PA;36;39;25;;;;20240528;final20240528v1
16508;2023;MEDIA;2;HV;AC;PC;28;;72;;;;20240528;final20240528v1
16508;2023;MEDIA;2;PF;VD;PD;75;11;14;;;;20240528;final20240528v1
16508;2023;MEDIA;2;PF;PA;PE;85;5;10;;;;20240528;final20240528v1
16508;2023;MEDIA;2;HV;HA;PH;78;;22;;;;20240528;final20240528v1
16508;2023;MEDIA;2;AM;ME;PM;85;;15;;;;20240528;final20240528v1
16508;2023;MEDIA;2;PF;PA;PP;73;12;15;;;;20240528;final20240528v1
16508;2023;MEDIA;2;CC;AO;PR;74;;26;;;;20240528;final20240528v1
16508;2023;MEDIA;2;HV;VA;PV;69;;31;;;;20240528;final20240528v1
16508;2023;MEDIA;2;PF;VD;RD;23;54;23;;;;20240528;final20240528v1
16508;2023;MEDIA;2;CC;AS;TV;78;;22;;;;20240528;final20240528v1
16509;2023;MEDIA;2;AM;AA;AA;8;33;58;;;;20240528;final20240528v1
16509;2023;MEDIA;2;CC;AR;AB;17;71;13;;;;20240528;final20240528v1
16509;2023;MEDIA;2;HV;AC;AC;13;63;25;;;;20240528;final20240528v1
16509;2023;MEDIA;2;HV;VA;AF;21;33;46;;;;20240528;final20240528v1
16509;2023;MEDIA;2;HV;HA;AL;4;58;38;;;;20240528;final20240528v1
16509;2023;MEDIA;2;CC;AO;AO;79;21;0;;;;20240528;final20240528v1
16509;2023;MEDIA;2;CC;AR;CS;17;75;8;;;;20240528;final20240528v1
16509;2023;MEDIA;2;PF;VD;EP;21;46;33;;;;20240528;final20240528v1
16509;2023;MEDIA;2;AM;ME;ID;25;42;33;;;;20240528;final20240528v1
16509;2023;MEDIA;2;PF;SP;IE;29;50;21;;;;20240528;final20240528v1
16509;2023;MEDIA;2;CC;AS;MP;17;38;46;;;;20240528;final20240528v1
16509;2023;MEDIA;2;AM;AA;PA;0;42;58;;;;20240528;final20240528v1
16509;2023;MEDIA;2;HV;AC;PC;17;;83;;;;20240528;final20240528v1
16509;2023;MEDIA;2;PF;VD;PD;42;29;29;;;;20240528;final20240528v1
16509;2023;MEDIA;2;PF;PA;PE;83;4;13;;;;20240528;final20240528v1
16509;2023;MEDIA;2;HV;HA;PH;29;;71;;;;20240528;final20240528v1
16509;2023;MEDIA;2;AM;ME;PM;46;;54;;;;20240528;final20240528v1
16509;2023;MEDIA;2;PF;PA;PP;50;21;29;;;;20240528;final20240528v1
16509;2023;MEDIA;2;CC;AO;PR;50;;50;;;;20240528;final20240528v1
16509;2023;MEDIA;2;HV;VA;PV;63;;38;;;;20240528;final20240528v1
16509;2023;MEDIA;2;PF;VD;RD;38;38;25;;;;20240528;final20240528v1
16509;2023;MEDIA;2;CC;AS;TV;75;;25;;;;20240528;final20240528v1
16512;2023;MEDIA;2;AM;AA;AA;39;39;22;;;;20240528;final20240528v1
16512;2023;MEDIA;2;CC;AR;AB;33;50;17;;;;20240528;final20240528v1
16512;2023;MEDIA;2;HV;AC;AC;0;69;31;;;;20240528;final20240528v1
16512;2023;MEDIA;2;HV;VA;AF;17;33;50;;;;20240528;final20240528v1
16512;2023;MEDIA;2;HV;HA;AL;11;39;50;;;;20240528;final20240528v1
16512;2023;MEDIA;2;CC;AO;AO;81;19;0;;;;20240528;final20240528v1
16512;2023;MEDIA;2;CC;AR;CS;44;50;6;;;;20240528;final20240528v1
16512;2023;MEDIA;2;PF;VD;EP;53;28;19;;;;20240528;final20240528v1
16512;2023;MEDIA;2;AM;ME;ID;53;47;0;;;;20240528;final20240528v1
16512;2023;MEDIA;2;PF;SP;IE;28;47;25;;;;20240528;final20240528v1
16512;2023;MEDIA;2;CC;AS;MP;3;47;50;;;;20240528;final20240528v1
16512;2023;MEDIA;2;AM;AA;PA;25;36;39;;;;20240528;final20240528v1
16512;2023;MEDIA;2;HV;AC;PC;14;;86;;;;20240528;final20240528v1
16512;2023;MEDIA;2;PF;VD;PD;61;17;22;;;;20240528;final20240528v1
16512;2023;MEDIA;2;PF;PA;PE;72;14;14;;;;20240528;final20240528v1
16512;2023;MEDIA;2;HV;HA;PH;64;;36;;;;20240528;final20240528v1
16512;2023;MEDIA;2;AM;ME;PM;89;;11;;;;20240528;final20240528v1
16512;2023;MEDIA;2;PF;PA;PP;69;19;11;;;;20240528;final20240528v1
16512;2023;MEDIA;2;CC;AO;PR;67;;33;;;;20240528;final20240528v1
16512;2023;MEDIA;2;HV;VA;PV;53;;47;;;;20240528;final20240528v1
16512;2023;MEDIA;2;PF;VD;RD;28;44;28;;;;20240528;final20240528v1
16512;2023;MEDIA;2;CC;AS;TV;81;;19;;;;20240528;final20240528v1
16520;2023;MEDIA;2;AM;AA;AA;30;26;44;;;;20240528;final20240528v1
16520;2023;MEDIA;2;CC;AR;AB;26;48;26;;;;20240528;final20240528v1
16520;2023;MEDIA;2;HV;AC;AC;5;71;24;;;;20240528;final20240528v1
16520;2023;MEDIA;2;HV;VA;AF;19;52;29;;;;20240528;final20240528v1
16520;2023;MEDIA;2;HV;HA;AL;17;57;26;;;;20240528;final20240528v1
16520;2023;MEDIA;2;CC;AO;AO;57;44;0;;;;20240528;final20240528v1
16520;2023;MEDIA;2;CC;AR;CS;4;83;13;;;;20240528;final20240528v1
16520;2023;MEDIA;2;PF;VD;EP;61;26;13;;;;20240528;final20240528v1
16520;2023;MEDIA;2;AM;ME;ID;44;52;4;;;;20240528;final20240528v1
16520;2023;MEDIA;2;PF;SP;IE;30;52;17;;;;20240528;final20240528v1
16520;2023;MEDIA;2;CC;AS;MP;9;48;44;;;;20240528;final20240528v1
16520;2023;MEDIA;2;AM;AA;PA;4;48;48;;;;20240528;final20240528v1
16520;2023;MEDIA;2;HV;AC;PC;36;;64;;;;20240528;final20240528v1
16520;2023;MEDIA;2;PF;VD;PD;39;39;22;;;;20240528;final20240528v1
16520;2023;MEDIA;2;PF;PA;PE;87;9;4;;;;20240528;final20240528v1
16520;2023;MEDIA;2;HV;HA;PH;74;;26;;;;20240528;final20240528v1
16520;2023;MEDIA;2;AM;ME;PM;74;;26;;;;20240528;final20240528v1
16520;2023;MEDIA;2;PF;PA;PP;78;17;4;;;;20240528;final20240528v1
16520;2023;MEDIA;2;CC;AO;PR;70;;30;;;;20240528;final20240528v1
16520;2023;MEDIA;2;HV;VA;PV;62;;38;;;;20240528;final20240528v1
16520;2023;MEDIA;2;PF;VD;RD;39;39;22;;;;20240528;final20240528v1
16520;2023;MEDIA;2;CC;AS;TV;78;;22;;;;20240528;final20240528v1
16535;2023;MEDIA;2;AM;AA;AA;13;48;39;;;;20240528;final20240528v1
16535;2023;MEDIA;2;CC;AR;AB;26;61;13;;;;20240528;final20240528v1
16535;2023;MEDIA;2;HV;AC;AC;11;69;20;;;;20240528;final20240528v1
16535;2023;MEDIA;2;HV;VA;AF;22;35;43;;;;20240528;final20240528v1
16535;2023;MEDIA;2;HV;HA;AL;17;48;35;;;;20240528;final20240528v1
16535;2023;MEDIA;2;CC;AO;AO;85;15;0;;;;20240528;final20240528v1
16535;2023;MEDIA;2;CC;AR;CS;35;59;6;;;;20240528;final20240528v1
16535;2023;MEDIA;2;PF;VD;EP;57;28;15;;;;20240528;final20240528v1
16535;2023;MEDIA;2;AM;ME;ID;28;67;6;;;;20240528;final20240528v1
16535;2023;MEDIA;2;PF;SP;IE;35;56;9;;;;20240528;final20240528v1
16535;2023;MEDIA;2;CC;AS;MP;30;57;13;;;;20240528;final20240528v1
16535;2023;MEDIA;2;AM;AA;PA;19;48;33;;;;20240528;final20240528v1
16535;2023;MEDIA;2;HV;AC;PC;26;;74;;;;20240528;final20240528v1
16535;2023;MEDIA;2;PF;VD;PD;54;24;22;;;;20240528;final20240528v1
16535;2023;MEDIA;2;PF;PA;PE;89;11;0;;;;20240528;final20240528v1
16535;2023;MEDIA;2;HV;HA;PH;44;;56;;;;20240528;final20240528v1
16535;2023;MEDIA;2;AM;ME;PM;80;;20;;;;20240528;final20240528v1
16535;2023;MEDIA;2;PF;PA;PP;72;9;19;;;;20240528;final20240528v1
