rbd|agno|grado|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|nom_deprov_rbd|cod_depe2|cod_grupo|cod_rural_rbd|ind_am|ind_cc|ind_hv|ind_pf
3461|2019|8b|LICEO FRANCISCO ANTONIO ENCINA ARMANET|7|DEL MAULE|74|LINARES|7407|VILLA ALEGRE|Linares|1|1|1|76.491763046|73.796523955|65.994453484|75.111312072
3462|2019|8b|ESCUELA TIMOTEO ARAYA ALEGRIA|7|DEL MAULE|74|LINARES|7407|VILLA ALEGRE|Linares|1|2|1|77.580985397|76.090872809|73.644041873|82.302725923
3463|2019|8b|ESCUELA MALAQUIAS CONCHA ORTIZ|7|DEL MAULE|74|LINARES|7407|VILLA ALEGRE|Linares|1|1|2|70.788866266|74.532040499|70.040976344|79.216269252
3464|2019|8b|ESCUELA HERNAN LOBOS ARIAS|7|DEL MAULE|74|LINARES|7407|VILLA ALEGRE|Linares|1|1|2|70.534750739|63.249850273|66.617909414|72.922125193
3465|2019|8b|ESCUELA ALCALDE SERAFIN GUTIERREZ F.|7|DEL MAULE|74|LINARES|7407|VILLA ALEGRE|Linares|1|2|2|76.260665962|77.657255167|67.750163302|78.39604387
3466|2019|8b|ESCUELA ALCALDE ORLANDO RODRIGUEZ DEL C.|7|DEL MAULE|74|LINARES|7407|VILLA ALEGRE|Linares|1|1|2|84.524466692|87.531640663|81.421818538|92.213228363
3468|2019|8b|ESCUELA ASCENCIO ASTORQUIZA ZABALA|7|DEL MAULE|74|LINARES|7407|VILLA ALEGRE|Linares|1|2|2|71.411055508|73.577417145|69.672994525|82.039011728
3470|2019|8b|ESCUELA TRINIDAD ALCAINO TAPIA|7|DEL MAULE|74|LINARES|7407|VILLA ALEGRE|Linares|1|2|2|76.604918864|74.788978912|77.72647856|76.268874621
3471|2019|8b|ESCUELA PROFESOR RAMON LEIVA NARVAEZ|7|DEL MAULE|74|LINARES|7407|VILLA ALEGRE|Linares|1|1|2|90.537009274|92.014715658|86.6724685|92.393854313
3475|2019|8b|ESCUELA JOSE PALMA FERNANDEZ|7|DEL MAULE|74|LINARES|7407|VILLA ALEGRE|Linares|1|2|2|70.478711271||68.248851536|79.24918855
3480|2019|8b|ESCUELA JOSE MANUEL BALMACEDA|7|DEL MAULE|74|LINARES|7406|SAN JAVIER|Linares|1|2|1|80.130866643|74.411026288|70.621099239|76.142205087
3481|2019|8b|ESCUELA MANUEL DE SALAS|7|DEL MAULE|74|LINARES|7406|SAN JAVIER|Linares|1|1|1|77.774004719|74.735424069|72.155871635|82.226063904
3482|2019|8b|ESCUELA JUSTA NARVAEZ|7|DEL MAULE|74|LINARES|7406|SAN JAVIER|Linares|1|1|1|74.162861754|77.627572196|65.131523748|80.097526669
3483|2019|8b|ESCUELA GERONIMO LAGOS LISBOA|7|DEL MAULE|74|LINARES|7406|SAN JAVIER|Linares|1|2|1|73.536159118|76.235063559|68.547562091|75.794160451
3489|2019|8b|ESCUELA JORGE GONZALEZ BASTIAS|7|DEL MAULE|74|LINARES|7406|SAN JAVIER|Linares|1|1|2|82.594138041|82.640550226|79.888790883|88.214925451
3490|2019|8b|ESCUELA JULIO MONTT SALAMANCA|7|DEL MAULE|74|LINARES|7406|SAN JAVIER|Linares|1|1|2|72.46579504|69.621560465|71.012150819|70.632071103
3491|2019|8b|ESCUELA JUAN DE DIOS ALDEA|7|DEL MAULE|74|LINARES|7406|SAN JAVIER|Linares|1|1|2|76.449473653|73.935749961|78.970827682|82.51852957
3492|2019|8b|ESCUELA BERNARDO OHIGGINS|7|DEL MAULE|74|LINARES|7406|SAN JAVIER|Linares|1|2|2|87.78187242|83.169753827|82.713091208|88.505699423
3494|2019|8b|ESCUELA MANUEL RODRIGUEZ|7|DEL MAULE|74|LINARES|7406|SAN JAVIER|Linares|1|1|2|72.905204429|75.497675971|67.450592044|74.573128214
3495|2019|8b|ESCUELA PEDRO LAGOS|7|DEL MAULE|74|LINARES|7406|SAN JAVIER|Linares|1|1|2|90.077096532|92.164252468|89.213945466|95.373803884
3497|2019|8b|ESCUELA JOSE MIGUEL CARRERA|7|DEL MAULE|74|LINARES|7406|SAN JAVIER|Linares|1|2|2|90.511105999|88.697014938|85.161270976|94.125342839
3517|2019|8b|ESCUELA CANDELARIA PEREZ|7|DEL MAULE|74|LINARES|7406|SAN JAVIER|Linares|1|1|2|67.439498464|70.592153346|69.176958385|69.251139954
3520|2019|8b|ESCUELA MARIANO LATORRE|7|DEL MAULE|74|LINARES|7406|SAN JAVIER|Linares|1|1|2|90.575342494|91.042879241|92.290826407|95.843125676
3530|2019|8b|COLEGIO PARTICULAR SAN JOSE|7|DEL MAULE|74|LINARES|7406|SAN JAVIER|Linares|2|2|1|75.7455262|79.499091109|75.980861165|79.983610845
3531|2019|8b|INSTITUTO REGIONAL DEL MAULE|7|DEL MAULE|74|LINARES|7406|SAN JAVIER|Linares|2|4|1|75.73193122|77.838258039|72.334623914|82.405117374
3532|2019|8b|COLEGIO PARTICULAR PIAGET|7|DEL MAULE|74|LINARES|7406|SAN JAVIER|Linares|2|3|1|65.439020713|75.588511895|67.907177816|71.794345165
3533|2019|8b|LICEO SAGRADOS CORAZONES|7|DEL MAULE|74|LINARES|7406|SAN JAVIER|Linares|2|2|1|72.408788684|75.776436272|70.045932375|78.830430612
3538|2019|8b|LICEO ANTONIO VARAS|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|Cauquenes|1|2|1|74.695182248|78.961031946|70.892233727|79.504947166
3539|2019|8b|LICEO CLAUDINA URRUTIA DE LAVIN|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|Cauquenes|1|2|1|72.703989384|77.434845806|72.411295973|80.45415849
3541|2019|8b|ESCUELA ANIBAL PINTO|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|Cauquenes|1|2|1|74.758968358|81.068410969|78.528272878|81.996545735
3544|2019|8b|COLEGIO BLANCO ENCALADA|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|Cauquenes|1|1|1|77.764549937|77.928465501|74.993816441|81.979797696
3545|2019|8b|ESCUELA ARTISTICA BARRIO ESTACION|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|Cauquenes|1|1|1|71.312170624|79.55509986|71.167216598|81.657606629
3546|2019|8b|ESCUELA INDEPENDENCIA|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|Cauquenes|1|3|1|74.862038821|69.099097205|72.782422859|75.143944712
3548|2019|8b|ESCUELA ROSITA OHIGGINS|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|Cauquenes|1|1|1|85.98267439|88.588071926|82.628943878|90.643376244
3549|2019|8b|ESCUELA PORONGO|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|Cauquenes|1|1|1|85.951982951|88.290025231|83.911899405|89.173382811
3550|2019|8b|ESCUELA PURISIMA CONCEPCION DE POCILLAS|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|Cauquenes|1|1|2|75.046425654|88.864163574|82.016183618|90.226524254
3551|2019|8b|ESCUELA LOS CONQUISTADORES|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|Cauquenes|1|1|1|81.351833799|85.131941953|78.775195577|88.367090103
3552|2019|8b|ESCUELA ADOLFO QUIROZ HERNANDEZ|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|Cauquenes|1|1|2|88.185268554|91.654835316|86.354594394|90.250137705
3554|2019|8b|ESCUELA CLORINDO ALVEAR|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|Cauquenes|1|1|2|83.014075933|83.410682302|77.390816025|77.873195601
3555|2019|8b|ESCUELA OCTAVIO PALMA PEREZ|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|Cauquenes|1|1|2|87.915372816|92.386350122|89.591107858|92.002486409
3588|2019|8b|ESCUELA ESTER URRUTIA DE RUIZ|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|Cauquenes|1|1|2|93.949697499|96.697699619|97.095840694|92.928804807
3602|2019|8b|ESCUELA EL TROZO|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|Cauquenes|1|1|2|71.093426848|72.473851772|68.243717971|81.466647696
3604|2019|8b|ESCUELA CABRERIA|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|Cauquenes|1||2|81.37704074|86.053577907|86.300287065|74.448728795
3608|2019|8b|LICEO INMACULADA CONCEPCION|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|Cauquenes|2|4|1|76.915174276|77.095642308|71.756156873|79.19882958
3609|2019|8b|LICEO PELLUHUE|7|DEL MAULE|72|CAUQUENES|7203|PELLUHUE|Cauquenes|1|2|1|72.671021082|73.880172446|68.908726308|77.114509522
3610|2019|8b|ESCUELA GLADYS CANALES PAREDES|7|DEL MAULE|72|CAUQUENES|7203|PELLUHUE|Cauquenes|1|2|1|73.373191019|80.086654268|76.114852693|84.914770541
3611|2019|8b|ESCUELA BLANCA BUSTOS CASTILLO|7|DEL MAULE|72|CAUQUENES|7203|PELLUHUE|Cauquenes|1|1|2|70.980184439|77.927393489|78.108107223|82.872038706
3619|2019|8b|ESCUELA LOS HEROES|7|DEL MAULE|72|CAUQUENES|7202|CHANCO|Cauquenes|1|1|1|77.884714763|78.449372804|73.880888473|77.122331185
3621|2019|8b|ESCUELA SAN AMBROSIO|7|DEL MAULE|72|CAUQUENES|7202|CHANCO|Cauquenes|1|2|1|77.024883887|77.219574677|70.426664583|75.342486778
3622|2019|8b|ESCUELA PAHUIL|7|DEL MAULE|72|CAUQUENES|7202|CHANCO|Cauquenes|1|1|2|81.234049361|75.906092679|71.333469691|82.233382153
3623|2019|8b|ESCUELA CARRERAS CORTAS|7|DEL MAULE|72|CAUQUENES|7202|CHANCO|Cauquenes|1|1|2|71.102316142|77.059825789|77.669590248|82.12160263
3638|2019|8b|LICEO BICENTENARIO MARTA BRUNET CÁRAVES|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|3|1|81.69550514|81.043647297|78.269029783|81.789702282
3653|2019|8b|ESCUELA BASICA DIEGO BARROS ARANA|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|1|1|73.900793313|76.889235754|65.261745595|75.654624122
3654|2019|8b|ESCUELA BASICA LOS HEROES|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|2|1|69.81262147|76.6142944|70.544400842|78.103495227
3656|2019|8b|LICEO POLIVALENTE JUAN PACHECO ALTAMIRANO|16|DE ÑUBLE|161|Diguillín|16103|CHILLÁN VIEJO|Diguillín|1|1|1|77.414205273|76.154866935|70.238977433|75.361186514
3657|2019|8b|LICEO LIBERTADOR BERNARDO O´HIGGINS RIQUELME|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|1|1|78.042219816|74.866286606|71.659187064|79.065974821
3659|2019|8b|ESCUELA ARTURO MERINO BENITEZ|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|3|1|67.880856901|73.35625597|69.298553514|79.775529043
3660|2019|8b|ESCUELA GABRIELA MISTRAL|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|1|1|68.924480991|70.852485722|66.714608117|69.353364227
3662|2019|8b|LICEO REPÚBLICA DE ITALIA|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|2|1|81.884572374|82.163610337|71.326765127|82.143558447
3663|2019|8b|ESCUELA REPUBLICA DE MEXICO|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|3|1|74.221304099|75.099878208|69.363556707|78.174313718
3664|2019|8b|ESCUELA BASICA EL TEJAR|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|1|1|77.235561305|85.811721326|72.372182001|80.807018076
3666|2019|8b|ESCUELA MARIA AMALIA SAAVEDRA MARTINEZ|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|1|1|82.182625193|74.133803802|81.703023883|74.884378221
3667|2019|8b|ESCUELA BASICA LA CASTILLA|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|2|1|82.342052483|80.377508189|77.124218178|81.007633034
3668|2019|8b|ESCUELA PALESTINA|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|2|1|78.093578016|76.31353957|77.685932401|78.06696198
3669|2019|8b|ESCUELA BÁSICA ROSITA O´HIGGINS RIQUELME|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|2|1|75.419414355|76.838303797|70.161462243|78.954464632
3670|2019|8b|ESCUELA BASICA REYES DE ESPANA|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|2|1|70.987005416|71.026596239|69.103459164|73.559206567
3671|2019|8b|ESCUELA BASICA JUAN MADRID AZOLA|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|3|1|70.137202776|75.4229738|67.402218985|77.788039085
3672|2019|8b|ESC. BASICA ARTURO MUTIZABAL SOTOMAYOR|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|1|1|68.090767508|70.303400302|66.238852518|72.800483362
3673|2019|8b|ESCUELA BASICA QUILAMAPU|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|2|1|76.364073866|72.171618317|77.832729331|79.491315062
3674|2019|8b|ESCUELA REPUBLICA DE PORTUGAL|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|1|1|76.374316044|74.326058888|67.713428557|79.58951121
3675|2019|8b|ESCUELA BASICA JOSE MARIA CARO RODRIGUEZ|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|2|1|76.994914442|81.466924142|70.404842184|79.120297098
3677|2019|8b|ESCUELA BASICA LAS CANOAS|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|3|1|81.456413951|83.482831616|82.877925805|87.436118792
3678|2019|8b|ESCUELA 27 DE ABRIL|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|2|2|74.153680875|71.220974309|69.790447086|76.223374075
3681|2019|8b|ESCUELA BASICA CAPILLA COX|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|1|2|74.235319276|70.515002438|76.562484446|76.959733168
3683|2019|8b|ESCUELA BASICA RUCAPEQUEN|16|DE ÑUBLE|161|Diguillín|16103|CHILLÁN VIEJO|Diguillín|1|1|2|87.630860569|90.291423511|91.860584049|95.165747951
3685|2019|8b|ESCUELA BASICA QUINCHAMALI|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|2|2|79.042379297|76.701819888|76.995997418|83.077485511
3691|2019|8b|ESCUELA PAUL HARRIS|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|1|2|84.531242039|83.639757147|84.374984039|86.968511084
3698|2019|8b|ESCUELA BASICA QUILMO|16|DE ÑUBLE|161|Diguillín|16103|CHILLÁN VIEJO|Diguillín|1|1|2|78.983883733|83.336123203|75.78815963|86.089644525
3703|2019|8b|ESCUELA ANTONIO MACHADO|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|1|2|71.728573944|65.862410357|70.442841271|67.808753651
3704|2019|8b|ESCUELA BASICA COLLIGUAY|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|2|2|91.167712175|98.012914673|92.49701866|96.255161192
3709|2019|8b|ESCUELA BASICA LOS COLIGUES|16|DE ÑUBLE|161|Diguillín|16103|CHILLÁN VIEJO|Diguillín|1|1|2|79.534302606|74.442539411|77.14469894|77.019951379
3711|2019|8b|COLEGIO DE LA PURISIMA CONCEPCION|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|2|3|1|75.73234254|80.766424295|71.633641401|79.469340416
3713|2019|8b|COLEGIO SEMINARIO PADRE ALBERTO HURTADO|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|2|4|1|72.266010846|73.438440837|73.437095852|76.812152738
3714|2019|8b|ESCUELA PARTICULAR ADVENTISTA|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|2|3|1|78.931771693|82.12450652|75.806188042|78.869099361
3716|2019|8b|ESCUELA BASICA PARTICULAR EL LIBERTADOR|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|2|1|1|67.406303413|74.552493153|66.505124743|72.977971475
3717|2019|8b|ESCUELA PARTICULAR HISPANO AMERICANO|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|2|3|1|77.606566153|78.221718703|73.176186642|80.159870023
3718|2019|8b|INSTITUTO SANTA MARIA|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|2|4|1|74.610467026|80.018658899|72.765984215|80.606886222
3719|2019|8b|COLEGIO COYAM|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|2|2|1|68.698076245|73.35009265|69.168348699|71.598679092
3720|2019|8b|DEUTSCHE SCHULE CHILLAN|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|3|5|1|74.798078997|77.080353237|71.385511533|77.085554635
3723|2019|8b|COLEGIO DARIO SALAS|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|2|2|1|74.717070945|78.769200175|71.255881619|79.230347379
3724|2019|8b|COLEGIO SAN VICENTE DE PAUL|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|2|4|1|70.363815967||71.457554649|77.82953543
3726|2019|8b|COLEGIO CRISTIANO HOREB|16|DE ÑUBLE|161|Diguillín|16103|CHILLÁN VIEJO|Diguillín|2|1|1|73.287384211|78.281755037|73.25276948|79.217706172
3728|2019|8b|COLEGIO SAN BUENAVENTURA|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|2|3|1|67.328226727|68.115847063|65.027737091|71.466552998
3730|2019|8b|COLEGIO SAGRADO CORAZÓN DE JESÚS|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|2|3|1|70.630176611|75.006435313|71.440143324|74.833155465
3731|2019|8b|COLEGIO SAN VALENTIN|16|DE ÑUBLE|161|Diguillín|16103|CHILLÁN VIEJO|Diguillín|2|2|1|83.558760926|91.004695307|81.199944451|86.698537765
3733|2019|8b|COLEGIO GABRIELA MISTRAL|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|2|2|1|68.278069266|73.106423044|71.451720765|72.392851328
3734|2019|8b|COLEGIO COMEWEALTH SCHOOL|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|2|3|1|79.615037262|76.668555226|67.842129357|82.230302833
3735|2019|8b|COLEGIO CHILLAN|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|2|3|1|78.375714162|78.432628308|72.364825459|78.176128601
3740|2019|8b|ESCUELA GENERAL DOMINGO URRUTIA|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|1|1|78.154107542|82.006327191|78.576733411|84.999206116
3743|2019|8b|LICEO DIEGO PORTALES PALAZUELOS|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|2|1|79.692899861|82.152107396|75.231051327|80.94365332
3744|2019|8b|ESCUELA GENERAL JOSÉ MIGUEL CARRERA VERDUGO|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|1|1|80.854760535|73.829473378|68.840681895|81.191657532
3745|2019|8b|ESCUELA GENERAL SOFANOR PARRA HERMOSILLA|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|1|1|82.820013681|86.175670828|80.98752845|89.543912264
3749|2019|8b|ESCUELA JOAQUIN DEL PINO ROZAS Y NEGRETE|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|1|1|95.6027707|93.663091505|90.92847853|96.273960267
3754|2019|8b|ESCUELA BULI|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|1|2|78.795684039|81.650074951|82.512622173|92.301877641
3755|2019|8b|ESCUELA NINQUIHUE|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|2|2|73.493636128|74.631394824|72.154546701|79.706672429
3758|2019|8b|ESCUELA EL CARBON|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|1|2|82.674566427|88.217622866|85.373266087|88.107197271
3759|2019|8b|ESCUELA CACHAPOAL|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|1|2|61.895838859|65.407961955|66.788723497|69.757860108
3760|2019|8b|ESCUELA RIBERA DE NUBLE|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|1|2|79.342506858|80.883820473|70.455137872|87.965900159
3762|2019|8b|ESCUELA MONTE BLANCO|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|1|2|82.946158628|84.397136642|87.896491757|84.825527901
3768|2019|8b|ESCUELA LAS ARBOLEDAS|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|1|2|73.784098292|78.857112509|86.153962004|83.615169394
3776|2019|8b|ESCUELA QUILELTO|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|2|2|82.676418151|75.343513182|80.393193881|78.752999779
3781|2019|8b|ESCUELA MILLAUQUEN|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|1|2|74.782218964|72.630674347|72.934579103|76.158107435
3782|2019|8b|ESCUELA MANUEL ANTONIO CASTILLO VELASCO|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|1|2|80.859589629|78.186340058|79.556831328|84.944407454
3783|2019|8b|ESCUELAS LAS JUNTAS|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|1|2|75.555191872|78.233029788|71.051889434|79.042286664
3784|2019|8b|ESCUELA JUNQUILLO|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|1|2|74.456669364|84.867841109|79.706538446|86.424003028
3786|2019|8b|ESCUELA EL SAUCE|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|1|1|2|77.703062765|74.475702688|72.621590011|76.892605224
3795|2019|8b|INSTITUTO SANTA MARIA DE SAN CARLOS|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|2|4|1|73.518759008|76.300160192|73.284591459|77.599865418
3796|2019|8b|LICEO POLIVALENTE NUESTRA SEÑORA DE LA MERCED|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|2|2|1|72.56073691|77.680083247|70.844337319|74.17255029
3797|2019|8b|COLEGIO SAGRADO CORAZON DE JESUS|16|DE ÑUBLE|163|Punilla|16301|SAN CARLOS|Diguillín|2|3|1|72.328212017|74.48539948|71.598822548|76.586794533
3798|2019|8b|ESCUELA SAN JORGE DE NIQUEN|16|DE ÑUBLE|163|Punilla|16303|ÑIQUÉN|Diguillín|1|1|2|78.294596159|83.289332113|77.861251857|87.924313552
3799|2019|8b|ESCUELA CHACAY|16|DE ÑUBLE|163|Punilla|16303|ÑIQUÉN|Diguillín|1|1|2|88.648381519|82.76976268|82.721982323|89.537218162
3800|2019|8b|LICEO TIUQUILEMU|16|DE ÑUBLE|163|Punilla|16303|ÑIQUÉN|Diguillín|1|1|2|76.173813918|77.806677469|73.210157953|75.767443801
3801|2019|8b|ESCUELA NIQUEN|16|DE ÑUBLE|163|Punilla|16303|ÑIQUÉN|Diguillín|1|2|2|78.394702021|81.916954277|84.355736982|89.553276941
3802|2019|8b|LICEO SAN GREGORIO|16|DE ÑUBLE|163|Punilla|16303|ÑIQUÉN|Diguillín|1|2|1|70.966158752|73.64494009|75.040402559|76.452365028
3804|2019|8b|ESCUELA ZEMITA|16|DE ÑUBLE|163|Punilla|16303|ÑIQUÉN|Diguillín|1|1|2|77.738819961|80.502361109|86.024188798|83.640943411
3814|2019|8b|ESCUELA LAS ROSAS|16|DE ÑUBLE|163|Punilla|16303|ÑIQUÉN|Diguillín|1|1|2|87.425884964|92.733693219|86.965209358|94.994074581
3815|2019|8b|ESCUELA PUERTAS DE VIRGUIN|16|DE ÑUBLE|163|Punilla|16303|ÑIQUÉN|Diguillín|1|1|2|72.17208726|78.974040054|79.168255257|74.251325174
3820|2019|8b|ESCUELA BULI-CASERIO|16|DE ÑUBLE|163|Punilla|16303|ÑIQUÉN|Diguillín|1|1|2|72.36705298|78.812710039|65.792747249|78.409764418
3823|2019|8b|LICEO JORGE ALESSANDRI RODRIGUEZ|16|DE ÑUBLE|163|Punilla|16304|SAN FABIÁN|Diguillín|1|2|1|68.356417353|68.474552847|68.169107776|72.678462514
3831|2019|8b|ESCUELA BASICA PASO ANCHO|16|DE ÑUBLE|163|Punilla|16304|SAN FABIÁN|Diguillín|1|1|2|78.225007316|81.89854201|73.662484901|81.537648965
3833|2019|8b|ESCUELA BASICA TRABUNCURA|16|DE ÑUBLE|163|Punilla|16304|SAN FABIÁN|Diguillín|1|2|2|79.869847884|91.128132482|85.423206111|92.050725704
3835|2019|8b|ESCUELA BRITANICA GUILLERMINA DRAKE WOOD|16|DE ÑUBLE|163|Punilla|16302|COIHUECO|Diguillín|1|1|1|72.902546109|75.688233518|75.509440295|77.216327118
3836|2019|8b|ESCUELA DOMITILA URREJOLA MENCHACA|16|DE ÑUBLE|163|Punilla|16302|COIHUECO|Diguillín|1|1|2|79.212165219|84.091022031|78.988358962|85.538639554
3837|2019|8b|ESCUELA ENRIQUE GRAF REYES|16|DE ÑUBLE|163|Punilla|16302|COIHUECO|Diguillín|1|1|2|76.426448316|75.89636209|75.013084491|81.949941872
3838|2019|8b|ESCUELA BASICA TANILVORO|16|DE ÑUBLE|163|Punilla|16302|COIHUECO|Diguillín|1|1|2|74.21314764|70.115218062|64.420419449|74.007142857
3839|2019|8b|ESCUELA TALQUIPEN|16|DE ÑUBLE|163|Punilla|16302|COIHUECO|Diguillín|1|2|2|77.128863056|70.894296606|71.673298928|73.563600637
3840|2019|8b|ESCUELA BASICA NIBLINTO|16|DE ÑUBLE|163|Punilla|16302|COIHUECO|Diguillín|1|1|2|76.038909471|76.144629266|77.115553101|81.215275143
3841|2019|8b|ESCUELA GUARDIA MARINA ERNESTO RIQUELME|16|DE ÑUBLE|163|Punilla|16302|COIHUECO|Diguillín|1|1|2|77.067749693|75.454529989|73.6720035|80.180724796
3842|2019|8b|ESCUELA HEROES DE IQUIQUE|16|DE ÑUBLE|163|Punilla|16302|COIHUECO|Diguillín|1|2|2|76.950677012|73.453773426|75.369411565|76.324018802
3843|2019|8b|ESCUELA PORVENIR DE CATO|16|DE ÑUBLE|163|Punilla|16302|COIHUECO|Diguillín|1|1|2|79.382284028|79.310500712|77.286726565|79.984562185
3849|2019|8b|ESCUELA CAMILO HENRIQUEZ|16|DE ÑUBLE|161|Diguillín|16101|CHILLÁN|Diguillín|1|2|2|81.565705514|86.288186108|74.767271787|90.008193145
3855|2019|8b|ESCUELA GENERAL PEDRO LAGOS MARCHANT|16|DE ÑUBLE|163|Punilla|16302|COIHUECO|Diguillín|1|2|2|70.098853287|72.7791528|66.042784832|69.986872276
3856|2019|8b|ESCUELA MANUEL MATUS HERMOSILLA|16|DE ÑUBLE|163|Punilla|16302|COIHUECO|Diguillín|1|1|2|89.975690495|90.788622021|87.02314476|92.129037168
