RBD|NOM_RBD|COD_REG_RBD|COD_PRO_RBD|COD_COM_RBD|NOM_REGI_N|NOM_PROVINCIA|COD_DEPROV|NOM_DEPROV|NOM_COMUNA|grado|ind_am_rbd|dim_am_aa_rbd|dim_am_me_rbd|ind_cc_rbd|dim_cc_ao_rbd|dim_cc_ar_rbd|dim_cc_as_rbd|ind_hv_rbd|dim_hv_ac_rbd|dim_hv_ha_rbd|dim_hv_va_rbd|ind_pf_rbd|dim_pf_pa_rbd|dim_pf_sp_rbd|dim_pf_vd_rbd|cod_grupo|cod_rural_rbd|cod_depe2
13320|COLEGIO PARTICULAR TONGOY|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|71.601773242|73.977628263|69.22591822|78.441388502|80.869013578|68.901623445|85.553528484|72.199684448|77.865897861|81.150251019|57.582904464|75.297913657|70.68939888|76.08523515|79.119106941|3|1|2
13324|COLEGIO SANTA MARIA DE BELEN N_ 162|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|75.731117667|73.692235917|77.769999417|76.273083053|82.295793939|70.814000456|75.709454765|78.450312824|82.495622403|80.90435642|71.950959648|80.688823034|80.166545528|80.756450687|81.143472887|4|1|2
13330|COLEGIO PARTICULAR PIERROT|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|69.988779898|67.650786388|72.326773407|||||65.600932958|72.171984363|67.989288153|56.641526358|72.462983756|71.406515551|78.557261065|67.425174651|3|1|2
13332|COLEGIO SAINT MARY SCHOOL|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|76.233633456|75.330334979|77.136931933|81.634759045|87.06113397|77.495814397|80.347328769|75.135875515|78.520607494|75.269505087|71.617513964|82.887757463|77.931197494|83.591461938|87.140612957|4|1|3
13336|ESCUELA BASICA JOSE IGNACIO ZENTENO|4|43|4302|REGIÓN DE COQUIMBO|LIMARÍ|42|LIMARÍ|COMBARBALÁ|4b|81.893518891|88.388405418|75.398632364|97.601089579|100|92.803268737|100|79.951217267|100|94.506301971|45.347349831|93.623269042|83.680928783|97.188878343|100|1|2|1
13341|COLEGIO PART. KOMVUX - COQUIMBO|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|70.507208049|67.58936183|73.425054269|63.701586322|74.795186343|57.306758204|59.002814419|62.145038191|74.040982518|56.388071665|56.006060391|75.517773808|83.511082912|66.731465418|76.310773094|2|1|2
13342|COLEGIO PARTICULAR SAN FRANCISCO JAVIER|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|67.29026717|66.977958058|67.602576281|||||62.944694957|75.023963708|60.533656548|53.276464615|69.239622486|69.662007048|68.901354437|69.155505972|3|1|2
13344|COLEGIO AMERICANO|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|74.772633504|72.596298661|76.948968346|77.897968665|84.863125796|70.244552855|78.586227345|71.829678156|73.769898194|78.318702284|63.400433989|78.74500191|78.10919637|81.760561822|76.365247539|2|1|2
13356|COLEGIO ALBERT EINSTEIN|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|74.476118232|72.756414153|76.19582231|83.110092335|87.854127472|76.632722384|84.843427149|74.661845044|78.225512367|76.8550646|68.904958165|84.023506828|81.381487697|85.22227732|85.466755467|4|1|2
13358|ESCUELA JUAN RENDIC|4|41|4106|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|VICUÑA|4b|80.574653066|77.346062557|83.803243576|79.002777685|86.268773612|72.586416136|78.153143307|82.250221292|92.528098845|77.527076376|76.695488654|83.082622635|86.546029378|83.17816087|79.523677658|1|2|1
13360|COLEGIO SAN NICOLAS|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|77.10802569|75.63445138|78.5816|81.028924345|87.19624112|71.584303144|84.306228771|78.437629112|89.978087251|75.908930744|69.425869341|76.312728491|74.346788649|81.391120801|73.200276024|4|1|2
13361|KID´S WORLD SCHOOL|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|77.102460904|75.294013349|78.910908459|78.166226395|85.524267712|73.152041527|75.822369947|73.481512437|74.957675626|75.381866966|70.104994718|78.728775863|76.327085705|79.818475339|80.040766545|4|1|2
13362|ESCUELA BASICA LOS ANGELES DE RAPEL|4|43|4303|REGIÓN DE COQUIMBO|LIMARÍ|42|LIMARÍ|MONTE PATRIA|4b|77.447167997|74.107455084|80.78688091|80.132158085|80.169209917|75.815109755|84.412154582|69.221080297|81.23230063|54.550309035|71.880631225|86.773464627|87.410003255|86.352464048|86.557926578|1|2|1
13370|COLEGIO DEL ALBA|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|72.26697113|71.039236393|73.494705867|81.383013776|87.654053039|72.234204345|84.260783943|78.584287773|84.827343974|80.187514034|70.738005309|81.987851219|82.954628413|82.417772032|80.591153213|4|1|3
13372|COLEGIO FRANCISCO PALAU|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|76.953014726|73.547413646|80.358615805|76.606491839|79.648818765|73.058775941|77.111880811|76.404557489|74.951299696|83.07204543|71.190327341|79.712381108|74.621974088|79.660127625|84.85504161|4|1|2
13373|COLEGIO PARTICULAR LEONARDO DA VINCI|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|71.47593009|68.990062776|73.961797404|73.645820649|78.984456531|66.434824872|75.518180542|74.924782181|84.982101033|77.691809924|62.100435585|75.427992115|76.346437866|72.231899355|77.705639124|3|1|2
13376|COLEGIO SAN MANUEL|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|80.591330164|77.527536167|83.655124161|79.214035236|83.048644801|73.195339934|81.398120973|73.544637313|79.980502065|73.853333534|66.800076342|81.149196236|74.003511607|83.686843674|85.757233429|3|1|2
13378|COLEGIO SER|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|53.555952514|51.871661342|55.240243685|75.721825914|78.931037838|70.778318871|77.456121032|56.608287978|70.096705445|45.16977315|54.558385341|70.405960915|75.249410113|75.516049753|60.452422879|5|1|3
13379|ESCUELA BASICA CUMBRE DE LOS ANDES|4|42|4201|REGIÓN DE COQUIMBO|CHOAPA|43|CHOAPA|ILLAPEL|4b|80.436584973|78.596596792|82.276573155|82.507005995|91.294440679|61.848830801|94.377746505|82.628179536|84.645716547|85.343522125|77.895299935|85.971961761|84.897572325|91.319153933|81.699159025|3|2|1
13383|COLEGIO CAMBRIDGE SCHOOL|4|42|4204|REGIÓN DE COQUIMBO|CHOAPA|43|CHOAPA|SALAMANCA|4b|71.880722381|68.329049716|75.432395046|70.804128117|79.70736648|65.835953624|66.869064247|60.628302703|64.148927424|62.020067169|55.715913517|73.102023521|72.476451611|75.674526958|71.155091993|3|1|2
13384|SAINT JOHN´S SCHOOL|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|74.954195867|72.123828331|77.784563403|81.81029587|88.753478826|73.576230116|83.101178666|72.836909909|77.206837171|76.168910505|65.134982049|80.332689858|78.419823804|80.981887837|81.596357934|3|1|2
13387|COLEGIO DE ARTES ELISEO VIDELA JORQUERA|4|43|4301|REGIÓN DE COQUIMBO|LIMARÍ|42|LIMARÍ|OVALLE|4b|78.559351602|76.077511203|81.041192001|83.565050069|89.464484061|77.019877989|84.210788156|78.796451403|85.934839638|81.097002266|69.357512303|85.029608071|82.454635002|86.853705234|85.780483976|3|1|1
13388|COLEGIO SANTO TOMAS LA SERENA|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|73.397826295|72.273553432|74.522099158|69.158803923|74.392930468|63.520417221|69.563064082|68.013259269|70.349974422|74.457350446|59.232452938|73.138055119|68.180193266|75.121383716|76.112588376|4|1|2
13396|CENTRO EST.Y DES.INTEGRAL DEL NINO|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|76.463038591|74.176033462|78.75004372|73.885683409|81.154924659|68.538384364|71.963741206|72.409796685|81.713990402|70.408380799|65.107018855|75.397016356|75.955686795|73.565956059|76.669406214|2|1|2
13412|COLEGIO BASICO RENACER DE CERRILLOS|4|43|4303|REGIÓN DE COQUIMBO|LIMARÍ|42|LIMARÍ|MONTE PATRIA|4b|73.454431407|71.327980866|75.580881947|80.021543315|96.378400966|74.295425051|69.390803928|69.060701039|81.184050922|62.168484657|63.829567538|84.742049205|89.829643326|81.103331546|83.293172745|1|2|1
13416|COLEGIO ARTISTICO CULTURAL FORM-ARTE|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|76.059951958|72.092497857|80.027406058|81.89354731|85.613357277|76.703627709|83.363656945|76.096900269|76.025670295|83.481323564|68.783706948|84.289759219|84.728825915|83.371818624|84.768633118|4|1|2
13417|COLEGIO ELQUI|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|74.822465385|71.661244216|77.983686554|80.228704172|87.429377495|74.331586066|78.925148955|74.1024456|80.64536208|77.215742819|64.446231901|80.545734999|75.664405363|86.25178543|79.721014206|3|1|2
13420|COLEGIO NUESTRA SENORA DE ANDACOLLO|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|74.789954132|72.058900328|77.521007936|78.251787636|84.17953383|71.329386378|79.246442702|71.693054098|81.720575137|71.147976968|62.21061019|79.940080615|82.580227336|77.864462935|79.375551576|2|1|2
13423|ESCUELA BASICA AMANECER|4|43|4305|REGIÓN DE COQUIMBO|LIMARÍ|42|LIMARÍ|RÍO HURTADO|4b|67.858339621|68.226094009|67.490585233|75.683511837|85.098861284|63.114839612|78.836834617|68.382840842|75.771530385|72.481478388|56.895513754|67.821400499|80.984437538|64.013761516|58.466002444|2|2|1
13426|COLEGIO SAN LUCAS|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|67.69366433|70.137444824|65.249883836|73.151745551|79.683766334|64.064483504|75.706986815|62.662262753|62.081751656|67.871891225|58.033145379|70.07309266|74.279264136|67.271070897|68.668942948|4|1|2
13427|COLEGIO LOS CONQUISTADORES|4|43|4303|REGIÓN DE COQUIMBO|LIMARÍ|42|LIMARÍ|MONTE PATRIA|4b|71.326969295|68.622541489|74.0313971|74.642311129|81.660639519|68.52411984|73.742174028|71.887110036|82.082572424|73.480585893|60.09817179|75.98013877|73.240093292|77.562072083|77.138250935|3|2|2
13428|ESCUELA BASICA SAN ISIDRO DE CUZ CUZ|4|42|4201|REGIÓN DE COQUIMBO|CHOAPA|43|CHOAPA|ILLAPEL|4b|72.154034529|69.104381549|75.203687508|79.068713387|87.972467844|71.346521602|77.887150715|72.23262318|77.830916717|70.445793118|68.421159705|82.701785024|85.220473406|81.139819336|81.745062331|2|2|1
13434|COLEGIO SAN JOAQUIN|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|76.613674069|75.797974424|77.429373714|76.728212239|78.946604846|74.334927375|76.903104497|70.413807268|73.993440529|70.853818582|66.394162691|79.016227231|72.028054363|82.248721828|82.771905504|5|1|3
13437|COLEGIO MONTEGRANDE|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|79.276930522|87.935978616|70.617882428|88.206118971|98.460964746|78.192759924|87.964632244|85.451009487|83.12524693|86.499510976|86.728270555|63.178908967|66.753779101|56.141854498|66.641093303|5|1|3
13439|COLEGIO PUCARA|4|43|4301|REGIÓN DE COQUIMBO|LIMARÍ|42|LIMARÍ|OVALLE|4b|75.838355121|74.30288645|77.373823792|80.993147146|88.529716011|70.746776178|83.702949248|71.719449189|82.867676887|69.245958441|63.044712239|79.932014598|79.45059009|78.881905708|81.463547995|3|1|2
13442|COLEGIO SANTA FAMILIA|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|75.816822615|72.926735324|78.706909907|76.233416844|83.596033131|71.49447225|73.609745151|72.744082573|84.388314642|68.041572484|65.802360594|83.88334504|81.750157834|84.942204443|84.957672842|3|1|2
13446|MARIA EDUCA|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|74.453320351|73.397546878|75.509093824|76.710471819|81.184658263|70.949952219|77.996804974|70.456633031|72.286275254|73.105303409|65.978320429|77.656164512|74.715380513|78.989157049|79.263955976|3|1|2
13450|COLEGIO ANDRES BELLO - PAMPA|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|74.736350064|73.1170625|76.355637628|77.835347306|81.728181279|73.148658267|78.629202371|72.081234823|76.436042946|74.702399295|65.105262227|79.133721347|69.331755025|80.876695256|87.19271376|4|1|3
13462|COLEGIO CERRO GUAYAQUIL|4|43|4303|REGIÓN DE COQUIMBO|LIMARÍ|42|LIMARÍ|MONTE PATRIA|4b|71.941315828|66.47518485|77.407446806|74.411676913|80.920750692|68.45023912|73.864040926|69.218585845|72.226072462|70.802537586|64.627147489|79.326239536|77.953122058|79.60684792|80.418748628|2|1|1
13463|COLEGIO CARLOS CONDELL DE LA HAZA|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|69.451074743|68.454099424|70.448050062|61.496057119|67.668151258|59.620415138|57.19960496|59.624852781|66.304172758|57.844976517|54.725409068|70.381584182|68.675343254|68.403822454|74.065586839|2|1|1
13465|||||||||||||||||||||||||||2|2
13467|COLEGIO SANTA MARIA DEL REFUGIO|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|76.064884373|72.275017812|79.854750934|73.461218615|78.031262243|66.956690882|75.39570272|65.73173433|76.962910503|66.761465002|53.470827486|81.734550281|74.872222175|84.330751945|86.000676725|2|1|2
13474|COLEGIO LA MISION|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|71.445782483|68.346841888|74.544723077|73.70660528|80.971953184|66.681670066|73.46619259|70.634016708|83.086239635|67.905925715|60.909884775|75.093877681|78.038328365|76.957463971|70.285840708|2|1|2
13475|COLEGIO SAN MARTIN DE PORRES|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|70.015216398|67.61945389|72.410978906|68.926961753|74.204612499|62.717170221|69.859102538|66.244047042|77.87419794|60.91418042|59.943762766|73.08229109|75.675391175|71.903649835|71.66783226|2|1|2
13486|COLEGIO SAN FRANCISCO JAVIER|4|42|4203|REGIÓN DE COQUIMBO|CHOAPA|43|CHOAPA|LOS VILOS|4b|76.248003685|73.388159545|79.107847824|78.402571177|85.308037138|69.849926434|80.049749959|71.760002522|79.688944419|66.538207181|69.052855965|78.126826509|78.336420929|79.299343075|76.744715524|3|1|2
13489|COLEGIO MARIA EDUCA|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|75.599430336|73.850980378|77.347880294|73.732760222|79.49962296|68.027988004|73.670669701|69.377177714|70.938182154|74.91583847|62.277512517|79.245425003|79.573621606|79.774390852|78.38826255|3|1|2
13491|COLEGIO ALTAZOR|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|64.615536048|63.379107697|65.851964399|65.784126836|73.805917819|61.267393912|62.279068777|65.281972837|71.603048585|65.40772209|58.835147836|71.719032217|68.481985281|75.46852162|71.206589749|3|1|2
13494|ESCUELA BASICA LA VILLA|4|43|4303|REGIÓN DE COQUIMBO|LIMARÍ|42|LIMARÍ|MONTE PATRIA|4b|78.604189544|77.582634897|79.62574419|70.901825257|78.45133364|65.172089424|69.082052706|78.334364822|85.26944382|73.905637793|75.828012853|82.481628601|79.408391319|82.409658762|85.626835723|1|1|1
13503|COLEGIO VALENTIN LETELIER|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|69.18424842|70.789011068|67.579485773|74.772220268|81.464472531|68.94740403|73.904784242|73.536475729|83.248696631|79.081169086|58.27956147|69.99359641|63.92754562|66.597224767|79.456018843|3|1|2
13504|COLEGIO SAN LORENZO|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|73.387415854|68.534464228|78.240367479|71.611260213|77.194955266|67.229681615|70.409143758|63.576950531|64.086189954|64.276727889|62.367933748|72.393291992|66.54484651|72.48888426|78.146145206|3|1|2
13512|COLEGIO JOAQUIN VICUÐA LARRAIN|4|41|4106|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|VICUÑA|4b|77.222265362|73.696388856|80.748141868|73.936003512|76.480179947|69.561688206|75.766142382|74.52294338|81.848911979|73.546244057|68.173674103|83.170486448|80.084247487|85.59884069|83.828371167|2|1|1
13513|COLEGIO DALMACIA|4|43|4301|REGIÓN DE COQUIMBO|LIMARÍ|42|LIMARÍ|OVALLE|4b|72.204847479|69.34393693|75.065758028|74.881298524|82.941633613|65.446927366|76.255334594|69.637816964|80.61072908|63.536960488|64.765761324|75.524923442|76.293793955|77.197231603|73.083744769|3|1|2
13514|COLEGIO MARIA DE ANDACOLLO|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|72.910884787|71.086231929|74.735537645|72.825957628|79.856234073|64.295504938|74.326133873|71.528934815|76.954304454|78.465526138|59.166973853|72.338573596|76.745570843|71.128017655|69.142132288|2|1|2
13518|COLEGIO ARAUCO|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|74.298597304|71.511571675|77.085622933|78.26010575|85.409372438|69.191718523|80.179226289|71.356030486|76.244059844|71.117355428|66.706676187|73.61536929|77.448110883|71.234223088|72.163773899|2|1|2
13527|COLEGIO AGUILA MAYOR|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|79.745521985|76.948715571|82.5423284|||||80.577429848|89.389504351|77.40414658|74.938638614|78.320474701|77.920794907|81.238776701|75.801852496|5|1|3
13535|COLEGIO CERRO GRANDE|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|75.412172393|72.656306003|78.168038784|73.774399552|77.767840637|67.635146279|75.92021174|70.746179696|77.283994248|68.856619846|66.097924994|78.745025454|70.935563523|79.311943472|85.987569366|4|1|2
13539|ESCUELA LATINOAMERICA EDUCA|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|77.141132742|74.092145591|80.190119892|86.011925075|91.277358375|79.146546516|87.611870335|77.143224193|80.290851602|81.970843658|69.167977319|83.312190265|83.287758345|84.333558579|82.315253873|2|1|2
13542|COLEGIO IRMA SALAS SILVA|4|43|4304|REGIÓN DE COQUIMBO|LIMARÍ|42|LIMARÍ|PUNITAQUI|4b|76.825553397|75.637318973|78.01378782|85.765004031|91.898689029|76.976930456|88.419392609|80.089283242|89.010489921|80.379020202|70.878339602|83.272413544|80.714078001|84.079585708|85.023576923|2|1|2
13545|ESCUELA BASICA SAN FRANCISCO DE BORJA|4|43|4302|REGIÓN DE COQUIMBO|LIMARÍ|42|LIMARÍ|COMBARBALÁ|4b|67.69141446|64.033967185|71.348861735|75.021998649|82.837499447|65.632610487|76.595886014|73.044264664|83.406026929|67.182191685|68.544575378|72.040420339|74.850385591|75.499550459|65.771324966|2|1|2
13551|COLEGIO MANANTIAL|4|43|4301|REGIÓN DE COQUIMBO|LIMARÍ|42|LIMARÍ|OVALLE|4b|67.958621348|65.830891671|70.086351026|67.17563474|71.82019004|61.181167393|68.525546786|64.672010332|63.459994929|71.390036842|59.165999224|70.991454989|68.338099412|70.154906868|74.481358688|2|1|2
13552|COLEGIO CRISTIANO LA SERENA|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|66.728446631|63.492604361|69.964288902|74.275930069|82.817470759|64.813047074|75.197272373|66.88826264|68.283915268|71.86450946|60.516363192|73.514911201|75.629835983|72.49029771|72.42459991|3|1|2
13557|ESCUELA BASICA REPUBLICA DE ITALIA|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|82.831863249|81.303168979|84.360557519|80.894828752|85.87562987|75.413814334|81.395042052|75.604581761|85.941029346|71.761481354|69.111234584|89.436218535|87.747448674|91.133074091|89.428132838|2|1|2
13559|ESCUELA REPUBLICA DE GRECIA|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|74.774976607|71.229252533|78.32070068|76.469903809|80.920323106|71.174350123|77.315038198|64.114025092|70.952551769|61.552865462|59.836658044|79.272896141|76.542893793|79.699320579|81.576474052|2|1|2
13560|ESCUELA PADRE ALBERTO HURTADO CRUCHAGA|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|73.03704827|69.397888503|76.676208037|76.383663606|82.384255331|69.676906822|77.089828664|69.847491294|76.036644675|67.219960628|66.28586858|80.082681902|82.013392368|81.665609616|76.569043722|2|1|2
13562|ESCUELA JUAN PABLO II|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|78.902115907|73.993784697|83.810447117|74.612945314|80.295517148|69.162861977|74.380456816|63.788684282|67.692228497|61.754005905|61.919818444|80.479416003|82.191782617|82.300111491|76.946353902|1|1|2
13563|COLEGIO NUESTRA SEÑORA DEL ROSARIO|4|41|4103|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|ANDACOLLO|4b|69.992925978|68.533272925|71.452579032|81.758241849|86.105430471|75.319022533|83.850272542|69.321345284|68.7861421|75.357385608|63.820508145|83.150724414|86.793241278|79.706686842|82.952245122|2|1|2
13565|COLEGIO MANANTIALES DE ELQUI|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|80.87549127|77.409838564|84.341143976|82.350275383|87.344764349|75.291914012|84.414147786|80.072612738|85.687919134|77.580388048|76.949531031|87.174901736|82.590435608|87.941133734|90.993135865|3|1|2
13566|ESCUELA SAN LORENZO|4|41|4103|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|ANDACOLLO|4b|60.146864526|64.061600168|56.232128885|71.362806844|74.394359621|66.053781559|73.640279352|63.039360114|74.058722096|64.674344294|50.385013951|69.744323238|79.052953137|54.711912751|75.468103826|2|1|2
13570|ESCUELA MUNICIPAL VILLA SANTA ROSA|4|42|4204|REGIÓN DE COQUIMBO|CHOAPA|43|CHOAPA|SALAMANCA|4b|92.672282047|88.868371241|96.476192852|64.785114279|70.82047374|56.078514002|67.456355094|87.54507531|80.581212202|100|82.054013729|73.110610893|78.326802604|97.188878343|43.816151733|2|1|1
13573|COLEGIO TAMELCURA|4|43|4301|REGIÓN DE COQUIMBO|LIMARÍ|42|LIMARÍ|OVALLE|4b|71.657203445|69.001532406|74.312874483|78.316651169|82.377639594|70.341651228|82.230662686|68.620007033|71.676834535|67.585630631|66.597555934|76.904757203|76.09041721|77.253388902|77.370465497|4|1|2
13574|COLEGIO CERVANTES|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|71.790916083|69.524979342|74.056852824|80.914454927|83.956716486|75.472392695|83.314255599|71.815476867|80.761597314|67.67119785|67.013635436|81.229613598|76.20557899|83.516767518|83.966494287|4|1|3
13579|COLEGIO SAN ISIDRO|4|43|4302|REGIÓN DE COQUIMBO|LIMARÍ|42|LIMARÍ|COMBARBALÁ|4b|72.06882605|68.580541838|75.557110262|79.125453572|91.374771163|69.726280605|76.275308946|78.928122639|98.389455297|73.869361987|64.525550632|77.143837104|88.382003648|69.93365451|73.115853155|3|2|2
13580|COLEGIO PAULO FREIRE|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|60.501070979|62.093134924|58.909007034|74.014736125|84.951034081|63.677725147|73.415449148|68.493924952|81.966442555|69.088287685|54.427044616|73.8427474|83.404560456|72.416999453|65.70668229|3|2|2
13586|COLEGIO CHRIST SCHOOL|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|75.022881725|73.257562251|76.7882012|75.679889102|82.836789637|68.985422007|75.217455663|66.256953435|74.294651556|64.650515966|59.825692783|76.605138649|77.347553741|78.922923523|73.544938683|2|1|2
13587|COLEGIO ESPANOL FERMIN ZUNIGA|4|41|4101|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|LA SERENA|4b|72.811321037|69.686810271|75.935831804|73.397585708|79.335821845|67.38227471|73.474660568|69.352472208|72.442868646|72.669099249|62.94544873|76.495955681|74.483045575|77.867344407|77.137477062|3|1|2
13590|COLEGIO DE ADMINISTRACION Y COMERCIO EL|4|43|4301|REGIÓN DE COQUIMBO|LIMARÍ|42|LIMARÍ|OVALLE|4b|78.960204308|75.711980958|82.208427658|76.638140636|81.122946419|72.20339107|76.588084419|74.067839271|84.81690659|73.188375143|64.198236079|86.149146184|85.75978217|90.202674884|82.484981498|2|1|1
13593|COLEGIO EUSEBIO LILLO PUNTA MIRA|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|75.344581855|72.763879663|77.925284047|75.604801233|81.028137797|72.200181066|73.586084837|78.224554588|86.115535967|78.84084309|69.717284706|82.018706183|78.239937573|81.877781678|85.938399298|3|1|2
13604|COLEGIO RAKIDUAM|4|41|4102|REGIÓN DE COQUIMBO|ELQUI|41|ELQUI|COQUIMBO|4b|71.935135103|69.591612097|74.27865811|74.125116315|80.578923209|66.322865493|75.473560244|70.202701472|70.713636269|75.605175725|64.289292421|74.77055574|74.280828101|78.108259292|71.922579827|3|1|2
