rbd,agno,prom_mate_rbd,prom_lect_rbd,cod_grupo,cod_depe2,cod_rural_rbd
1310,2024,246.0,270.0,2.0,1,2
1937,2024,287.0,285.0,5.0,3,1
2392,2024,265.0,261.0,2.0,1,2
25655,2024,299.0,276.0,4.0,2,1
7942,2024,231.0,262.0,3.0,2,1
22260,2024,251.0,269.0,3.0,2,1
10201,2024,244.0,259.0,1.0,1,1
9276,2024,281.0,296.0,5.0,3,1
5873,2024,225.0,235.0,1.0,2,2
20096,2024,270.0,305.0,3.0,2,1
3709,2024,311.0,314.0,2.0,1,2
9863,2024,234.0,248.0,3.0,1,1
1450,2024,257.0,269.0,3.0,2,1
15768,2024,283.0,294.0,1.0,1,1
3371,2024,204.0,197.0,1.0,1,2
471,2024,267.0,304.0,2.0,4,2
18127,2024,298.0,303.0,3.0,2,1
25160,2024,250.0,258.0,3.0,2,1
1356,2024,238.0,252.0,3.0,1,2
11291,2024,293.0,315.0,5.0,3,1
2979,2024,256.0,285.0,1.0,1,2
3465,2024,293.0,271.0,2.0,1,2
8483,2024,283.0,292.0,4.0,4,1
7401,2024,269.0,288.0,4.0,2,1
22306,2024,253.0,276.0,3.0,2,1
10404,2024,293.0,307.0,2.0,1,1
909,2024,209.0,203.0,4.0,1,2
4994,2024,251.0,271.0,2.0,1,1
3912,2024,250.0,242.0,1.0,1,2
2830,2024,274.0,290.0,2.0,1,2
3073,2024,250.0,243.0,3.0,1,2
24713,2024,283.0,301.0,4.0,2,1
7009,2024,263.0,256.0,2.0,2,2
5386,2024,218.0,291.0,1.0,1,2
5927,2024,221.0,268.0,1.0,2,2
4304,2024,231.0,265.0,1.0,1,2
4845,2024,267.0,271.0,2.0,1,2
10796,2024,268.0,277.0,2.0,1,2
16747,2024,237.0,260.0,2.0,1,1
463,2024,242.0,278.0,1.0,4,1
4281,2024,212.0,187.0,1.0,2,2
1364,2024,254.0,266.0,2.0,1,1
2289,2024,252.0,259.0,1.0,1,1
3285,2024,259.0,260.0,1.0,1,2
8217,2024,218.0,246.0,1.0,1,2
274,2024,258.0,250.0,4.0,1,2
557,2024,259.0,295.0,2.0,1,2
9213,2024,264.0,266.0,2.0,2,1
6225,2024,242.0,242.0,1.0,1,1
9926,2024,264.0,285.0,3.0,2,1
41845,2024,296.0,288.0,5.0,3,1
2266,2024,248.0,248.0,1.0,1,2
7911,2024,255.0,256.0,1.0,2,2
26219,2024,239.0,253.0,1.0,2,1
9903,2024,277.0,291.0,3.0,2,1
13149,2024,289.0,297.0,5.0,3,1
11157,2024,264.0,285.0,4.0,2,1
1247,2024,268.0,290.0,3.0,1,1
40042,2024,283.0,285.0,4.0,2,1
2501,2024,231.0,224.0,2.0,4,2
15571,2024,244.0,252.0,2.0,2,1
3168,2024,252.0,282.0,2.0,1,1
3497,2024,256.0,273.0,3.0,1,2
25223,2024,287.0,298.0,5.0,2,1
7433,2024,246.0,333.0,1.0,1,2
22495,2024,254.0,282.0,2.0,2,1
17798,2024,292.0,270.0,1.0,2,2
1482,2024,234.0,261.0,3.0,2,1
40065,2024,237.0,248.0,2.0,2,1
26454,2024,264.0,289.0,3.0,2,1
8452,2024,316.0,304.0,4.0,4,2
39,2024,241.0,267.0,1.0,4,2
8523,2024,231.0,255.0,3.0,1,1
10444,2024,255.0,253.0,1.0,1,2
6774,2024,283.0,316.0,2.0,1,1
10687,2024,256.0,274.0,2.0,1,2
20025,2024,246.0,273.0,4.0,1,1
1788,2024,303.0,294.0,5.0,3,1
16,2024,227.0,232.0,2.0,4,1
12631,2024,252.0,282.0,4.0,2,1
25984,2024,246.0,249.0,3.0,2,1
7982,2024,229.0,221.0,2.0,4,2
7315,2024,252.0,288.0,1.0,2,2
580,2024,296.0,307.0,5.0,3,1
823,2024,237.0,306.0,2.0,1,2
5990,2024,277.0,310.0,1.0,1,2
4736,2024,261.0,278.0,3.0,1,1
17892,2024,240.0,265.0,2.0,1,1
2572,2024,223.0,267.0,1.0,1,2
2744,2024,280.0,287.0,3.0,1,1
22612,2024,270.0,280.0,2.0,2,1
8005,2024,231.0,271.0,2.0,1,1
7464,2024,222.0,217.0,2.0,1,2
8546,2024,255.0,266.0,2.0,1,1
10710,2024,256.0,281.0,4.0,2,1
2054,2024,299.0,289.0,3.0,2,1
8366,2024,246.0,279.0,3.0,2,1
12694,2024,266.0,273.0,3.0,2,1
30006,2024,270.0,263.0,2.0,2,1
40073,2024,229.0,241.0,1.0,2,1
10773,2024,243.0,266.0,3.0,2,1
729,2024,259.0,270.0,1.0,1,2
9385,2024,305.0,310.0,3.0,2,1
12090,2024,294.0,309.0,5.0,3,1
6053,2024,235.0,240.0,2.0,1,2
5057,2024,276.0,279.0,1.0,1,2
40285,2024,269.0,282.0,4.0,2,1
337,2024,260.0,270.0,4.0,2,1
26305,2024,235.0,263.0,5.0,3,1
6743,2024,250.0,281.0,1.0,2,2
5661,2024,276.0,289.0,4.0,2,1
4665,2024,270.0,284.0,3.0,2,1
1419,2024,281.0,330.0,3.0,1,2
1333,2024,262.0,260.0,2.0,1,1
2415,2024,222.0,259.0,2.0,1,1
40371,2024,264.0,272.0,3.0,2,1
25976,2024,311.0,294.0,2.0,2,1
24894,2024,233.0,254.0,3.0,2,1
22581,2024,257.0,274.0,2.0,2,2
13384,2024,254.0,250.0,2.0,2,1
6351,2024,291.0,272.0,2.0,4,2
19962,2024,291.0,294.0,5.0,3,1
4728,2024,264.0,276.0,3.0,1,1
26368,2024,262.0,279.0,3.0,2,1
2023,2024,231.0,238.0,2.0,1,1
12302,2024,277.0,284.0,2.0,2,1
9597,2024,248.0,261.0,1.0,1,1
10679,2024,249.0,274.0,3.0,1,2
11612,2024,241.0,281.0,2.0,4,1
7284,2024,260.0,269.0,1.0,2,2
5363,2024,265.0,306.0,4.0,1,2
2956,2024,269.0,271.0,2.0,1,1
22283,2024,209.0,247.0,2.0,2,1
7676,2024,250.0,266.0,3.0,1,2
643,2024,257.0,250.0,2.0,4,2
13627,2024,210.0,229.0,2.0,2,1
9299,2024,258.0,265.0,3.0,1,1
20119,2024,213.0,248.0,2.0,2,1
1184,2024,250.0,259.0,3.0,1,2
24988,2024,266.0,266.0,5.0,3,1
10232,2024,271.0,280.0,3.0,2,1
6986,2024,241.0,257.0,2.0,1,2
22134,2024,245.0,266.0,1.0,1,2
9150,2024,244.0,279.0,3.0,2,1
4822,2024,270.0,267.0,4.0,2,1
3740,2024,309.0,287.0,2.0,4,1
2658,2024,248.0,266.0,2.0,1,1
7919,2024,295.0,314.0,1.0,2,2
11706,2024,238.0,252.0,1.0,2,1
5214,2024,257.0,271.0,2.0,2,2
10083,2024,257.0,264.0,2.0,4,1
1427,2024,264.0,269.0,1.0,1,1
1968,2024,256.0,244.0,2.0,1,1
2509,2024,292.0,286.0,2.0,4,2
12712,2024,262.0,275.0,2.0,2,1
8206,2024,236.0,259.0,2.0,1,1
6878,2024,265.0,237.0,3.0,1,2
5550,2024,192.0,240.0,1.0,1,2
25447,2024,234.0,266.0,2.0,2,1
1305,2024,230.0,253.0,2.0,1,2
8444,2024,269.0,282.0,3.0,4,1
6901,2024,296.0,282.0,1.0,1,2
7116,2024,288.0,306.0,1.0,2,2
1282,2024,256.0,248.0,2.0,1,2
6832,2024,255.0,257.0,4.0,2,1
4176,2024,257.0,285.0,3.0,1,1
31066,2024,252.0,278.0,2.0,2,1
1259,2024,226.0,251.0,1.0,1,1
2848,2024,234.0,239.0,2.0,1,2
9841,2024,237.0,253.0,1.0,2,1
8490,2024,243.0,252.0,2.0,1,1
18093,2024,277.0,281.0,3.0,2,1
4199,2024,244.0,262.0,2.0,1,2
18216,2024,244.0,255.0,3.0,2,1
14232,2024,269.0,282.0,3.0,2,1
2871,2024,267.0,265.0,2.0,1,2
22361,2024,260.0,264.0,2.0,2,1
6970,2024,275.0,280.0,3.0,2,2
9703,2024,225.0,248.0,3.0,1,1
5719,2024,301.0,292.0,2.0,2,1
4391,2024,240.0,280.0,2.0,2,2
1213,2024,244.0,271.0,2.0,2,1
8352,2024,250.0,279.0,1.0,4,1
22338,2024,247.0,239.0,1.0,2,2
8321,2024,216.0,233.0,1.0,1,2
7024,2024,235.0,260.0,1.0,1,1
4368,2024,247.0,287.0,2.0,1,2
12305,2024,255.0,272.0,3.0,2,1
8421,2024,275.0,273.0,3.0,2,1
5596,2024,253.0,285.0,4.0,1,1
8398,2024,247.0,275.0,2.0,4,2
8275,2024,250.0,304.0,3.0,1,2
9726,2024,216.0,217.0,1.0,1,1
16980,2024,281.0,289.0,4.0,2,1
8544,2024,242.0,279.0,4.0,1,1
9872,2024,250.0,283.0,3.0,1,1
9457,2024,258.0,270.0,2.0,4,1
5473,2024,299.0,293.0,1.0,1,2
5627,2024,241.0,257.0,1.0,1,2
5888,2024,278.0,287.0,3.0,1,2
4299,2024,247.0,277.0,1.0,1,2
9718,2024,251.0,254.0,2.0,1,1
17924,2024,261.0,227.0,1.0,1,1
3907,2024,271.0,269.0,2.0,2,1
1405,2024,256.0,280.0,3.0,2,1
2579,2024,321.0,312.0,4.0,2,1
3669,2024,262.0,266.0,2.0,1,1
25739,2024,266.0,267.0,4.0,2,1
14332,2024,287.0,291.0,4.0,2,1
12328,2024,245.0,255.0,3.0,2,1
3017,2024,284.0,281.0,2.0,1,1
31,2024,268.0,255.0,1.0,4,2
25593,2024,277.0,279.0,4.0,2,1
10064,2024,252.0,271.0,3.0,2,1
1359,2024,281.0,241.0,1.0,1,2
25347,2024,295.0,302.0,4.0,2,1
8636,2024,253.0,273.0,4.0,2,1
12958,2024,306.0,306.0,4.0,2,1
223,2024,284.0,312.0,2.0,1,1
25693,2024,264.0,273.0,4.0,2,1
1059,2024,266.0,276.0,2.0,1,2
6709,2024,251.0,261.0,3.0,1,1
25201,2024,239.0,239.0,2.0,2,1
17778,2024,253.0,271.0,2.0,2,1
1551,2024,238.0,239.0,1.0,4,1
2387,2024,281.0,298.0,2.0,1,1
15614,2024,284.0,292.0,2.0,1,1
2879,2024,254.0,301.0,2.0,1,2
31504,2024,287.0,298.0,5.0,3,1
3815,2024,252.0,266.0,1.0,4,2
24963,2024,268.0,292.0,2.0,2,2
9864,2024,226.0,242.0,2.0,1,1
2487,2024,258.0,283.0,1.0,4,1
2825,2024,275.0,280.0,3.0,1,2
24319,2024,266.0,272.0,5.0,3,1
269,2024,242.0,246.0,3.0,1,1
25647,2024,242.0,250.0,2.0,2,1
25155,2024,249.0,270.0,3.0,2,1
1597,2024,259.0,301.0,3.0,2,1
25255,2024,282.0,318.0,3.0,2,1
12566,2024,252.0,336.0,2.0,2,2
123,2024,222.0,246.0,2.0,4,1
5189,2024,262.0,265.0,1.0,2,2
4107,2024,300.0,314.0,1.0,1,2
25501,2024,257.0,264.0,4.0,2,1
16550,2024,318.0,329.0,5.0,3,1
25009,2024,226.0,246.0,1.0,1,1
40423,2024,242.0,254.0,2.0,2,1
7791,2024,246.0,257.0,1.0,1,2
25032,2024,237.0,253.0,1.0,2,1
5135,2024,211.0,284.0,1.0,1,2
12036,2024,326.0,321.0,5.0,3,1
14953,2024,251.0,272.0,3.0,2,1
1720,2024,267.0,261.0,2.0,1,1
2218,2024,257.0,280.0,4.0,2,1
22092,2024,267.0,288.0,2.0,2,2
10233,2024,246.0,276.0,2.0,2,1
26383,2024,258.0,281.0,3.0,2,2
415,2024,267.0,286.0,4.0,4,1
13387,2024,284.0,290.0,3.0,1,1
11776,2024,308.0,309.0,5.0,3,1
5942,2024,270.0,278.0,2.0,2,2
17893,2024,277.0,300.0,5.0,3,1
3784,2024,214.0,205.0,1.0,4,2
25885,2024,284.0,305.0,4.0,2,1
3286,2024,318.0,319.0,1.0,1,2
7508,2024,220.0,252.0,1.0,1,1
177,2024,215.0,211.0,5.0,1,2
844,2024,262.0,283.0,1.0,2,2
9165,2024,242.0,267.0,2.0,2,1
5750,2024,208.0,250.0,1.0,2,2
5919,2024,253.0,283.0,2.0,2,1
10164,2024,236.0,266.0,3.0,2,1
10754,2024,230.0,238.0,1.0,1,1
3263,2024,268.0,260.0,2.0,1,2
154,2024,201.0,195.0,1.0,1,2
9572,2024,259.0,255.0,2.0,2,1
5158,2024,266.0,273.0,1.0,1,2
1789,2024,304.0,321.0,5.0,3,1
3523,2024,188.0,215.0,2.0,1,2
12105,2024,245.0,257.0,2.0,2,1
7385,2024,198.0,226.0,1.0,2,1
10041,2024,234.0,252.0,3.0,2,1
9288,2024,260.0,285.0,2.0,1,1
40017,2024,241.0,248.0,4.0,2,1
2049,2024,304.0,313.0,4.0,2,1
8198,2024,277.0,312.0,1.0,1,2
8690,2024,241.0,269.0,2.0,2,1
5327,2024,248.0,276.0,1.0,1,2
10854,2024,224.0,241.0,2.0,1,2
2026,2024,251.0,249.0,2.0,1,1
8006,2024,267.0,280.0,2.0,1,1
7416,2024,297.0,316.0,5.0,3,1
8498,2024,234.0,253.0,3.0,1,1
4760,2024,263.0,266.0,3.0,2,1
10831,2024,270.0,276.0,3.0,2,1
10662,2024,308.0,307.0,4.0,2,1
4660,2024,282.0,280.0,2.0,2,1
7714,2024,255.0,251.0,2.0,2,2
22192,2024,281.0,295.0,3.0,2,1
10133,2024,216.0,248.0,2.0,1,2
8959,2024,266.0,299.0,5.0,3,1
6303,2024,229.0,266.0,2.0,1,1
17793,2024,283.0,279.0,3.0,2,1
20449,2024,251.0,275.0,3.0,2,1
10631,2024,277.0,254.0,2.0,2,1
25916,2024,285.0,289.0,3.0,2,1
446,2024,309.0,310.0,2.0,4,2
19928,2024,236.0,260.0,1.0,2,2
11223,2024,246.0,269.0,2.0,2,1
1620,2024,312.0,276.0,3.0,2,1
2118,2024,253.0,273.0,2.0,1,1
40025,2024,265.0,273.0,1.0,1,1
7677,2024,278.0,337.0,1.0,1,2
10333,2024,264.0,262.0,3.0,2,1
8759,2024,281.0,312.0,5.0,3,1
8996,2024,311.0,320.0,5.0,3,1
5258,2024,221.0,227.0,1.0,1,2
24648,2024,304.0,310.0,4.0,2,1
25324,2024,264.0,279.0,1.0,2,1
25716,2024,266.0,298.0,4.0,2,1
744,2024,278.0,314.0,3.0,1,2
6732,2024,256.0,256.0,1.0,1,2
4076,2024,249.0,259.0,1.0,1,2
9941,2024,309.0,309.0,5.0,3,1
3400,2024,275.0,285.0,3.0,1,2
22284,2024,209.0,252.0,1.0,2,2
644,2024,252.0,241.0,2.0,4,2
13373,2024,259.0,291.0,4.0,2,1
9051,2024,300.0,321.0,5.0,3,1
20120,2024,285.0,300.0,4.0,2,1
11707,2024,255.0,266.0,3.0,2,1
1136,2024,186.0,191.0,1.0,1,2
3294,2024,277.0,306.0,3.0,2,1
3300,2024,270.0,290.0,4.0,2,1
2802,2024,246.0,267.0,2.0,1,2
25332,2024,276.0,307.0,5.0,3,1
9151,2024,261.0,282.0,4.0,2,1
1036,2024,246.0,282.0,3.0,2,1
4866,2024,268.0,283.0,4.0,2,1
1528,2024,237.0,264.0,2.0,4,1
10425,2024,232.0,248.0,2.0,1,1
2018,2024,236.0,259.0,2.0,1,1
14753,2024,257.0,291.0,4.0,2,1
25132,2024,250.0,276.0,2.0,2,1
246,2024,212.0,249.0,2.0,1,2
13181,2024,268.0,273.0,2.0,4,1
5066,2024,220.0,221.0,1.0,1,2
3984,2024,273.0,304.0,1.0,1,2
25624,2024,242.0,247.0,2.0,2,1
1328,2024,264.0,256.0,2.0,1,1
2410,2024,283.0,307.0,3.0,1,2
3492,2024,263.0,280.0,2.0,1,2
16427,2024,293.0,296.0,4.0,2,1
13542,2024,270.0,275.0,3.0,2,1
6380,2024,272.0,256.0,2.0,2,1
5052,2024,270.0,291.0,2.0,1,2
14538,2024,271.0,282.0,4.0,2,1
2135,2024,232.0,242.0,2.0,1,1
16459,2024,321.0,341.0,1.0,2,2
3463,2024,225.0,237.0,2.0,1,2
10625,2024,253.0,265.0,2.0,2,1
10270,2024,252.0,285.0,2.0,1,1
452,2024,284.0,297.0,3.0,4,1
6071,2024,247.0,272.0,3.0,2,1
25922,2024,296.0,306.0,4.0,2,1
2112,2024,257.0,263.0,2.0,1,1
3440,2024,221.0,167.0,1.0,1,2
6595,2024,199.0,238.0,1.0,1,2
6263,2024,176.0,258.0,1.0,2,2
24903,2024,272.0,283.0,4.0,2,1
14824,2024,254.0,268.0,2.0,2,1
20489,2024,292.0,296.0,3.0,2,2
3177,2024,199.0,259.0,1.0,1,2
10579,2024,240.0,256.0,3.0,1,1
12191,2024,256.0,275.0,1.0,2,2
10433,2024,230.0,267.0,2.0,1,2
830,2024,217.0,249.0,1.0,1,2
9105,2024,256.0,248.0,2.0,1,1
6572,2024,187.0,232.0,1.0,2,2
6117,2024,264.0,260.0,1.0,2,1
4482,2024,256.0,268.0,3.0,1,1
40409,2024,218.0,228.0,2.0,2,1
14515,2024,259.0,279.0,3.0,2,1
25853,2024,227.0,221.0,3.0,2,1
6549,2024,198.0,233.0,1.0,2,2
6211,2024,214.0,247.0,3.0,2,2
26108,2024,291.0,304.0,3.0,2,1
10124,2024,251.0,257.0,1.0,4,1
2304,2024,260.0,286.0,2.0,1,2
10462,2024,233.0,261.0,2.0,1,1
7854,2024,211.0,261.0,1.0,1,2
10147,2024,287.0,325.0,3.0,2,1
11813,2024,279.0,300.0,4.0,2,1
8819,2024,262.0,274.0,4.0,2,1
6188,2024,243.0,290.0,2.0,2,1
20297,2024,201.0,219.0,1.0,2,2
20180,2024,266.0,279.0,2.0,2,2
4860,2024,275.0,280.0,2.0,1,2
1657,2024,262.0,285.0,4.0,2,1
24233,2024,266.0,284.0,2.0,2,1
7760,2024,252.0,216.0,2.0,1,2
429,2024,262.0,280.0,4.0,2,1
24826,2024,296.0,304.0,5.0,3,1
4929,2024,206.0,198.0,1.0,1,2
11744,2024,235.0,245.0,2.0,2,1
17741,2024,282.0,272.0,2.0,1,1
14323,2024,258.0,275.0,3.0,2,1
2350,2024,225.0,255.0,3.0,1,2
7783,2024,264.0,317.0,2.0,1,2
7685,2024,227.0,248.0,2.0,1,2
406,2024,243.0,262.0,1.0,4,1
8988,2024,305.0,335.0,5.0,3,1
20226,2024,273.0,288.0,2.0,2,1
1734,2024,291.0,279.0,4.0,2,1
2496,2024,232.0,267.0,2.0,4,2
8046,2024,205.0,250.0,1.0,1,1
8627,2024,278.0,295.0,4.0,2,1
11544,2024,244.0,254.0,2.0,2,2
12872,2024,260.0,260.0,3.0,1,1
469,2024,228.0,239.0,1.0,4,2
6718,2024,212.0,220.0,1.0,1,2
5129,2024,287.0,299.0,2.0,1,1
3801,2024,246.0,247.0,1.0,4,2
9955,2024,256.0,267.0,3.0,2,1
10548,2024,201.0,245.0,1.0,1,1
20426,2024,255.0,261.0,2.0,2,1
26045,2024,269.0,265.0,3.0,2,1
31203,2024,277.0,312.0,2.0,2,1
4737,2024,266.0,276.0,3.0,1,1
4405,2024,248.0,265.0,2.0,1,1
8936,2024,233.0,245.0,2.0,2,1
11936,2024,258.0,246.0,2.0,2,1
14770,2024,280.0,281.0,3.0,2,1
8000,2024,315.0,336.0,5.0,3,1
1099,2024,221.0,223.0,1.0,1,2
767,2024,234.0,271.0,3.0,2,1
5083,2024,350.0,362.0,5.0,3,1
4016,2024,274.0,284.0,1.0,1,2
2095,2024,204.0,255.0,4.0,1,2
24657,2024,267.0,271.0,2.0,2,1
7654,2024,246.0,261.0,1.0,1,2
277,2024,284.0,247.0,3.0,1,2
621,2024,272.0,290.0,2.0,4,1
707,2024,251.0,275.0,3.0,1,1
4691,2024,288.0,298.0,5.0,2,1
5035,2024,249.0,283.0,2.0,1,2
17687,2024,284.0,284.0,4.0,2,1
1703,2024,283.0,309.0,3.0,1,1
3609,2024,238.0,261.0,2.0,1,1
1053,2024,238.0,257.0,2.0,1,2
715,2024,247.0,258.0,2.0,1,1
8873,2024,303.0,325.0,5.0,3,1
10794,2024,253.0,255.0,2.0,1,2
2381,2024,284.0,271.0,2.0,1,2
9520,2024,284.0,303.0,4.0,2,1
661,2024,242.0,245.0,1.0,4,2
4989,2024,231.0,252.0,2.0,1,1
12022,2024,232.0,253.0,2.0,1,2
1989,2024,272.0,289.0,5.0,3,1
3323,2024,264.0,281.0,3.0,1,2
22155,2024,296.0,323.0,5.0,2,1
4843,2024,269.0,296.0,2.0,1,1
11830,2024,230.0,258.0,3.0,2,1
10748,2024,253.0,270.0,3.0,1,1
3515,2024,272.0,270.0,1.0,1,2
12076,2024,255.0,259.0,2.0,2,1
8435,2024,232.0,252.0,3.0,4,1
20435,2024,280.0,276.0,2.0,2,1
6271,2024,242.0,254.0,2.0,1,1
15812,2024,253.0,258.0,2.0,1,1
3025,2024,240.0,246.0,2.0,1,2
25845,2024,270.0,260.0,1.0,2,1
8384,2024,255.0,276.0,2.0,4,1
8289,2024,245.0,303.0,2.0,1,2
10210,2024,252.0,262.0,2.0,1,1
131,2024,242.0,253.0,2.0,2,1
20289,2024,217.0,241.0,1.0,2,2
11206,2024,228.0,257.0,4.0,1,2
3546,2024,278.0,280.0,3.0,1,1
3048,2024,273.0,280.0,2.0,1,2
13104,2024,221.0,239.0,3.0,4,1
8905,2024,268.0,291.0,5.0,3,1
9901,2024,258.0,261.0,3.0,2,1
1743,2024,236.0,247.0,3.0,2,1
1245,2024,237.0,263.0,2.0,1,1
22493,2024,223.0,270.0,2.0,4,1
25484,2024,277.0,291.0,3.0,2,1
9426,2024,259.0,288.0,4.0,1,1
24817,2024,313.0,326.0,5.0,3,1
20074,2024,259.0,285.0,3.0,2,1
5181,2024,263.0,281.0,2.0,2,2
4259,2024,253.0,275.0,2.0,2,1
17824,2024,288.0,296.0,4.0,2,1
2762,2024,307.0,294.0,3.0,1,2
10900,2024,285.0,299.0,5.0,3,1
5773,2024,283.0,249.0,2.0,2,2
10187,2024,260.0,275.0,3.0,2,1
16851,2024,284.0,297.0,3.0,1,1
2527,2024,256.0,251.0,1.0,4,2
2785,2024,303.0,291.0,4.0,2,1
25507,2024,268.0,288.0,4.0,2,1
798,2024,286.0,273.0,1.0,1,1
5796,2024,258.0,279.0,1.0,2,2
10877,2024,228.0,275.0,3.0,1,2
31266,2024,269.0,289.0,2.0,2,1
12182,2024,241.0,249.0,1.0,2,1
12649,2024,272.0,268.0,2.0,2,1
206,2024,273.0,283.0,3.0,1,1
10018,2024,287.0,272.0,3.0,2,1
24625,2024,317.0,319.0,5.0,3,1
821,2024,296.0,306.0,3.0,1,2
18016,2024,263.0,273.0,2.0,1,1
16467,2024,291.0,300.0,3.0,2,1
10516,2024,263.0,258.0,3.0,1,1
14,2024,254.0,274.0,2.0,4,1
9995,2024,228.0,264.0,2.0,1,1
6678,2024,231.0,267.0,1.0,2,2
4514,2024,271.0,344.0,2.0,1,2
10093,2024,246.0,256.0,2.0,4,1
9924,2024,266.0,286.0,4.0,2,1
25315,2024,283.0,302.0,2.0,4,1
1268,2024,250.0,253.0,3.0,1,1
1511,2024,234.0,210.0,1.0,4,1
3432,2024,245.0,267.0,3.0,2,1
25241,2024,291.0,300.0,5.0,3,1
22759,2024,268.0,276.0,3.0,2,1
8521,2024,283.0,286.0,3.0,1,1
5275,2024,294.0,332.0,1.0,1,2
11398,2024,250.0,270.0,3.0,1,1
1488,2024,248.0,273.0,3.0,1,1
2570,2024,226.0,246.0,1.0,1,2
2742,2024,252.0,260.0,3.0,1,1
25464,2024,272.0,277.0,4.0,2,1
10685,2024,265.0,273.0,4.0,2,1
22536,2024,304.0,322.0,4.0,2,1
7631,2024,280.0,284.0,3.0,1,1
7133,2024,267.0,284.0,3.0,1,1
10963,2024,230.0,241.0,3.0,2,1
9540,2024,273.0,289.0,3.0,2,1
9042,2024,310.0,309.0,5.0,3,1
4714,2024,257.0,271.0,2.0,1,1
22430,2024,230.0,248.0,1.0,1,1
5604,2024,271.0,303.0,1.0,1,1
5106,2024,239.0,250.0,2.0,1,1
18102,2024,268.0,281.0,2.0,2,1
26260,2024,258.0,281.0,4.0,2,1
1288,2024,311.0,323.0,5.0,3,1
2911,2024,247.0,276.0,2.0,1,2
10571,2024,268.0,292.0,2.0,1,1
8415,2024,243.0,253.0,2.0,4,1
598,2024,196.0,212.0,1.0,1,2
5012,2024,276.0,272.0,3.0,2,1
1680,2024,257.0,271.0,3.0,1,1
990,2024,245.0,239.0,1.0,2,2
15683,2024,266.0,282.0,3.0,2,1
8458,2024,264.0,277.0,2.0,2,1
40177,2024,268.0,272.0,3.0,2,1
6294,2024,215.0,217.0,3.0,2,1
4628,2024,211.0,271.0,2.0,2,1
4130,2024,269.0,336.0,2.0,1,2
9881,2024,225.0,243.0,2.0,1,1
14707,2024,306.0,303.0,5.0,3,1
1966,2024,235.0,254.0,2.0,1,1
2464,2024,273.0,265.0,2.0,4,1
9987,2024,221.0,245.0,2.0,1,1
692,2024,266.0,275.0,3.0,1,1
5659,2024,296.0,290.0,4.0,2,1
14315,2024,267.0,284.0,3.0,2,1
25676,2024,283.0,290.0,2.0,2,1
26068,2024,240.0,258.0,3.0,2,1
5510,2024,258.0,263.0,2.0,1,1
24986,2024,283.0,291.0,5.0,3,1
2264,2024,264.0,268.0,3.0,1,2
6984,2024,273.0,269.0,1.0,1,2
12935,2024,234.0,260.0,3.0,2,1
492,2024,243.0,277.0,4.0,2,1
19968,2024,248.0,265.0,3.0,2,1
5902,2024,239.0,249.0,2.0,1,2
4820,2024,252.0,272.0,4.0,2,1
26460,2024,251.0,263.0,3.0,2,1
10771,2024,267.0,289.0,4.0,2,1
11853,2024,232.0,251.0,1.0,2,1
2656,2024,252.0,268.0,3.0,2,1
7874,2024,291.0,289.0,2.0,4,2
8135,2024,245.0,259.0,1.0,1,2
11716,2024,253.0,259.0,2.0,2,1
10791,2024,271.0,285.0,2.0,1,1
15700,2024,262.0,269.0,4.0,2,1
2301,2024,262.0,271.0,2.0,1,2
16625,2024,282.0,304.0,3.0,2,2
8112,2024,240.0,256.0,2.0,1,2
735,2024,275.0,316.0,1.0,1,2
25541,2024,283.0,308.0,5.0,2,1
10768,2024,242.0,273.0,3.0,2,1
10104,2024,276.0,276.0,2.0,4,1
2278,2024,243.0,258.0,3.0,2,1
24428,2024,234.0,236.0,1.0,2,1
758,2024,267.0,297.0,1.0,1,2
5172,2024,227.0,249.0,2.0,1,2
10173,2024,251.0,255.0,2.0,2,1
14587,2024,231.0,254.0,3.0,2,1
15746,2024,277.0,287.0,3.0,2,1
240,2024,287.0,321.0,3.0,1,1
1445,2024,245.0,260.0,2.0,1,1
3203,2024,300.0,299.0,3.0,2,1
16556,2024,256.0,272.0,3.0,2,1
31421,2024,272.0,281.0,3.0,2,1
26466,2024,286.0,308.0,2.0,2,1
22367,2024,258.0,298.0,3.0,2,2
11547,2024,156.0,178.0,1.0,2,2
804,2024,293.0,279.0,2.0,1,2
5713,2024,225.0,267.0,2.0,2,1
3798,2024,256.0,284.0,2.0,4,2
1142,2024,230.0,254.0,2.0,1,2
14541,2024,239.0,249.0,3.0,2,1
3460,2024,255.0,267.0,2.0,2,2
2796,2024,261.0,260.0,2.0,1,2
24946,2024,243.0,284.0,2.0,2,1
12188,2024,303.0,284.0,1.0,2,2
9655,2024,278.0,276.0,3.0,2,1
13190,2024,323.0,345.0,5.0,3,1
827,2024,275.0,289.0,2.0,1,1
5690,2024,226.0,249.0,1.0,2,1
5813,2024,293.0,300.0,5.0,2,1
3698,2024,240.0,238.0,1.0,1,2
14518,2024,247.0,248.0,3.0,2,1
16510,2024,262.0,303.0,1.0,2,1
2819,2024,252.0,254.0,3.0,1,2
22413,2024,231.0,261.0,2.0,2,2
13167,2024,268.0,271.0,2.0,4,1
850,2024,267.0,280.0,1.0,1,2
24405,2024,243.0,274.0,3.0,2,1
4834,2024,246.0,267.0,2.0,1,1
3675,2024,250.0,289.0,3.0,1,1
14249,2024,295.0,310.0,5.0,3,1
