rbd,agno,curso,prom_mate_rbd,prom_lect_rbd,cod_grupo,cod_depe2,cod_rural_rbd,ind_am,ind_cc,ind_hv,ind_pf
187,2024,6b,210.0,239.0,2.0,1,2,,81.0,,
1853,2024,6b,208.0,211.0,1.0,1,1,,80.0,,
3436,2024,6b,210.0,211.0,1.0,1,1,,79.0,,
6353,2024,6b,219.0,239.0,1.0,4,2,,95.0,,
10266,2024,6b,233.0,263.0,2.0,1,1,,86.0,,
11594,2024,6b,239.0,212.0,2.0,2,1,,82.0,,
24406,2024,6b,228.0,239.0,3.0,2,1,,,,
40319,2024,6b,243.0,251.0,4.0,2,1,,82.0,,
2131,2024,6b,239.0,241.0,2.0,1,1,,74.0,,
3459,2024,6b,228.0,230.0,1.0,1,2,,99.0,,
3797,2024,6b,250.0,235.0,2.0,2,1,,83.0,,
7658,2024,6b,211.0,216.0,2.0,1,2,,71.0,,
8992,2024,6b,296.0,293.0,5.0,3,1,,83.0,,
10320,2024,6b,225.0,229.0,2.0,2,1,,74.0,,
14820,2024,6b,227.0,227.0,2.0,2,1,,81.0,,
26304,2024,6b,274.0,277.0,4.0,2,1,,90.0,,
6138,2024,6b,210.0,213.0,1.0,2,2,,82.0,,
11548,2024,6b,233.0,240.0,2.0,4,2,,77.0,,
20376,2024,6b,214.0,240.0,1.0,1,1,,82.0,,
24876,2024,6b,227.0,245.0,1.0,1,1,,86.0,,
210,2024,6b,232.0,252.0,3.0,1,1,,82.0,,
1538,2024,6b,185.0,196.0,1.0,4,1,,72.0,,
6161,2024,6b,303.0,299.0,5.0,3,1,,82.0,,
6407,2024,6b,203.0,194.0,1.0,4,2,,90.0,,
7489,2024,6b,198.0,167.0,1.0,1,2,,91.0,,
7612,2024,6b,200.0,257.0,1.0,2,2,,78.0,,
7710,2024,6b,242.0,248.0,2.0,2,1,,85.0,,
20153,2024,6b,266.0,282.0,4.0,2,1,,86.0,,
18,2024,6b,215.0,218.0,2.0,4,1,,81.0,,
3267,2024,6b,232.0,231.0,2.0,1,2,,78.0,,
4263,2024,6b,265.0,276.0,4.0,2,1,,80.0,,
6267,2024,6b,191.0,242.0,1.0,2,2,,62.0,,
9184,2024,6b,245.0,264.0,4.0,2,1,,76.0,,
10097,2024,6b,243.0,260.0,2.0,4,1,,85.0,,
10512,2024,6b,258.0,251.0,5.0,3,1,,68.0,,
24907,2024,6b,264.0,276.0,5.0,3,1,,72.0,,
1049,2024,6b,205.0,209.0,2.0,1,1,,77.0,,
2045,2024,6b,288.0,290.0,4.0,2,1,,81.0,,
3373,2024,6b,245.0,263.0,1.0,1,2,,80.0,,
5248,2024,6b,201.0,222.0,1.0,1,2,,93.0,,
5875,2024,6b,190.0,223.0,1.0,2,2,,75.0,,
7203,2024,6b,236.0,250.0,2.0,1,1,,86.0,,
9078,2024,6b,271.0,274.0,4.0,1,1,,77.0,,
1653,2024,6b,228.0,236.0,3.0,2,1,,76.0,,
1985,2024,6b,223.0,256.0,2.0,2,1,,70.0,,
2981,2024,6b,252.0,272.0,2.0,1,1,,90.0,,
13300,2024,6b,303.0,295.0,5.0,3,1,,76.0,,
15624,2024,6b,259.0,247.0,3.0,2,1,,83.0,,
25703,2024,6b,283.0,265.0,4.0,2,1,,81.0,,
2331,2024,6b,232.0,256.0,1.0,1,2,,92.0,,
3659,2024,6b,207.0,228.0,2.0,1,1,,79.0,,
5294,2024,6b,182.0,150.0,1.0,1,2,,93.0,,
9278,2024,6b,282.0,278.0,5.0,3,1,,78.0,,
10704,2024,6b,225.0,229.0,2.0,1,1,,76.0,,
24229,2024,6b,245.0,254.0,3.0,4,1,,80.0,,
519,2024,6b,236.0,256.0,2.0,1,1,,78.0,,
857,2024,6b,191.0,237.0,2.0,1,2,,93.0,,
2185,2024,6b,269.0,266.0,4.0,3,1,,85.0,,
5683,2024,6b,210.0,219.0,2.0,2,1,,80.0,,
7011,2024,6b,282.0,293.0,2.0,2,2,,96.0,,
7349,2024,6b,225.0,233.0,3.0,1,1,,74.0,,
9270,2024,6b,270.0,277.0,5.0,3,1,,84.0,,
15762,2024,6b,198.0,207.0,1.0,1,1,,81.0,,
22159,2024,6b,173.0,162.0,1.0,2,2,,87.0,,
4455,2024,6b,217.0,215.0,2.0,1,1,,87.0,,
6121,2024,6b,216.0,236.0,2.0,2,1,,95.0,,
9324,2024,6b,246.0,256.0,2.0,2,1,,85.0,,
13154,2024,6b,207.0,239.0,1.0,4,1,,76.0,,
22105,2024,6b,205.0,227.0,1.0,4,1,,81.0,,
2139,2024,6b,235.0,262.0,1.0,1,2,,89.0,,
2237,2024,6b,237.0,246.0,1.0,1,2,,94.0,,
3319,2024,6b,253.0,253.0,2.0,1,2,,88.0,,
4647,2024,6b,218.0,211.0,1.0,2,1,,67.0,,
10798,2024,6b,253.0,259.0,2.0,1,2,,92.0,,
12962,2024,6b,228.0,227.0,2.0,1,1,,81.0,,
24959,2024,6b,220.0,247.0,3.0,1,1,,75.0,,
2091,2024,6b,233.0,261.0,3.0,1,1,,80.0,,
3173,2024,6b,227.0,230.0,1.0,1,2,,85.0,,
7157,2024,6b,280.0,261.0,2.0,1,2,,83.0,,
14534,2024,6b,231.0,238.0,3.0,2,1,,87.0,,
25895,2024,6b,230.0,229.0,3.0,2,1,,78.0,,
1601,2024,6b,230.0,206.0,3.0,2,1,,68.0,,
2099,2024,6b,266.0,244.0,3.0,2,1,,73.0,,
5016,2024,6b,233.0,241.0,2.0,2,1,,84.0,,
7435,2024,6b,299.0,282.0,5.0,3,1,,84.0,,
10352,2024,6b,232.0,253.0,3.0,2,1,,73.0,,
15593,2024,6b,209.0,217.0,2.0,2,1,,81.0,,
1578,2024,6b,221.0,215.0,3.0,4,1,,76.0,,
2076,2024,6b,222.0,220.0,3.0,1,1,,97.0,,
2715,2024,6b,240.0,243.0,2.0,1,1,,72.0,,
3711,2024,6b,242.0,255.0,3.0,2,1,,78.0,,
8740,2024,6b,275.0,273.0,4.0,2,1,,74.0,,
9736,2024,6b,215.0,244.0,2.0,1,1,,90.0,,
10873,2024,6b,218.0,208.0,3.0,1,1,,73.0,,
22234,2024,6b,255.0,259.0,3.0,2,1,,85.0,,
1484,2024,6b,270.0,262.0,4.0,2,1,,80.0,,
11465,2024,6b,232.0,221.0,2.0,2,1,,74.0,,
4212,2024,6b,279.0,267.0,2.0,1,2,,95.0,,
5208,2024,6b,222.0,219.0,1.0,2,2,,89.0,,
7741,2024,6b,220.0,242.0,3.0,4,2,,92.0,,
8454,2024,6b,237.0,239.0,3.0,2,1,,81.0,,
12868,2024,6b,245.0,261.0,3.0,2,1,,79.0,,
22065,2024,6b,273.0,274.0,4.0,2,1,,76.0,,
25766,2024,6b,246.0,251.0,4.0,2,1,,78.0,,
602,2024,6b,210.0,216.0,2.0,1,2,,85.0,,
1100,2024,6b,217.0,232.0,3.0,1,2,,90.0,,
2523,2024,6b,234.0,247.0,2.0,4,2,,90.0,,
4189,2024,6b,217.0,254.0,2.0,1,1,,90.0,,
4687,2024,6b,290.0,278.0,5.0,3,1,,76.0,,
5345,2024,6b,192.0,175.0,1.0,1,1,,87.0,,
9430,2024,6b,240.0,245.0,3.0,4,1,,90.0,,
10,2024,6b,229.0,247.0,3.0,4,1,,84.0,,
625,2024,6b,227.0,224.0,2.0,4,1,,93.0,,
1123,2024,6b,219.0,223.0,2.0,1,1,,78.0,,
2789,2024,6b,315.0,309.0,5.0,3,1,,80.0,,
3828,2024,6b,271.0,276.0,1.0,4,2,,100.0,,
6459,2024,6b,249.0,248.0,2.0,4,2,,91.0,,
8623,2024,6b,220.0,232.0,3.0,2,1,,74.0,,
31462,2024,6b,231.0,233.0,2.0,2,1,,87.0,,
5471,2024,6b,200.0,204.0,1.0,1,1,,78.0,,
8548,2024,6b,235.0,237.0,3.0,1,1,,72.0,,
8717,2024,6b,215.0,223.0,3.0,2,1,,82.0,,
25958,2024,6b,264.0,281.0,5.0,3,1,,86.0,,
1292,2024,6b,248.0,269.0,3.0,2,1,,86.0,,
3997,2024,6b,175.0,177.0,1.0,1,2,,86.0,,
7243,2024,6b,191.0,230.0,1.0,1,2,,78.0,,
10489,2024,6b,251.0,257.0,3.0,2,1,,77.0,,
433,2024,6b,251.0,260.0,3.0,2,1,,79.0,,
7180,2024,6b,296.0,267.0,5.0,3,1,,84.0,,
9599,2024,6b,217.0,236.0,1.0,1,1,,85.0,,
41,2024,6b,273.0,266.0,1.0,4,2,,90.0,,
7074,2024,6b,210.0,240.0,4.0,1,2,,98.0,,
7572,2024,6b,239.0,229.0,3.0,2,1,,84.0,,
1570,2024,6b,216.0,242.0,2.0,4,1,,81.0,,
2566,2024,6b,229.0,268.0,1.0,4,2,,78.0,,
2652,2024,6b,250.0,284.0,4.0,1,2,,79.0,,
24206,2024,6b,246.0,249.0,3.0,2,1,,80.0,,
25288,2024,6b,232.0,217.0,3.0,2,1,,79.0,,
2958,2024,6b,224.0,243.0,2.0,1,1,,87.0,,
4040,2024,6b,172.0,208.0,1.0,1,2,,96.0,,
7372,2024,6b,232.0,222.0,1.0,1,2,,84.0,,
8909,2024,6b,311.0,303.0,5.0,3,1,,83.0,,
9991,2024,6b,225.0,261.0,3.0,1,1,,82.0,,
12241,2024,6b,253.0,272.0,3.0,2,1,,87.0,,
16569,2024,6b,211.0,221.0,1.0,2,1,,82.0,,
24684,2024,6b,222.0,243.0,3.0,2,1,,84.0,,
2268,2024,6b,226.0,253.0,2.0,1,2,,85.0,,
3934,2024,6b,262.0,215.0,2.0,1,2,,98.0,,
5855,2024,6b,234.0,220.0,1.0,1,2,,73.0,,
8019,2024,6b,234.0,224.0,3.0,1,2,,85.0,,
9685,2024,6b,232.0,245.0,2.0,2,1,,80.0,,
10183,2024,6b,216.0,233.0,1.0,2,1,,86.0,,
14511,2024,6b,241.0,253.0,2.0,2,1,,79.0,,
2162,2024,6b,246.0,236.0,4.0,2,1,,86.0,,
2660,2024,6b,249.0,264.0,3.0,1,1,,82.0,,
6490,2024,6b,186.0,230.0,1.0,2,2,,98.0,,
10818,2024,6b,215.0,226.0,2.0,1,2,,82.0,,
14605,2024,6b,259.0,247.0,3.0,2,1,,84.0,,
25480,2024,6b,278.0,280.0,4.0,2,1,,78.0,,
2068,2024,6b,203.0,232.0,2.0,1,2,,84.0,,
5314,2024,6b,228.0,230.0,1.0,1,2,,87.0,,
24790,2024,6b,227.0,237.0,3.0,2,1,,74.0,,
296,2024,6b,217.0,240.0,2.0,1,1,,85.0,,
1378,2024,6b,210.0,229.0,2.0,1,2,,73.0,,
2460,2024,6b,228.0,236.0,1.0,4,1,,98.0,,
5706,2024,6b,228.0,253.0,1.0,2,1,,98.0,,
18149,2024,6b,244.0,242.0,3.0,2,1,,85.0,,
2846,2024,6b,266.0,246.0,2.0,1,2,,80.0,,
5763,2024,6b,237.0,233.0,1.0,2,2,,93.0,,
6688,2024,6b,233.0,265.0,1.0,2,2,,97.0,,
8680,2024,6b,253.0,257.0,4.0,2,1,,80.0,,
10672,2024,6b,231.0,238.0,2.0,1,2,,85.0,,
14514,2024,6b,255.0,260.0,3.0,2,1,,83.0,,
16506,2024,6b,224.0,222.0,1.0,1,1,,81.0,,
20087,2024,6b,265.0,251.0,1.0,2,2,,98.0,,
1756,2024,6b,226.0,215.0,2.0,2,1,,77.0,,
5740,2024,6b,217.0,239.0,1.0,2,2,,99.0,,
6711,2024,6b,229.0,244.0,1.0,1,2,,80.0,,
8703,2024,6b,243.0,250.0,3.0,2,1,,81.0,,
10246,2024,6b,223.0,223.0,3.0,2,1,,80.0,,
13566,2024,6b,233.0,240.0,2.0,2,1,,90.0,,
20064,2024,6b,218.0,248.0,2.0,2,1,,75.0,,
7801,2024,6b,230.0,240.0,2.0,1,2,,94.0,,
8726,2024,6b,246.0,257.0,3.0,2,1,,77.0,,
20133,2024,6b,257.0,254.0,3.0,2,1,,85.0,,
25042,2024,6b,248.0,247.0,3.0,1,1,,79.0,,
3130,2024,6b,240.0,256.0,1.0,1,2,,92.0,,
8208,2024,6b,279.0,300.0,2.0,1,2,,86.0,,
10200,2024,6b,211.0,244.0,2.0,1,1,,83.0,,
10741,2024,6b,267.0,258.0,2.0,1,2,,89.0,,
25065,2024,6b,285.0,273.0,5.0,3,1,,78.0,,
25852,2024,6b,242.0,241.0,5.0,3,1,,77.0,,
26516,2024,6b,249.0,245.0,3.0,2,1,,81.0,,
2274,2024,6b,234.0,245.0,2.0,1,2,,95.0,,
4266,2024,6b,253.0,250.0,3.0,2,1,,85.0,,
10100,2024,6b,207.0,224.0,2.0,4,1,,86.0,,
10764,2024,6b,228.0,208.0,2.0,1,2,,78.0,,
15750,2024,6b,232.0,257.0,2.0,2,1,,89.0,,
26155,2024,6b,320.0,303.0,5.0,3,1,,84.0,,
336,2024,6b,243.0,245.0,4.0,2,1,,77.0,,
2297,2024,6b,228.0,217.0,2.0,1,2,,,,
6281,2024,6b,203.0,221.0,2.0,1,2,,89.0,,
10123,2024,6b,218.0,230.0,2.0,4,1,,84.0,,
12115,2024,6b,233.0,234.0,2.0,2,1,,77.0,,
12779,2024,6b,245.0,244.0,4.0,2,1,,70.0,,
13117,2024,6b,301.0,281.0,5.0,3,1,,82.0,,
14771,2024,6b,274.0,267.0,5.0,3,1,,82.0,,
15650,2024,6b,231.0,251.0,4.0,2,1,,82.0,,
22148,2024,6b,228.0,253.0,2.0,2,2,,87.0,,
24927,2024,6b,303.0,279.0,5.0,3,1,,85.0,,
2228,2024,6b,248.0,252.0,2.0,1,2,,80.0,,
2892,2024,6b,258.0,291.0,2.0,1,2,,96.0,,
4389,2024,6b,169.0,190.0,1.0,2,2,,79.0,,
12802,2024,6b,235.0,257.0,3.0,2,1,,80.0,,
15627,2024,6b,246.0,235.0,3.0,2,2,,85.0,,
2251,2024,6b,200.0,205.0,1.0,1,1,,76.0,,
2374,2024,6b,235.0,241.0,2.0,1,2,,99.0,,
13612,2024,6b,248.0,250.0,2.0,2,1,,81.0,,
4358,2024,6b,239.0,265.0,1.0,1,2,,89.0,,
6765,2024,6b,216.0,207.0,2.0,1,1,,73.0,,
9267,2024,6b,260.0,268.0,5.0,3,1,,78.0,,
11674,2024,6b,199.0,231.0,1.0,2,2,,,,
24409,2024,6b,319.0,296.0,5.0,3,1,,83.0,,
40310,2024,6b,231.0,265.0,4.0,2,1,,77.0,,
754,2024,6b,259.0,247.0,1.0,1,2,,98.0,,
1215,2024,6b,238.0,247.0,3.0,2,1,,90.0,,
4750,2024,6b,227.0,229.0,2.0,1,1,,72.0,,
6373,2024,6b,247.0,241.0,1.0,4,2,,83.0,,
7252,2024,6b,252.0,278.0,2.0,1,2,,90.0,,
7701,2024,6b,236.0,256.0,4.0,2,1,,77.0,,
9705,2024,6b,218.0,238.0,2.0,1,1,,76.0,,
11033,2024,6b,201.0,212.0,3.0,4,1,,71.0,,
17734,2024,6b,231.0,233.0,3.0,2,1,,71.0,,
313,2024,6b,231.0,233.0,2.0,1,1,,78.0,,
1395,2024,6b,235.0,240.0,2.0,2,1,,80.0,,
1890,2024,6b,217.0,246.0,3.0,1,1,,74.0,,
2735,2024,6b,276.0,279.0,2.0,1,1,,82.0,,
4312,2024,6b,207.0,228.0,2.0,1,2,,81.0,,
7644,2024,6b,217.0,228.0,2.0,1,1,,92.0,,
10641,2024,6b,224.0,203.0,2.0,1,1,,73.0,,
14637,2024,6b,250.0,260.0,3.0,2,1,,86.0,,
15719,2024,6b,241.0,238.0,3.0,2,1,,80.0,,
2048,2024,6b,228.0,241.0,3.0,2,1,,71.0,,
3671,2024,6b,247.0,263.0,3.0,1,1,,93.0,,
6327,2024,6b,229.0,253.0,1.0,1,2,,93.0,,
9659,2024,6b,204.0,228.0,3.0,2,1,,72.0,,
40299,2024,6b,263.0,258.0,4.0,2,1,,87.0,,
1349,2024,6b,238.0,245.0,3.0,2,1,,88.0,,
7260,2024,6b,216.0,235.0,1.0,1,2,,78.0,,
9175,2024,6b,217.0,215.0,1.0,2,1,,72.0,,
5629,2024,6b,217.0,229.0,2.0,1,2,,100.0,,
5832,2024,6b,228.0,237.0,1.0,1,2,,87.0,,
6170,2024,6b,209.0,214.0,1.0,1,2,,78.0,,
16652,2024,6b,231.0,246.0,1.0,2,1,,83.0,,
40253,2024,6b,232.0,240.0,3.0,2,1,,86.0,,
4650,2024,6b,217.0,238.0,2.0,2,1,,83.0,,
5732,2024,6b,240.0,265.0,1.0,2,2,,92.0,,
6224,2024,6b,226.0,240.0,2.0,1,1,,80.0,,
8388,2024,6b,222.0,241.0,3.0,4,1,,72.0,,
8634,2024,6b,255.0,259.0,4.0,2,1,,80.0,,
31110,2024,6b,274.0,270.0,4.0,2,1,,79.0,,
9221,2024,6b,274.0,278.0,5.0,3,1,,83.0,,
9716,2024,6b,219.0,239.0,2.0,1,1,,93.0,,
17634,2024,6b,282.0,272.0,5.0,3,1,,85.0,,
18126,2024,6b,248.0,267.0,2.0,2,1,,88.0,,
20041,2024,6b,223.0,239.0,2.0,2,2,,74.0,,
20290,2024,6b,234.0,236.0,3.0,2,1,,73.0,,
370,2024,6b,208.0,214.0,1.0,1,1,,81.0,,
5583,2024,6b,225.0,210.0,2.0,1,1,,78.0,,
6124,2024,6b,227.0,248.0,2.0,2,1,,94.0,,
7206,2024,6b,260.0,233.0,2.0,1,2,,85.0,,
8780,2024,6b,252.0,261.0,3.0,2,1,,90.0,,
10403,2024,6b,219.0,230.0,2.0,1,1,,74.0,,
20141,2024,6b,217.0,239.0,1.0,2,2,,87.0,,
1269,2024,6b,251.0,265.0,2.0,1,1,,91.0,,
2194,2024,6b,331.0,300.0,5.0,3,1,,84.0,,
4186,2024,6b,241.0,244.0,2.0,1,1,,84.0,,
5348,2024,6b,222.0,214.0,2.0,1,2,,79.0,,
6273,2024,6b,219.0,230.0,3.0,1,1,,86.0,,
20502,2024,6b,298.0,293.0,5.0,3,1,,80.0,,
1246,2024,6b,215.0,242.0,2.0,1,1,,79.0,,
3545,2024,6b,243.0,243.0,1.0,1,1,,87.0,,
5088,2024,6b,233.0,240.0,2.0,1,1,,84.0,,
8906,2024,6b,300.0,277.0,5.0,3,1,,81.0,,
15570,2024,6b,251.0,248.0,2.0,1,1,,88.0,,
22566,2024,6b,217.0,216.0,2.0,2,2,,81.0,,
24558,2024,6b,248.0,265.0,4.0,2,1,,81.0,,
156,2024,6b,199.0,247.0,2.0,1,2,,88.0,,
485,2024,6b,222.0,286.0,2.0,4,2,,87.0,,
3402,2024,6b,247.0,240.0,1.0,1,2,,85.0,,
9808,2024,6b,230.0,253.0,3.0,2,1,,77.0,,
11133,2024,6b,238.0,246.0,3.0,2,1,,85.0,,
12058,2024,6b,241.0,231.0,1.0,4,1,,82.0,,
12891,2024,6b,246.0,249.0,3.0,2,1,,78.0,,
25199,2024,6b,219.0,238.0,4.0,2,1,,85.0,,
41109,2024,6b,235.0,241.0,4.0,3,1,,89.0,,
462,2024,6b,256.0,254.0,3.0,4,1,,80.0,,
2171,2024,6b,233.0,250.0,4.0,2,1,,74.0,,
25434,2024,6b,250.0,272.0,3.0,2,1,,84.0,,
1859,2024,6b,233.0,238.0,3.0,2,1,,70.0,,
2861,2024,6b,252.0,242.0,1.0,1,2,,95.0,,
10515,2024,6b,241.0,250.0,2.0,2,1,,83.0,,
10592,2024,6b,214.0,221.0,1.0,1,1,,72.0,,
14671,2024,6b,237.0,241.0,3.0,2,1,,77.0,,
1787,2024,6b,269.0,287.0,5.0,3,1,,78.0,,
1959,2024,6b,210.0,216.0,2.0,1,1,,74.0,,
2500,2024,6b,239.0,293.0,2.0,4,2,,92.0,,
4658,2024,6b,260.0,266.0,2.0,2,1,,86.0,,
7959,2024,6b,233.0,245.0,2.0,4,1,,80.0,,
10492,2024,6b,232.0,241.0,3.0,2,1,,74.0,,
10615,2024,6b,331.0,309.0,5.0,3,1,,86.0,,
1318,2024,6b,234.0,252.0,2.0,1,1,,94.0,,
2643,2024,6b,223.0,236.0,1.0,1,2,,91.0,,
3310,2024,6b,258.0,278.0,3.0,2,1,,90.0,,
3974,2024,6b,207.0,206.0,1.0,1,2,,95.0,,
4807,2024,6b,238.0,258.0,3.0,1,1,,89.0,,
12630,2024,6b,232.0,220.0,2.0,2,1,,76.0,,
13220,2024,6b,235.0,266.0,3.0,2,1,,81.0,,
13463,2024,6b,202.0,214.0,1.0,1,1,,74.0,,
25365,2024,6b,213.0,227.0,1.0,2,1,,83.0,,
628,2024,6b,236.0,235.0,3.0,4,1,,88.0,,
2079,2024,6b,257.0,265.0,3.0,1,1,,83.0,,
3284,2024,6b,216.0,241.0,2.0,1,2,,100.0,,
3333,2024,6b,220.0,239.0,2.0,1,2,,88.0,,
3874,2024,6b,235.0,255.0,2.0,4,2,,69.0,,
3433,2024,6b,303.0,290.0,4.0,2,1,,83.0,,
6350,2024,6b,255.0,264.0,2.0,4,1,,78.0,,
8757,2024,6b,286.0,262.0,5.0,3,1,,80.0,,
9433,2024,6b,253.0,267.0,4.0,1,1,,79.0,,
12836,2024,6b,225.0,232.0,2.0,2,1,,84.0,,
20259,2024,6b,231.0,274.0,2.0,2,2,,77.0,,
25073,2024,6b,257.0,273.0,3.0,2,1,,,,
25334,2024,6b,258.0,275.0,5.0,2,1,,85.0,,
41899,2024,6b,249.0,248.0,4.0,2,1,,76.0,,
1418,2024,6b,184.0,148.0,3.0,1,2,,86.0,,
5709,2024,6b,233.0,255.0,1.0,2,1,,84.0,,
7418,2024,6b,206.0,246.0,2.0,1,1,,88.0,,
10074,2024,6b,202.0,219.0,1.0,4,1,,81.0,,
11746,2024,6b,214.0,201.0,1.0,2,1,,88.0,,
14365,2024,6b,255.0,251.0,2.0,2,1,,91.0,,
14402,2024,6b,260.0,282.0,5.0,3,1,,89.0,,
30005,2024,6b,243.0,255.0,3.0,2,1,,79.0,,
4727,2024,6b,232.0,256.0,3.0,1,1,,87.0,,
1238,2024,6b,204.0,221.0,2.0,1,1,,87.0,,
2320,2024,6b,216.0,230.0,1.0,1,2,,89.0,,
26367,2024,6b,240.0,244.0,4.0,2,1,,76.0,,
40027,2024,6b,258.0,269.0,4.0,2,1,,73.0,,
3253,2024,6b,243.0,244.0,1.0,1,1,,93.0,,
6044,2024,6b,236.0,261.0,3.0,2,2,,92.0,,
9290,2024,6b,242.0,258.0,2.0,1,1,,75.0,,
10372,2024,6b,231.0,257.0,3.0,2,1,,77.0,,
14614,2024,6b,249.0,252.0,4.0,2,1,,75.0,,
24893,2024,6b,230.0,248.0,1.0,2,1,,90.0,,
934,2024,6b,282.0,298.0,4.0,1,2,,73.0,,
3104,2024,6b,227.0,246.0,1.0,1,2,,84.0,,
5019,2024,6b,235.0,245.0,2.0,2,1,,86.0,,
7183,2024,6b,283.0,281.0,3.0,2,1,,80.0,,
7432,2024,6b,220.0,242.0,2.0,1,2,,77.0,,
7675,2024,6b,290.0,256.0,2.0,1,2,,83.0,,
9347,2024,6b,237.0,241.0,2.0,2,1,,74.0,,
9590,2024,6b,248.0,275.0,1.0,4,1,,88.0,,
15596,2024,6b,219.0,225.0,2.0,1,1,,80.0,,
20167,2024,6b,263.0,267.0,4.0,2,1,,70.0,,
26416,2024,6b,184.0,170.0,1.0,2,1,,69.0,,
4627,2024,6b,253.0,258.0,3.0,2,1,,77.0,,
5119,2024,6b,262.0,279.0,1.0,1,2,,88.0,,
6791,2024,6b,210.0,225.0,2.0,1,2,,81.0,,
7332,2024,6b,208.0,231.0,1.0,1,1,,89.0,,
31087,2024,6b,239.0,248.0,3.0,2,1,,85.0,,
642,2024,6b,231.0,240.0,2.0,4,2,,87.0,,
1475,2024,6b,218.0,224.0,2.0,1,2,,86.0,,
7724,2024,6b,243.0,250.0,3.0,4,1,,80.0,,
7967,2024,6b,238.0,261.0,2.0,4,2,,85.0,,
9298,2024,6b,207.0,227.0,3.0,1,1,,79.0,,
11462,2024,6b,256.0,270.0,2.0,1,2,,93.0,,
12295,2024,6b,264.0,264.0,5.0,3,1,,78.0,,
40184,2024,6b,223.0,223.0,3.0,2,1,,82.0,,
5952,2024,6b,225.0,272.0,1.0,2,2,,86.0,,
8657,2024,6b,226.0,213.0,2.0,2,1,,75.0,,
10280,2024,6b,234.0,242.0,2.0,1,1,,82.0,,
10821,2024,6b,252.0,240.0,2.0,1,2,,85.0,,
17854,2024,6b,261.0,246.0,2.0,2,1,,86.0,,
31379,2024,6b,261.0,259.0,4.0,2,1,,78.0,,
41117,2024,6b,272.0,262.0,5.0,3,1,,75.0,,
1020,2024,6b,239.0,247.0,2.0,1,2,,79.0,,
2941,2024,6b,214.0,216.0,1.0,1,1,,94.0,,
6593,2024,6b,243.0,247.0,2.0,4,2,,89.0,,
8514,2024,6b,229.0,257.0,3.0,1,1,,82.0,,
9510,2024,6b,216.0,228.0,2.0,2,1,,82.0,,
10435,2024,6b,229.0,230.0,2.0,1,2,,83.0,,
10506,2024,6b,219.0,216.0,2.0,2,1,,76.0,,
13423,2024,6b,231.0,260.0,2.0,1,2,,68.0,,
14348,2024,6b,244.0,252.0,3.0,2,1,,75.0,,
25826,2024,6b,265.0,283.0,5.0,2,1,,80.0,,
4578,2024,6b,229.0,238.0,3.0,1,1,,80.0,,
5574,2024,6b,233.0,243.0,2.0,2,1,,85.0,,
9416,2024,6b,226.0,226.0,3.0,1,1,,86.0,,
10412,2024,6b,227.0,263.0,2.0,1,1,,83.0,,
10529,2024,6b,226.0,233.0,2.0,1,2,,,,
11408,2024,6b,213.0,227.0,1.0,2,2,,,,
14396,2024,6b,225.0,222.0,2.0,2,1,,80.0,,
1066,2024,6b,235.0,253.0,3.0,2,1,,83.0,,
2563,2024,6b,276.0,296.0,2.0,1,2,,94.0,,
3058,2024,6b,252.0,267.0,2.0,1,2,,82.0,,
4484,2024,6b,295.0,308.0,2.0,1,2,,94.0,,
8468,2024,6b,269.0,281.0,3.0,4,2,,90.0,,
548,2024,6b,208.0,229.0,3.0,1,1,,75.0,,
2085,2024,6b,221.0,222.0,3.0,1,2,,72.0,,
2540,2024,6b,210.0,215.0,3.0,1,2,,,,
3081,2024,6b,228.0,207.0,1.0,1,2,,91.0,,
5073,2024,6b,227.0,224.0,2.0,1,2,,86.0,,
6499,2024,6b,224.0,240.0,1.0,4,1,,85.0,,
13446,2024,6b,239.0,249.0,3.0,2,1,,81.0,,
17860,2024,6b,217.0,224.0,2.0,2,1,,87.0,,
25803,2024,6b,195.0,211.0,2.0,2,1,,77.0,,
525,2024,6b,232.0,248.0,3.0,1,1,,86.0,,
2517,2024,6b,268.0,256.0,2.0,2,2,,89.0,,
5025,2024,6b,229.0,245.0,2.0,1,1,,78.0,,
22337,2024,6b,241.0,253.0,2.0,2,1,,83.0,,
24329,2024,6b,249.0,220.0,4.0,2,1,,78.0,,
26250,2024,6b,209.0,221.0,1.0,2,1,,76.0,,
1467,2024,6b,219.0,232.0,3.0,1,1,,84.0,,
2494,2024,6b,216.0,208.0,2.0,4,2,,76.0,,
5002,2024,6b,187.0,188.0,1.0,1,2,,74.0,,
6115,2024,6b,249.0,262.0,2.0,2,1,,77.0,,
6336,2024,6b,218.0,232.0,3.0,2,1,,82.0,,
12945,2024,6b,248.0,248.0,2.0,1,1,,79.0,,
17814,2024,6b,228.0,248.0,2.0,1,1,,84.0,,
479,2024,6b,283.0,265.0,4.0,2,1,,83.0,,
2400,2024,6b,229.0,237.0,3.0,2,1,,87.0,,
3482,2024,6b,207.0,241.0,1.0,1,1,,95.0,,
8397,2024,6b,168.0,220.0,2.0,4,2,,87.0,,
8892,2024,6b,301.0,288.0,5.0,3,1,,83.0,,
16881,2024,6b,229.0,237.0,3.0,2,1,,80.0,,
20299,2024,6b,256.0,280.0,5.0,3,1,,80.0,,
24212,2024,6b,271.0,280.0,5.0,2,1,,75.0,,
