rbd,agno,prom_mate2m_rbd,prom_lect2m_rbd,cod_grupo,cod_rural_rbd,cod_depe2,ind_am,ind_cc,ind_hv,ind_pf
14716,2018,281.0,265.0,3.0,1,2,70.45253317571536,73.61848566240575,69.74623526997392,77.34306227581375
14717,2018,266.0,287.0,3.0,1,2,75.0402651746766,70.81998695095218,61.98649778491788,73.10254274190684
14720,2018,211.0,222.0,2.0,1,1,70.07569102411153,63.82123985575509,62.76406723933719,69.24082680947217
14750,2018,317.0,273.0,4.0,1,2,83.85143404169958,85.201475727959,75.49372358859107,81.38418605764973
14751,2018,263.0,258.0,3.0,1,2,78.2800983692443,81.58884515130902,78.87709499823869,84.00947600364118
14764,2018,321.0,277.0,4.0,1,3,72.37866705220598,69.57598237594286,71.51606388156048,72.9951661664753
14770,2018,318.0,265.0,3.0,1,2,73.86207568907342,78.90977702918575,70.83251381397176,79.14222218833032
14771,2018,301.0,268.0,4.0,1,3,77.0321149237315,78.05159879360606,73.32918069762728,74.72861630549063
14773,2018,296.0,265.0,3.0,1,2,72.83444131568675,69.33955595043764,69.16749943965168,79.81388476581192
14775,2018,265.0,254.0,4.0,1,2,72.84483996857465,70.67849524590684,69.32665841874365,78.4456514644886
14778,2018,281.0,278.0,2.0,1,2,75.97460805152014,77.9037561298619,74.53704502976211,72.84699671975089
14779,2018,242.0,244.0,4.0,1,2,70.74835052196413,77.78762083265734,74.60348468662332,78.73443239476462
14782,2018,301.0,278.0,2.0,1,2,76.72652606690416,76.31663920627788,75.5264529406414,85.49161389213222
14783,2018,267.0,244.0,4.0,1,2,69.10221901587232,67.1387332153098,68.73350714469552,67.254503863797
14788,2018,246.0,255.0,2.0,1,2,78.16235158246617,75.92140733027094,65.64894090213474,76.75252880059479
14790,2018,262.0,260.0,3.0,1,2,71.46670378048677,74.2898223043718,67.1225523269899,77.6389203003349
14818,2018,287.0,282.0,3.0,1,2,72.96654795735542,73.78178247296046,71.86450016080046,78.37050806707528
14819,2018,284.0,284.0,3.0,1,2,83.64226118769523,85.47817081776148,81.30213530348905,88.62741609450907
14820,2018,232.0,219.0,2.0,1,2,74.58256694926365,72.7853337853801,68.75357285987094,74.6657535574446
14822,2018,271.0,248.0,2.0,1,2,79.86787925047476,81.60387383046059,80.40543687875774,86.05348213392857
14823,2018,221.0,236.0,3.0,1,2,78.90312302768366,81.69414988581934,71.73421538121879,81.23714228782039
14825,2018,217.0,203.0,2.0,1,2,59.25286192625607,61.7006580145129,54.70510888910749,55.25631612682388
14856,2018,284.0,268.0,3.0,1,2,76.78965915258638,79.86908967067092,76.01710188562663,84.5279095034914
14860,2018,283.0,244.0,4.0,1,2,74.09660108544327,64.27451326914635,74.25751782201564,71.47525087214674
14865,2018,191.0,190.0,1.0,1,2,69.36058861088563,74.70023224138679,56.86805934516391,71.62111132170291
14866,2018,295.0,284.0,4.0,1,2,70.47700899393865,72.96998273755024,70.74241454037372,77.07867778232081
14868,2018,222.0,227.0,2.0,1,2,74.09994392252487,77.52867547136424,75.1068610972312,79.71878009071337
14870,2018,230.0,242.0,3.0,1,2,71.33927156330166,66.29056281895993,64.46739769326022,68.88359678967609
14877,2018,227.0,231.0,1.0,1,1,73.46997711168034,75.94314265263229,72.56796520434946,78.42630427105998
14879,2018,234.0,232.0,2.0,1,2,74.84505414073472,74.85966785041371,73.40495993847276,79.21370385644694
14881,2018,244.0,229.0,3.0,1,1,77.91606457337593,74.86815570624817,79.23772365854025,82.46838737926356
14885,2018,296.0,263.0,3.0,1,2,80.13588918917904,82.14425772276192,81.53801854818146,86.14050296727027
14901,2018,289.0,265.0,3.0,1,2,75.13095490338132,76.42878310453774,71.63202872913628,79.06837705128743
14902,2018,316.0,275.0,4.0,1,3,76.49839685094956,87.34927277638276,72.38950202972299,84.34597127338338
14912,2018,302.0,261.0,4.0,1,2,72.0248032217866,80.29006757006132,73.12533699576481,79.53101845686889
14913,2018,266.0,245.0,3.0,1,2,70.88670774237245,74.90792614278237,68.15238121657778,84.61716650856768
14922,2018,214.0,220.0,3.0,1,2,71.0904642637093,69.17899859094685,65.18900904499714,72.44136691194292
14923,2018,256.0,276.0,4.0,1,2,73.47400644361457,73.29601825546857,76.71562240092778,86.3195949973334
14952,2018,314.0,268.0,5.0,1,3,74.42872301317966,76.95609889516648,76.96586491036746,82.03825243960331
14953,2018,233.0,241.0,3.0,1,2,81.4149625618244,89.23742990904745,74.83379118634922,88.58696468436568
15502,2018,241.0,236.0,2.0,1,2,75.51203396937827,76.46879830416994,70.61325781830422,77.69363079895896
15510,2018,365.0,310.0,4.0,1,3,81.80910559761251,86.676064552029,85.49722496835288,86.25241668180048
15521,2018,394.0,314.0,5.0,1,3,77.54440965602313,85.5839740216931,79.57192801389046,84.00537391487198
15522,2018,260.0,281.0,2.0,1,2,78.51769022959495,78.0221771914856,75.6653830485559,79.97694095471296
15524,2018,356.0,288.0,5.0,1,3,76.85083502974001,80.07580927438073,77.26142471478154,85.9939028284268
15534,2018,279.0,266.0,4.0,1,3,74.73398944171744,64.24302164419117,68.33251451231365,66.30314713259699
15554,2018,296.0,257.0,4.0,1,2,75.45868763837315,75.43638494045611,65.16271650341054,71.96103707110791
15564,2018,359.0,300.0,5.0,1,3,78.11697193823038,83.12864535107728,77.53854114757928,87.4695552265685
15576,2018,335.0,277.0,5.0,1,3,72.9495880370674,83.03645622024878,77.61363440100179,85.25071156649085
15583,2018,207.0,211.0,1.0,2,1,74.5691592755657,73.35472170872019,73.51955246776795,78.27664103740729
15589,2018,331.0,284.0,2.0,1,2,81.71966239425184,85.8328013776099,74.95009135791321,85.34205450167609
15596,2018,223.0,231.0,1.0,1,1,79.29467335084384,75.46394301697511,75.02572115804685,82.08575881353765
15600,2018,246.0,242.0,2.0,1,2,74.78826115102213,78.38478180051597,76.51539504718686,81.53627304343638
15601,2018,279.0,271.0,3.0,1,2,74.5090740228512,78.58901307280082,74.00961629061771,83.14751739713658
15610,2018,295.0,291.0,2.0,1,2,71.46874413316593,76.59179043551947,69.5795098230854,71.8043106324766
15621,2018,306.0,263.0,3.0,1,2,77.02547819670403,81.63161188017475,67.30610109190758,78.87832582663903
15624,2018,253.0,239.0,2.0,1,2,70.49670826180453,69.91588853809188,70.59758952995784,75.28622092771373
15627,2018,249.0,252.0,2.0,2,2,79.23817553241739,75.61842631571297,71.39635787943013,84.93584525238276
15631,2018,333.0,257.0,5.0,1,3,74.27479705379834,73.65869095211804,69.0632979889813,79.14778743275423
15633,2018,266.0,255.0,3.0,1,2,72.43179680871688,76.44955145544247,69.92232869487407,75.78903817651373
15643,2018,222.0,252.0,2.0,1,2,73.63428028034532,71.2162751035237,59.80515883327684,70.64236423518656
15646,2018,212.0,225.0,2.0,1,2,72.11695070297533,69.53326229984228,65.57159002676674,72.73462521901872
15657,2018,314.0,276.0,3.0,1,2,73.70681981723241,76.87112294266176,65.63279276836688,74.73079325049225
15662,2018,294.0,259.0,4.0,1,2,72.88830500477086,72.1420364375143,65.04415230085749,74.93765392430196
15664,2018,331.0,285.0,3.0,1,2,76.83418094713244,80.49793616825424,74.80750604521027,83.45164051751225
15676,2018,256.0,269.0,4.0,1,2,73.02416507174303,68.12763135277534,64.40152020917294,70.97360951780023
15682,2018,263.0,271.0,4.0,1,2,77.34471658525469,85.72534588580471,73.00205101100502,82.77969710739755
15683,2018,273.0,253.0,3.0,1,2,73.52498541184686,71.58132445153375,69.54947436610094,71.95869834453724
15684,2018,315.0,282.0,4.0,1,2,77.62376207733168,83.40185949948057,80.5223813755866,83.4739209526463
15690,2018,365.0,293.0,3.0,1,2,80.19578854056884,88.24695411538148,85.28374905740624,88.89836727561286
15700,2018,324.0,284.0,4.0,1,2,73.85573627428286,75.93577517616019,68.93334145585216,78.61574882076327
15707,2018,252.0,231.0,4.0,1,3,70.91555618248427,67.8302049855841,64.08215737222227,66.8153192710877
15720,2018,219.0,255.0,1.0,2,1,78.1001436311607,75.06756344978628,71.37034807306782,81.44039408416573
15722,2018,323.0,276.0,2.0,1,2,77.42590786123039,86.18398190108377,75.73418363061617,86.71894905699031
15726,2018,243.0,247.0,2.0,1,2,74.65891541870053,75.46317767516213,67.08079280419528,73.38260347151908
15731,2018,206.0,218.0,1.0,1,2,76.44039061347638,77.52977275480617,78.43170561190001,82.22011510302055
15739,2018,250.0,244.0,2.0,1,2,76.77312388158276,79.01938766088183,78.54344932243535,80.56459109934842
15744,2018,278.0,262.0,2.0,1,2,70.6965189541406,77.21754526763988,70.134340905917,79.69770590624229
15745,2018,250.0,258.0,2.0,1,2,74.4381305194499,77.27340464638755,81.28475540220178,76.58081098781066
15750,2018,240.0,258.0,1.0,1,2,72.5627330085371,79.55652957185531,72.41566450672083,79.53054098138008
15758,2018,264.0,290.0,3.0,1,2,79.3900684648799,81.31980967601713,73.0488492022245,83.84140938089314
15759,2018,224.0,220.0,2.0,1,1,78.07112997055826,72.21704274948716,64.10222352897128,76.81664674312144
15767,2018,234.0,234.0,2.0,1,2,74.88339536582349,71.10540480220004,66.49600500734783,74.65135008636882
15769,2018,196.0,223.0,1.0,1,1,77.58567749566276,75.27041057177156,71.25833880852772,79.73164686153163
15774,2018,196.0,214.0,1.0,2,2,81.65414952014491,75.28286489471573,69.9928734375375,78.28550373983575
15775,2018,219.0,241.0,2.0,1,2,76.76525535752592,80.75910969808795,73.35977011439975,83.41864437751796
15781,2018,227.0,238.0,1.0,1,1,72.43539329336745,73.41210084275585,69.65275353224776,76.72504168153488
15787,2018,263.0,266.0,2.0,1,2,79.01839839238882,79.71937033235218,75.96173209668241,80.88845234842401
15792,2018,265.0,252.0,3.0,1,2,79.14406049692879,74.51505672162183,71.59914356448537,79.35418108988475
15793,2018,271.0,276.0,2.0,1,2,74.74449748636401,78.22003743672875,67.3701221186632,77.88690037309374
15808,2018,203.0,202.0,1.0,1,1,73.53486738300187,78.15072044379663,74.49285156022701,81.09990320396413
15809,2018,243.0,259.0,2.0,1,2,73.90195937875431,72.19630663683814,75.47234840332568,79.54205067231364
15817,2018,320.0,283.0,4.0,1,2,75.42682071706166,69.74408294123164,70.46323203667653,70.591203097374
15820,2018,254.0,257.0,3.0,1,2,72.65099077779593,76.12449090195855,74.84056711384441,77.83685591103168
15832,2018,257.0,229.0,2.0,1,2,72.41168873319445,79.35512727744694,73.03179658837509,81.31869615192083
15840,2018,231.0,223.0,2.0,1,2,71.78864658547658,74.3954574612471,56.96701811754673,70.65129442675973
15843,2018,230.0,230.0,1.0,1,1,79.09321560831111,80.72146592147598,71.32353905819893,81.92291124085708
16410,2018,250.0,257.0,2.0,1,2,80.52535539597736,79.8327744751361,75.99366414796424,83.10192648038289
16415,2018,283.0,256.0,3.0,1,2,72.3361974328957,72.71631792525035,74.97144919975861,76.71717777885054
16417,2018,261.0,248.0,1.0,1,2,80.6074811812006,83.10182564970378,78.9051065917328,85.46857368318905
16424,2018,260.0,262.0,2.0,2,1,78.60029068822018,78.62116904326513,72.97653677858412,84.67332014378334
16427,2018,282.0,263.0,3.0,1,2,76.20664976917193,78.33654456146596,76.70175118158224,81.24877432429805
16431,2018,388.0,306.0,5.0,1,3,73.5407148388216,79.41583091656672,82.9153181656196,81.58852513397663
16432,2018,210.0,206.0,1.0,2,2,72.86814785374715,77.02526176180076,69.24636783183595,76.7377289606214
16434,2018,225.0,233.0,1.0,1,2,78.35814728485522,80.74123551861588,76.12784260923348,85.40630146835991
16441,2018,322.0,284.0,2.0,1,2,78.36261109474458,84.90550737763753,78.4572976319543,85.56287151705159
16443,2018,202.0,209.0,1.0,1,2,70.86245056066905,72.87145177397312,64.08412354409109,75.41780730741579
16446,2018,220.0,220.0,2.0,1,2,70.68329037546776,71.2649266368359,68.99920503513714,73.87319336221283
16448,2018,339.0,288.0,2.0,1,2,79.91117868834212,86.12793300584221,80.42952563071319,87.25186194665183
16452,2018,245.0,251.0,1.0,1,1,78.15170365491589,78.53676211275439,71.20711316832869,81.85360027395427
16453,2018,361.0,297.0,5.0,1,3,73.91764883626296,78.24314358723996,72.58859376301395,78.83834078797163
16459,2018,284.0,267.0,1.0,2,2,91.95586361058004,91.10218496828436,87.36690483269113,93.36478011800152
16462,2018,192.0,217.0,1.0,1,2,84.13695260568794,81.54982212123792,74.76259344597514,84.17120054656567
16467,2018,256.0,240.0,2.0,1,2,77.25972985676746,79.33268255967377,73.3289350119518,82.48268409445875
16469,2018,265.0,260.0,1.0,1,1,76.02445341678161,81.31931849209187,71.99783362841086,83.03467926169517
16470,2018,312.0,294.0,5.0,1,3,70.54667022298055,70.89287431718546,71.09491494015926,73.02583801081144
16476,2018,301.0,267.0,3.0,1,2,76.8493375931897,77.1745226546245,67.92719307622913,77.1266785296099
16477,2018,358.0,296.0,3.0,1,2,79.38534349316687,83.1197501506372,77.95617063107429,79.44371353243591
16488,2018,280.0,269.0,3.0,1,2,74.39070708632809,79.67764755981594,73.955486526316,78.39998027931154
16489,2018,282.0,265.0,4.0,1,2,79.46344797844826,82.59588838013265,78.44852612081897,86.24718988193457
16494,2018,269.0,254.0,2.0,1,2,74.94146089500795,81.2414964163982,62.06197002636345,75.07832135483426
16497,2018,324.0,293.0,4.0,1,3,80.32993537908304,81.58587019664905,78.52226262046361,82.52547211007347
16502,2018,249.0,271.0,2.0,1,2,80.13266511564063,82.73447615637296,76.01040436810719,82.5923084536984
16507,2018,326.0,276.0,3.0,1,2,82.04336252613685,87.45462509385851,77.166501950041,83.92835740223478
16508,2018,333.0,277.0,4.0,1,2,77.3162875594531,78.78803796201058,69.33470420493603,80.11790625149749
16509,2018,350.0,265.0,3.0,2,2,75.80723572055554,82.66593814022409,73.2033579872876,81.8641405166278
16512,2018,304.0,285.0,3.0,1,2,78.81045901014913,82.8546955043694,77.32083796608262,82.41894670655066
16535,2018,334.0,279.0,2.0,1,2,81.64268622769507,81.72918627571038,81.21608402119402,82.08799379603704
16541,2018,237.0,248.0,2.0,1,2,72.21488298626674,72.77015633180869,68.684035570964,75.64716281207977
16549,2018,258.0,251.0,2.0,1,2,72.24378903949523,78.10657461497755,76.28248105017155,78.62581005347297
16550,2018,325.0,273.0,4.0,1,3,73.37186692270517,73.38936424839085,74.43607179699083,75.13367652548047
16551,2018,200.0,191.0,1.0,2,1,75.50137065359387,74.81898804809202,75.61634282841207,83.79404021150172
16564,2018,261.0,244.0,1.0,2,2,81.07280011507426,81.59501898483408,76.10903815695578,84.72250281536692
16570,2018,254.0,253.0,1.0,1,2,75.41711456569458,78.96501285881749,77.70404625771413,76.09323015673014
16582,2018,230.0,236.0,1.0,1,2,81.78986416251921,79.8735391868802,74.23735762845297,84.28300463707502
16583,2018,256.0,253.0,1.0,1,2,81.0429248946903,77.95920750362144,74.87807083666706,80.69896853154944
16587,2018,223.0,234.0,1.0,1,1,78.85780726639621,75.91570332826628,72.30373732411483,81.15517962689596
16588,2018,280.0,255.0,3.0,1,2,77.96860114517443,84.97702073153616,82.88583327984817,88.1273470428424
16600,2018,312.0,272.0,3.0,1,2,78.47481151576058,82.66355823235213,80.89225411888657,84.80635679982848
16604,2018,259.0,277.0,2.0,1,2,75.54563252519989,82.410243664982,72.04352114331554,73.50622198263657
16608,2018,211.0,228.0,1.0,1,2,73.76691088626067,71.25478731156579,66.21276574837957,73.85889155529384
16627,2018,326.0,288.0,4.0,1,2,78.06741109514661,80.2197546009397,77.04405895125323,77.94143956989386
16634,2018,295.0,263.0,1.0,1,2,79.23353147128788,86.00292153350337,81.02606154962298,83.99365530721614
16642,2018,203.0,218.0,1.0,1,2,75.05376186053023,72.84885852121451,67.34554318222435,76.2934491726358
16644,2018,273.0,266.0,1.0,1,2,79.42690021695515,84.90106153463663,72.84249744024892,86.0392977103755
16652,2018,264.0,258.0,2.0,1,2,84.73196025106802,81.44624164158644,72.0205004857918,85.74299523258647
16656,2018,200.0,183.0,2.0,1,2,71.79024034298767,72.63295552958499,69.3695434138912,77.51529928155779
16676,2018,199.0,206.0,1.0,1,1,74.27937297832695,71.24112843399992,61.83098117298087,74.23748015274424
16678,2018,228.0,247.0,2.0,1,2,73.48584286411224,77.06598319657763,74.33350095340973,81.52902339134037
16685,2018,222.0,234.0,1.0,1,2,77.37159736729078,69.66002723043238,67.44593727961174,77.09651385991
16697,2018,247.0,236.0,1.0,1,2,78.91848643088876,81.2641806461042,76.96291193539801,84.05541191927887
16716,2018,332.0,292.0,2.0,1,1,73.42676044150168,80.72448818512174,69.98814551365031,80.90661525700706
16728,2018,298.0,273.0,4.0,1,2,75.53034157150002,73.03650906698526,76.36600385791435,75.89160052962953
16729,2018,247.0,248.0,2.0,1,1,76.87136418201148,76.15083193581557,70.91976790727584,81.74440731155072
16730,2018,305.0,285.0,2.0,1,2,75.47478572285706,80.70485542725693,76.44544208591518,82.38375435365708
16748,2018,285.0,276.0,3.0,1,1,79.60678751689987,80.29443295075826,73.31883480309413,81.55917873803904
16749,2018,236.0,235.0,3.0,1,2,74.00911973659568,70.84829436012645,61.02810261586411,72.78645587133956
16751,2018,261.0,257.0,2.0,1,1,75.65798061115493,80.40179072975569,72.44922925910654,78.81089823688961
16754,2018,214.0,238.0,1.0,1,1,73.24806105385802,75.0496267271466,75.79813586940305,80.39636719630008
16756,2018,239.0,247.0,3.0,1,2,68.91191041756036,71.98396910751555,68.54514615522554,73.26317870411688
16757,2018,248.0,246.0,2.0,1,2,77.53650161595326,82.62049367010064,77.95447162695123,88.26618390750384
16793,2018,229.0,228.0,2.0,1,2,72.55956856352546,73.9146223742511,68.75884928806042,75.85627661699861
16798,2018,280.0,254.0,3.0,1,2,70.0260826607352,72.03668258092723,56.34279467107064,66.3048373665348
16807,2018,250.0,254.0,2.0,1,2,73.17771252310703,75.03223061170205,64.61300128092688,76.3232344590799
16830,2018,215.0,211.0,1.0,1,2,74.82137846651914,70.5252624130501,64.88006837038111,74.91695954163377
16843,2018,246.0,242.0,1.0,1,2,78.53368926081153,80.64363065175208,72.61981142537074,83.94100966714568
16844,2018,253.0,243.0,1.0,2,2,80.25915197162378,81.42909263295311,75.96078519458756,85.71224741995088
16886,2018,231.0,236.0,2.0,1,2,73.85345561079531,73.68563402450799,66.22459444271603,75.7342297856646
16896,2018,228.0,208.0,5.0,1,3,75.25878479726705,67.72026534129895,51.21316247707441,66.26085196593036
16923,2018,319.0,281.0,4.0,1,2,78.90373767854105,74.51618536370478,69.55901605945478,83.00600495093586
16927,2018,264.0,250.0,2.0,1,2,80.64373282599323,85.6619914713544,81.24111637702177,86.64250121700071
16932,2018,228.0,217.0,2.0,1,2,76.02492704310653,78.04399609827287,67.23832431808212,79.19734230379729
16942,2018,236.0,253.0,1.0,1,2,71.69185640049423,76.11402260442645,70.61001289815039,79.71362815619376
16958,2018,230.0,235.0,2.0,1,1,69.2117331131918,70.37266317656501,67.47688941684336,75.4161635921155
16985,2018,285.0,263.0,2.0,1,1,74.68338720571579,77.84398511742314,78.46611516731937,83.05750985240905
16997,2018,253.0,262.0,3.0,1,2,83.96209878078628,88.84955376139271,88.19351438683596,92.1037941940642
17600,2018,300.0,262.0,3.0,1,2,77.71874686924724,78.77070415238511,77.53579401638652,80.32007209344486
17605,2018,298.0,266.0,3.0,1,2,72.24546554595625,71.4144983376149,63.0394726408403,73.93829307833109
17606,2018,330.0,268.0,5.0,1,3,74.34883492562425,74.58568289446454,77.84216944557697,77.57919595687278
17607,2018,333.0,275.0,4.0,1,2,65.61796779493027,70.0533451295887,65.22855385177448,62.94388145835834
17634,2018,331.0,275.0,5.0,1,3,74.6860372837846,75.2100994667935,72.8126808246244,76.04982642359784
17635,2018,316.0,261.0,2.0,1,2,79.83699743095177,83.80445888231135,72.95479909810865,84.05738952646786
