agno|fecha_bbdd|codigo_bbdd|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|nom_deprov_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect6b_rbd|nalu_mate6b_rbd|nalu_soc6b_rbd|prom_lect6b_rbd|prom_mate6b_rbd|prom_soc6b_rbd|dif_lect6b_rbd|dif_mate6b_rbd|dif_soc6b_rbd|difgru_lect6b_rbd|difgru_mate6b_rbd|difgru_soc6b_rbd|sigdif_lect6b_rbd|sigdif_mate6b_rbd|sigdif_soc6b_rbd|siggru_lect6b_rbd|siggru_mate6b_rbd|siggru_soc6b_rbd|marca_lect6b_rbd|marca_mate6b_rbd|marca_soc6b_rbd|marcadif_lect6b_rbd|marcadif_mate6b_rbd|marcadif_soc6b_rbd|palu_eda_ins_lect6b_rbd|palu_eda_ele_lect6b_rbd|palu_eda_ade_lect6b_rbd|palu_eda_ins_mate6b_rbd|palu_eda_ele_mate6b_rbd|palu_eda_ade_mate6b_rbd|noaplica
2016|20171024|final20171024v1|6b|9333|5|ESCUELA BÁSICA N°993 ANTONIO BORQUEZ SOLAR|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|30|29|30|220|232|240|-6|7|25|-15|-2|7|No significativa|No significativa|Positiva y significativa|Negativa y significativa|No significativa|No significativa|||||||63.299999|30|6.6999998|44.799999|44.799999|10.3|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9334|3|COLEGIO PORTALES|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio|Urbano|68|69|68|234|233|222|21|10|0|-16|-20|-27|Positiva y significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||50|32.400002|17.6|44.900002|44.900002|10.1|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9335|1|ESCUELA PARTICULAR LOS COPIHUES|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio|Urbano|16|17|16|247|225|238|6|-15|-8|-3|-28|-11|No significativa|No significativa|No significativa|No significativa|Negativa y significativa|No significativa|||||||43.799999|31.299999|25|52.900002|41.200001|5.9000001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9337|8|ESCUELA PARTICULAR LORD TOMAS COCHRANE|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio|Urbano|29|28|29|259|246|256|24|16|37|9|-7|7|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|No significativa|Positiva y significativa|||||||24.1|44.799999|31|25|67.900002|7.0999999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9339|4|ESCUELA Y COLEGIO POLITECNICO LOS HEROES|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Bajo|Urbano|17|19|19|199|198|200|3|0|0|-33|-29|-27|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||82.400002|17.6|0|84.199997|15.8|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9340|8|COLEGIO SANTA MARIA|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|123|123|123|281|314|284|11|0|17|16|41|18|Positiva y significativa|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||13|33.299999|53.700001|.80000001|23.6|75.599998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9341|6|ESCUELA PART. JOHN PAUL SCHOOL|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio|Urbano|38|36|38|229|226|235|0|-2|2|-21|-27|-14|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||52.599998|34.200001|13.2|47.200001|47.200001|5.5999999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9342|4|ESCUELA PARTICULAR LAURA ELGUETA|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|65|66|65|227|249|226|3|1|-4|-8|15|-7|No significativa|No significativa|No significativa|Negativa y significativa|Positiva y significativa|Negativa y significativa|||||||50.799999|33.799999|15.4|30.299999|51.5|18.200001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9345|9|ESCUELA PARTICULAR LOS CASTANOS|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Bajo|Urbano|12|12|13|255|234|239|19|38|16|23|7|12|No significativa|Positiva y significativa|No significativa|Positiva y significativa|No significativa|No significativa|||||||25|58.299999|16.700001|25|75|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9347|5|CENTRO EDUCACIONAL LA FLORIDA|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio|Urbano|35|34|35|213|247|221|-47|-23|-42|-37|-6|-28|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|No significativa|Negativa y significativa|||||||71.400002|20|8.6000004|32.400002|52.900002|14.7|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9356|4|COLEGIO PARTICULAR SAN FRANCISCO DE ASIS|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|112|113|112|252|252|252|-12|-17|-12|-13|-21|-14|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||29.5|42.900002|27.700001|25.700001|55.799999|18.6|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9358|0|ESC. PART. SAINT GERMAINE SCHOOL|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio|Urbano|29|29|29|226|232|228|-14|3|-17|-24|-21|-21|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||48.299999|44.799999|6.9000001|37.900002|55.200001|6.9000001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9362|9|COLEGIO PARTICULAR LA CONCEPCION|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|57|57|57|265|261|258|6|6|-9|0|-12|-8|No significativa|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||||19.299999|38.599998|42.099998|14|59.599998|26.299999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9363|7|ESC. PART. RAFAEL SOTOMAYOR B.|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|18|18|18|219|231|213|2|-5|-2|-16|-3|-20|No significativa|No significativa|No significativa|Negativa y significativa|No significativa|Negativa y significativa|||||||55.599998|33.299999|11.1|55.599998|22.200001|22.200001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9366|1|ESCUELA BASICA PARTICULAR PAICAVI  NUM 1|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|68|69|61|232|229|221|-26|-21|-26|-3|-5|-12|Negativa y significativa|Negativa y significativa|Negativa y significativa|No significativa|No significativa|Negativa y significativa|||||||54.400002|22.1|23.5|49.299999|42|8.6999998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9368|8|ESCUELA PARTICULAR PAPA JUAN PABLO II|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|26|26|26|210|227|207|8||8|-25|-7|-26|No significativa|No significativa|No significativa|Negativa y significativa|No significativa|Negativa y significativa|||||Con marca medición anterior: No reporte||69.199997|26.9|3.8|50|38.5|11.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9369|6|ESCUELA PARTICULAR ROSARIO CONCHA|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio|Urbano|82|86|82|256|258|253|33|15|14|6|5|4|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|No significativa|||||||30.5|35.400002|34.099998|23.299999|50|26.700001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9373|4|BERNADETTE COLLEGE|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|50|52|50|255|259|267|-5|-11|-6|-10|-14|1|No significativa|Negativa y significativa|No significativa|Negativa y significativa|Negativa y significativa|No significativa|||||||30|42|28|19.200001|61.5|19.200001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9375|0|CENTRO EDUCACIONAL LONDON|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|32|30|32|190|204|200|-34|-12|-31|-45|-30|-33|Negativa y significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||84.400002|12.5|3.0999999|70|30|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9385|8|COLEGIO LE MONDE|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular subvencionado|Particular subvencionado|Medio|Urbano|53|56|53|263|257|256|-5|-10|-21|13|4|7|No significativa|No significativa|Negativa y significativa|Positiva y significativa|No significativa|Positiva y significativa|||||||18.9|52.799999|28.299999|25|48.200001|26.799999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9396|3|COLEGIO SANTA CECILIA DE LA FLORIDA|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13110|LA FLORIDA|CORDILLERA|Particular pagado|Particular pagado|Alto|Urbano|21|20|21|268|293|291|-8|-1|5|-15|-6|3|No significativa|No significativa|No significativa|Negativa y significativa|No significativa|No significativa|||||||19|42.900002|38.099998|0|30|70|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9410|2|ESCUELA  CONSOLIDADA DAVILA|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13121|PEDRO AGUIRRE CERDA|SANTIAGO CENTRO|Municipal DAEM|Municipal|Medio bajo|Urbano|9|8|9|240|214|223|25|-10|12|5|-20|-10|Positiva y significativa|No significativa|No significativa|No significativa|Negativa y significativa|No significativa|||||||||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9411|0|CENTRO EDUCACIONAL HORACIO ARAVENA A.|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13129|SAN JOAQUÍN|SANTIAGO CENTRO|Corporación Municipal|Municipal|Medio bajo|Urbano|27|28|28|209|232|202|-48||-7|-26|-2|-31|Negativa y significativa|No significativa|No significativa|Negativa y significativa|No significativa|Negativa y significativa|||||Con marca medición anterior: No reporte||77.800003|7.4000001|14.8|46.400002|39.299999|14.3|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9413|7|ESCUELA GENERAL BASICA SANTA FE|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13130|SAN MIGUEL|SANTIAGO CENTRO|Corporación Municipal|Municipal|Medio bajo|Urbano|25|26|25|225|226|210|-24|-19|-26|-10|-8|-23|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|No significativa|Negativa y significativa|||||||60|24|16|61.5|26.9|11.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9414|5|COLEGIO CIUDAD DE FRANKFORT|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13129|SAN JOAQUÍN|SANTIAGO CENTRO|Corporación Municipal|Municipal|Medio|Urbano|24|27|24|245|234|252|8|-5|21|-5|-19|3|No significativa|No significativa|Positiva y significativa|No significativa|Negativa y significativa|No significativa|||||||41.700001|37.5|20.799999|51.900002|33.299999|14.8|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9415|3|ESCUELA TERRITORIO ANTARTICO|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13130|SAN MIGUEL|SANTIAGO CENTRO|Corporación Municipal|Municipal|Medio|Urbano|44|48|45|230|213|234|12|-12|16|-20|-40|-15|No significativa|No significativa|Positiva y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||54.5|31.799999|13.6|56.299999|43.799999|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9416|1|ESCUELA POETAS DE CHILE|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13121|PEDRO AGUIRRE CERDA|SANTIAGO CENTRO|Municipal DAEM|Municipal|Medio bajo|Urbano|20|20|20|203|216|204|-10|-8|-9|-32|-18|-29|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||70|20|10|55|40|5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9418|8|ESCUELA LA VICTORIA|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13121|PEDRO AGUIRRE CERDA|SANTIAGO CENTRO|Municipal DAEM|Municipal|Medio bajo|Urbano|26|27|26|206|206|204|-14|-11|-18|-29|-28|-29|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||84.599998|3.8|11.5|59.299999|40.700001|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9419|6|LICEO MUNICIPAL ENRIQUE BACKAUSSE|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13121|PEDRO AGUIRRE CERDA|SANTIAGO CENTRO|Municipal DAEM|Municipal|Medio bajo|Urbano|17|16|17|179|203|197|-19|-8|-9|-56|-31|-36|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||94.099998|5.9000001|0|81.300003|12.5|6.3000002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9421|8|LICEO MUNICIPAL SAN JOAQUIN|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13129|SAN JOAQUÍN|SANTIAGO CENTRO|Corporación Municipal|Municipal|Bajo|Urbano|15|19|13|221|230|217|-1||-7|-11|3|-10|No significativa|No significativa|No significativa|No significativa|No significativa|No significativa|||||Con marca medición anterior: No reporte||60|13.3|26.700001|52.599998|36.799999|10.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9422|6|ESCUELA CENTRO EDUC. REP. MEXICANA|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13121|PEDRO AGUIRRE CERDA|SANTIAGO CENTRO|Municipal DAEM|Municipal|Medio bajo|Urbano|17|17|17|218|203|217|12|-7|-18|-17|-31|-16|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||70.599998|23.5|5.9000001|76.5|23.5|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9424|2|ESCUELA BASICA FRAY CAMILO HENRIQUEZ|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13129|SAN JOAQUÍN|SANTIAGO CENTRO|Corporación Municipal|Municipal|Medio bajo|Urbano|51|57|54|199|225|218|-39|-13|-24|-36|-9|-15|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||76.5|17.6|5.9000001|57.900002|36.799999|5.3000002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9426|9|ESCUELA LLANO SUBERCASEAUX|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13130|SAN MIGUEL|SANTIAGO CENTRO|Corporación Municipal|Municipal|Medio|Urbano|59|62|61|231|228|225|-9|-17|-21|-19|-25|-24|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||54.200001|20.299999|25.4|45.200001|51.599998|3.2|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9428|5|ESCUELA BASICA RICARDO E. LATCHMAN|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13121|PEDRO AGUIRRE CERDA|SANTIAGO CENTRO|Municipal DAEM|Municipal|Medio bajo|Urbano|28|28|28|210|222|202|-5|6|-23|-25|-12|-31|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||60.700001|32.099998|7.0999999|57.099998|28.6|14.3|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9429|3|ESCUELA POETA VICTOR DOMINGO SILVA|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13129|SAN JOAQUÍN|SANTIAGO CENTRO|Corporación Municipal|Municipal|Medio bajo|Urbano|26|26|25|218|218|212|-18|-5|-19|-17|-16|-21|Negativa y significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||61.5|26.9|11.5|57.700001|30.799999|11.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9430|7|CENTRO EDUC. PROVINCIA DE ÑUBLE|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13129|SAN JOAQUÍN|SANTIAGO CENTRO|Corporación Municipal|Municipal|Medio bajo|Urbano|36|39|36|221|230|216|-10|-3|-22|-14|-4|-17|No significativa|No significativa|Negativa y significativa|Negativa y significativa|No significativa|Negativa y significativa|||||||61.099998|25|13.9|35.900002|56.400002|7.6999998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9431|5|ESCUELA VILLA SAN MIGUEL|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13130|SAN MIGUEL|SANTIAGO CENTRO|Corporación Municipal|Municipal|Medio|Urbano|31|33|31|188|197|200|-45|-37|-34|-62|-56|-49|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||87.099998|9.6999998|3.2|78.800003|21.200001|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9433|1|ESCUELA BASICA MUNICIPAL|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13130|SAN MIGUEL|SANTIAGO CENTRO|Corporación Municipal|Municipal|Medio|Urbano|37|36|36|258|264|253|12|24|25|8|11|4|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|No significativa|||||||37.799999|21.6|40.5|22.200001|55.599998|22.200001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9437|4|ESC. BAS. Y ESP. SU SANTIDAD JUAN XXIII|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13129|SAN JOAQUÍN|SANTIAGO CENTRO|Corporación Municipal|Municipal|Bajo|Urbano|19|17|20|216|197|218|16|-8|22|-16|-30|-9|No significativa|No significativa|Positiva y significativa|Negativa y significativa|Negativa y significativa|No significativa|||||||52.599998|42.099998|5.3000002|88.199997|11.8|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9443|9|ESCUELA BAS. LOS HEROES DE YUNGAY|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13111|LA GRANJA|SANTIAGO SUR|Municipal DAEM|Municipal|Medio bajo|Urbano|25|26|25|249|237|243|6|-18|5|14|3|10|No significativa|Negativa y significativa|No significativa|Positiva y significativa|No significativa|Positiva y significativa|||||||32|28|40|30.799999|61.5|7.6999998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9457|9|ESCUELA BÁSICA POETA NERUDA (EX-483)|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13129|SAN JOAQUÍN|SANTIAGO CENTRO|Corporación Municipal|Municipal|Medio bajo|Urbano|23|22|22|226|242|238|54|36|42|-9|8|5|Positiva y significativa|Positiva y significativa|Positiva y significativa|Negativa y significativa|No significativa|No significativa|||||||69.599998|17.4|13|40.900002|50|9.1000004|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9458|7|ESCUELA BOROA|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13121|PEDRO AGUIRRE CERDA|SANTIAGO CENTRO|Municipal DAEM|Municipal|Medio bajo|Urbano|29|30|29|239|236|227|24|7|8|4|2|-6|Positiva y significativa|No significativa|No significativa|No significativa|No significativa|No significativa|||||||44.799999|27.6|27.6|36.700001|46.700001|16.700001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9467|6|COLEGIO LA CASTRINA|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13129|SAN JOAQUÍN|SANTIAGO CENTRO|Particular subvencionado|Particular subvencionado|Bajo|Urbano|20|20|19|201|204|203|-39||-28|-31|-23|-24|Negativa y significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||Con marca medición anterior: No reporte||80|5|15|70|30|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9473|0|ESCUELA BAS.PART.N 23 COLEGIO SANTA ANA|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13130|SAN MIGUEL|SANTIAGO CENTRO|Particular subvencionado|Particular subvencionado|Medio|Urbano|30|30|30|238|227|228|-2|-10|-22|-12|-26|-21|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||53.299999|23.299999|23.299999|53.299999|40|6.6999998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|9484|6|COLEGIO SANTA ROSA|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13130|SAN MIGUEL|SANTIAGO CENTRO|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|72|73|72|256|265|246|0|10|-11|-9|-8|-20|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||33.299999|34.700001|31.9|20.5|52.099998|27.4|Rbd y curso rinde Simce
