agno|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|cod_deprov_rbd|nom_deprov_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect6b_rbd|nalu_mate6b_rbd|nalu_nat6b_rbd|prom_lect6b_rbd|prom_mate6b_rbd|prom_nat6b_rbd|dif_lect6b_rbd|dif_mate6b_rbd|dif_nat6b_rbd|difgru_lect6b_rbd|difgru_mate6b_rbd|difgru_nat6b_rbd|sigdif_lect6b_rbd|sigdif_mate6b_rbd|sigdif_nat6b_rbd|siggru_lect6b_rbd|siggru_mate6b_rbd|siggru_nat6b_rbd|marca_lect6b_rbd|marca_mate6b_rbd|marca_nat6b_rbd|marcadif_lect6b_rbd|marcadif_mate6b_rbd|marcadif_nat6b_rbd|palu_eda_ins_lect6b_rbd|palu_eda_ele_lect6b_rbd|palu_eda_ade_lect6b_rbd|palu_eda_ins_mate6b_rbd|palu_eda_ele_mate6b_rbd|palu_eda_ade_mate6b_rbd|noaplica|fecha_bbdd|codigo_bbdd
2018|6b|15627|2|COLEGIO SAN FRANCISCO|6|Región del Libertador Bernar|61|CACHA|6108|Macha|61|CACHA|3|2|3|2|32|32|32|251|251|249|12|4|46|-1|-2|-5|0|0|1|0|0|0|||||||34.4|40.6|25|37.5|37.5|25|0|20190628|final20190628v1
2018|6b|15631|0|TRINITY COLLEGE|6|Región del Libertador Bernar|61|CACHA|6108|Macha|61|CACHA|4|3|5|1|30|28|30|284|289|283|-5|15|5|2|-7|-13|0|1|0|0|-1|-1|||||||16.7|20|63.3|7.1|32.1|60.7|0|20190628|final20190628v1
2018|6b|15632|9|COLEGIO SAN ANGELO|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|3|2|2|1|28|28|28|252|240|245|29|7|8|14|4|8|1|0|0|1|0|0|||||||25|46.4|28.6|35.7|53.6|10.7|0|20190628|final20190628v1
2018|6b|15633|7|BRITISH COLLEGE L.T.D.|6|Región del Libertador Bernar|63|COLCH|6301|San F|62|COLCH|3|2|4|1|28|28|27|289|290|277|77|70|19|24|19|4|1|1|0|1|1|0|||||||10.7|28.6|60.7|3.6|42.9|53.6|0|20190628|final20190628v1
2018|6b|15643|4|INSTITUTO CRISTIANO EDUMASTER COLLEGE|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|3|2|2|1|22|22|23|249|229|235|16|3|50|11|-7|-2|0|0|1|1|0|0|||||||36.4|40.9|22.7|50|40.9|9.1|0|20190628|final20190628v1
2018|6b|15646|9|INSTITUTO SANTA TERESA DE LOS ANDES|6|Región del Libertador Bernar|61|CACHA|6106|Grane|61|CACHA|3|2|2|1|136|139|131|225|223|230|-2|-6|5|-13|-13|-7|0|0|0|-1|-1|-1|||||||55.1|33.1|11.8|51.8|46|2.2|0|20190628|final20190628v1
2018|6b|15650|7|COLEGIO NAZARETH|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|3|2|4|1|21|19|21|268|240|259|24|-5|11|3|-31|-14|1|0|0|0|-1|-1|||||||14.3|47.6|38.1|31.6|57.9|10.5|0|20190628|final20190628v1
2018|6b|15657|4|COLEGIO NEHUEN|6|Región del Libertador Bernar|61|CACHA|6117|San V|61|CACHA|3|2|3|1|75|77|75|263|269|264|-5|-21|-23|11|16|10|0|-1|-1|1|1|1|||||||24|34.7|41.3|11.7|57.1|31.2|0|20190628|final20190628v1
2018|6b|15662|0|INSTITUTO SAN LORENZO|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|3|2|4|1|56|56|56|265|255|252|27|-2|10|0|-16|-21|1|0|0|0|-1|-1|||||||26.8|28.6|44.6|25|48.2|26.8|0|20190628|final20190628v1
2018|6b|15664|7|COLEGIO MANQUEMAVIDA|6|Región del Libertador Bernar|63|COLCH|6310|Santa|62|COLCH|3|2|3|1|100|100|99|273|295|286|-3|28|-10|21|42|32|0|1|0|1|1|1|||||||16|33|51|4|39|57|0|20190628|final20190628v1
2018|6b|15676|0|COLEGIO HISPANO CHILENO EL PILAR|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|3|2|4|1|54|53|53|255|252|252|-4|-2|4|-10|-19|-21|0|0|0|-1|-1|-1|||||||35.2|27.8|37|26.4|52.8|20.8|0|20190628|final20190628v1
2018|6b|15682|5|COLEGIO MAGISTER|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|3|2|3|1|22|22|22|252|258|259|33|22|6|0|5|5|1|1|0|0|0|0|||||||36.4|36.4|27.3|13.6|63.6|22.7|0|20190628|final20190628v1
2018|6b|15683|3|COLEGIO EVELYN S SCHOOL|6|Región del Libertador Bernar|63|COLCH|6310|Santa|62|COLCH|3|2|3|1|25|23|25|248|226|244|0|-3|-12|-4|-27|-10|0|0|0|0|-1|0|||||||44|24|32|52.2|39.1|8.7|0|20190628|final20190628v1
2018|6b|15684|1|INSTITUTO HANS CHRISTIAN ANDERSEN|6|Región del Libertador Bernar|63|COLCH|6301|San F|62|COLCH|3|2|4|1|30|30|30|284|269|280|14|-8|-8|19|-2|7|1|0|0|1|0|0|||||||10|30|60|10|53.3|36.7|0|20190628|final20190628v1
2018|6b|15690|6|COLEGIO LOS CIPRESES|6|Región del Libertador Bernar|61|CACHA|6105|Doñih|61|CACHA|3|2|3|1|66|65|66|293|307|320|7|2|0|41|54|66|0|0|0|1|1|1|||||||3|30.3|66.7|0|27.7|72.3|0|20190628|final20190628v1
2018|6b|15700|7|COLEGIO LA REPUBLICA|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|3|2|4|1|69|68|69|283|305|307|-1|17|33|18|34|34|0|1|1|1|1|1|||||||11.6|33.3|55.1|7.4|17.6|75|0|20190628|final20190628v1
2018|6b|15705|8|COLEGIO SANTA TERESA|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|3|2|4|1|16|15|16|229|240|249|-2|17|2|-36|-31|-24|0|0|0|-1|-1|-1|||||||56.3|18.8|25|46.7|40|13.3|0|20190628|final20190628v1
2018|6b|15707|4|COLEGIO RANCAGUA|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|4|3||1|||||||||||||||||||||||||||||||1|20190628|final20190628v1
2018|6b|15719|8|COLEGIO FRAY ANDRES|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|3|2|3|1|8|7|8|248|236|248|-56|-29|-26|-4|-17|-6|-1|-1|0|0|0|0|||||||||||||0|20190628|final20190628v1
2018|6b|15724|4|ESCUELA FERNANDA AEDO FAUNDEZ|6|Región del Libertador Bernar|61|CACHA|6115|Rengo|61|CACHA|2|1|1|1|49|47|49|249|227|234|14|-4|4|18|1|8|1|0|0|1|0|0|||||||34.7|30.6|34.7|44.7|51.1|4.3|0|20190628|final20190628v1
2018|6b|15726|0|COLEGIO SAN SEBASTIAN SCHOOL|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|3|2|2|1|72|74|72|208|233|237|-19|-8|11|-30|-3|0|-1|0|0|-1|0|0|||||||70.8|22.2|6.9|41.9|51.4|6.8|0|20190628|final20190628v1
2018|6b|15728|7|COLEGIO MUNICIPAL HUALLILEN|6|Región del Libertador Bernar|61|CACHA|6103|Coinc|61|CACHA|2|1|2|1|19|20|19|247|236|239|-23|-30|-19|9|0|2|-1|-1|0|1|0|0|||||||42.1|15.8|42.1|45|40|15|0|20190628|final20190628v1
2018|6b|15731|7|COLEGIO ESPANA|6|Región del Libertador Bernar|61|CACHA|6117|San V|61|CACHA|3|2|2|1|24|24|24|226|228|228|-16|6|0|-12|-8|-9|-1|0|0|-1|0|0|||||||58.3|20.8|20.8|50|50|0|0|20190628|final20190628v1
2018|6b|15732|5|COLEGIO CRISTIANO ADONAY|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|3|2|2|1|40|41|40|252|251|261|-14|-9|9|14|15|24|-1|0|0|1|1|1|||||||32.5|42.5|25|41.5|29.3|29.3|0|20190628|final20190628v1
2018|6b|15739|2|COLEGIO CHIMBARONGO|6|Región del Libertador Bernar|63|COLCH|6303|Chimb|62|COLCH|3|2|2|1|63|66|62|235|235|220|-4|6|-37|-3|-1|-17|0|0|-1|0|0|-1|||||||50.8|27|22.2|45.5|40.9|13.6|0|20190628|final20190628v1
2018|6b|15744|9|COLEGIO ALMENAR|6|Región del Libertador Bernar|61|CACHA|6117|San V|61|CACHA|3|2|3|1|38|38|38|247|233|246|-14|-17|-7|-5|-20|-8|-1|-1|0|0|-1|0|||||||44.7|21.1|34.2|50|39.5|10.5|0|20190628|final20190628v1
2018|6b|15745|7|COLEGIO VALLE DE COLCHAGUA|6|Región del Libertador Bernar|63|COLCH|6301|San F|62|COLCH|3|2|2|1|53|54|53|232|225|236|-3|11|7|-6|-11|-1|0|0|0|-1|-1|0|||||||50.9|30.2|18.9|53.7|44.4|1.9|0|20190628|final20190628v1
2018|6b|15746|5|MONTE CASTELLO|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|3|2|2|1|13|13|13|213|216|213|-2|15|-8|-25|-20|-24|0|0|0|-1|-1|-1|||||||61.5|23.1|15.4|46.2|53.8|0|0|20190628|final20190628v1
2018|6b|15750|3|COLEGIO LAS AMERICAS|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|3|2|2|1|26|27|25|269|260|232|43|32|30|31|24|-5|1|1|1|1|1|0|||||||11.5|50|38.5|11.1|59.3|29.6|0|20190628|final20190628v1
2018|6b|15753|8|COLEGIO BENJAMIN VICUÑA MACKENNA|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|1|1|1|1|19|19|19|248|246|228|33|46|14|17|20|2|1|1|0|1|1|0|||||||42.1|26.3|31.6|42.1|36.8|21.1|0|20190628|final20190628v1
2018|6b|15755|4|COLEGIO SAN NICOLAS|6|Región del Libertador Bernar|63|COLCH|6303|Chimb|62|COLCH|3|2|2|1|26|26|27|257|244|256|7|18|18|19|8|19|0|1|0|1|0|1|||||||34.6|38.5|26.9|30.8|65.4|3.8|0|20190628|final20190628v1
2018|6b|15757|0|COLEGIO PART. SUBV. SAN ESTEBAN|6|Región del Libertador Bernar|63|COLCH|6301|San F|62|COLCH|3|2|2|2|20|19|20|206|201|192|-50|-25|-14|-32|-35|-45|-1|-1|0|-1|-1|-1|||||||75|15|10|84.2|15.8|0|0|20190628|final20190628v1
2018|6b|15758|9|COLEGIO CHRISTIAN COLLEGE|6|Región del Libertador Bernar|63|COLCH|6301|San F|62|COLCH|3|2|3|1|27|27|27|275|265|256|25|-6|15|23|12|2|1|0|0|1|1|0|||||||11.1|37|51.9|14.8|55.6|29.6|0|20190628|final20190628v1
2018|6b|15762|7|COLEGIO MARÍA ESCOBILLANA GUZMÁN|6|Región del Libertador Bernar|61|CACHA|6106|Grane|61|CACHA|2|1|2|1|31|28|31|213|211|212|-2|7|-7|-25|-25|-25|0|0|0|-1|-1|-1|||||||61.3|29|9.7|67.9|32.1|0|0|20190628|final20190628v1
2018|6b|15764|3|ELENA GAETE DARBEAUX|6|Región del Libertador Bernar|61|CACHA|6113|Pichi|61|CACHA|3|2|2|1|22|23|22|260|257|270|-24|-19|-20|22|21|33|-1|-1|0|1|1|1|||||||22.7|40.9|36.4|13|60.9|26.1|0|20190628|final20190628v1
2018|6b|15767|8|COLEGIO DIEGO PORTALES|6|Región del Libertador Bernar|61|CACHA|6108|Macha|61|CACHA|3|2|2|1|41|40|41|227|235|234|2|5|10|-11|-1|-3|0|0|0|-1|0|0|||||||53.7|31.7|14.6|45|40|15|0|20190628|final20190628v1
2018|6b|15768|6|COLEGIO SANTA FILOMENA|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|1|1|1|1|22|21|22|210|217|214|-8|-3|-14|-21|-9|-12|0|0|0|-1|0|0|||||||72.7|22.7|4.5|66.7|28.6|4.8|0|20190628|final20190628v1
2018|6b|15770|8|ESCUELA DIVINO MAESTRO|6|Región del Libertador Bernar|62|CARDE|6201|Pichi|63|CARDE|2|1|2|1|23|24|23|241|243|254|-15|0|21|3|7|17|-1|0|1|0|0|1|||||||47.8|30.4|21.7|37.5|50|12.5|0|20190628|final20190628v1
2018|6b|15779|1|COLEGIO HERMANO DE ASIS|6|Región del Libertador Bernar|63|COLCH|6301|San F|62|COLCH|3|2|1|1|18|18|18|233|227|234|-19|-13|2|2|1|8|-1|0|0|0|0|0|||||||38.9|50|11.1|55.6|38.9|5.6|0|20190628|final20190628v1
2018|6b|15787|2|COMPLEJO EDUCACIONAL LAS ARAUCARIAS|6|Región del Libertador Bernar|63|COLCH|6301|San F|62|COLCH|3|2|3|1|54|54|53|258|244|280|6|1|16|6|-9|26|0|0|1|1|-1|1|||||||29.6|35.2|35.2|31.5|55.6|13|0|20190628|final20190628v1
2018|6b|15792|9|COLEGIO REAL DE CAREN|6|Región del Libertador Bernar|61|CACHA|6108|Macha|61|CACHA|3|2|3|1|37|39|37|247|242|251|39|31|-7|-5|-11|-3|1|1|0|0|-1|0|||||||40.5|37.8|21.6|33.3|53.8|12.8|0|20190628|final20190628v1
2018|6b|15793|7|COLEGIO INTERAMERICANO|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|3|2|3|1|34|34|34|261|263|262|0|0|1|9|10|8|0|0|0|1|1|0|||||3||23.5|32.4|44.1|17.6|52.9|29.4|0|20190628|final20190628v1
2018|6b|15807|0|COLEGIO ALERCE|6|Región del Libertador Bernar|63|COLCH|6303|Chimb|62|COLCH|3|2|2|1|25|25|25|240|243|239|5|2|-6|2|7|2|0|0|0|0|0|0|||||||52|20|28|24|60|16|0|20190628|final20190628v1
2018|6b|15809|7|OLIVAR COLLEGE|6|Región del Libertador Bernar|61|CACHA|6111|Oliva|61|CACHA|3|2|2|1|40|39|40|245|236|232|2|-2|-1|7|0|-5|0|0|0|1|0|0|||||||37.5|35|27.5|35.9|59|5.1|0|20190628|final20190628v1
2018|6b|15811|9|COLEGIO ANGOSTURA|6|Región del Libertador Bernar|63|COLCH|6301|San F|62|COLCH|3|2|4|1|26|26|26|244|231|267|-2|-14|28|-21|-40|-6|0|0|1|-1|-1|0|||||||46.2|30.8|23.1|46.2|42.3|11.5|0|20190628|final20190628v1
2018|6b|15812|7|COLEGIO BASICO VIOLETA PARRA SANDOVAL|6|Región del Libertador Bernar|63|COLCH|6307|Peral|62|COLCH|2|1|2|1|55|55|55|228|220|214|-23|-35|-27|-10|-16|-23|-1|-1|-1|-1|-1|-1|||||||56.4|25.5|18.2|60|30.9|9.1|0|20190628|final20190628v1
2018|6b|15817|8|COLEGIO NAHUELCURA|6|Región del Libertador Bernar|61|CACHA|6108|Macha|61|CACHA|3|2|4|1|99|98|97|276|308|292|6|18|18|11|37|19|0|1|1|1|1|1|||||||19.2|26.3|54.5|3.1|26.5|70.4|0|20190628|final20190628v1
2018|6b|15820|8|COLEGIO ALEMAN SAN MIGUEL|6|Región del Libertador Bernar|61|CACHA|6117|San V|61|CACHA|3|2|3|1|60|59|60|242|261|241|-26|-23|-18|-10|8|-13|-1|-1|-1|-1|1|-1|||||||48.3|28.3|23.3|28.8|44.1|27.1|0|20190628|final20190628v1
2018|6b|15828|3|COLEGIO SAN NICOLAS DE BARI|6|Región del Libertador Bernar|61|CACHA|6101|Ranca|61|CACHA|3|2|1|1|24|24|24|249|227|252|29|-2|0|18|1|26|1|0|0|1|0|1||||||3|29.2|50|20.8|45.8|45.8|8.3|0|20190628|final20190628v1
2018|6b|15832|1|COLEGIO BOSQUES DE CHILE|6|Región del Libertador Bernar|61|CACHA|6117|San V|61|CACHA|3|2|2|1|28|28|28|225|245|237|-7|7|2|-13|9|0|0|0|0|-1|0|0|||||||57.1|25|17.9|35.7|42.9|21.4|0|20190628|final20190628v1
2018|6b|15855|0|COLEGIO SEBASTIAN'S COLLEGE|6|Región del Libertador Bernar|61|CACHA|6106|Grane|61|CACHA|3|2|3|1|25|25|25|234|221|235|-11|-19|-28|-18|-32|-19|0|-1|-1|-1|-1|-1|||||||48|44|8|60|36|4|0|20190628|final20190628v1
2018|6b|15857|7|COLEGIO UMBRALES|6|Región del Libertador Bernar|63|COLCH|6303|Chimb|62|COLCH|3|2|2|1|10|10|10|258|236|257|0|0|0|20|0|20|0|0|0|1|0|1||||3|3|3|30|30|40|50|40|10|0|20190628|final20190628v1
2018|6b|15859|3|COLEGIO PARTICULAR SUBVENCIONADO NANCAG|6|Región del Libertador Bernar|63|COLCH|6305|Nanca|62|COLCH|3|2|2|1|24|24|24|263|239|268|0|0|0|25|3|31|0|0|0|1|0|1||||3|3|3|20.8|37.5|41.7|41.7|37.5|20.8|0|20190628|final20190628v1
2018|6b|16410|0|COLEGIO ABATE MOLINA|7|Región del Maule|74|LINAR|7403|Longa|73|LINAR|3|2|2|1|62|63|62|268|269|254|8|-5|-10|30|33|17|0|0|0|1|1|1|||||||25.8|33.9|40.3|12.7|58.7|28.6|0|20190628|final20190628v1
2018|6b|16415|1|COLEGIO RAUQUEN|7|Región del Maule|73|CURIC|7301|Curic|71|CURIC|3|2|3|1|102|103|103|269|279|289|-17|-9|3|17|26|35|-1|0|0|1|1|1|||||||26.5|26.5|47.1|11.7|46.6|41.7|0|20190628|final20190628v1
2018|6b|16427|5|COLEGIO ESMERALDA|7|Región del Maule|71|TALCA|7101|Talca|72|TALCA|3|2|4|1|54|53|54|260|277|272|-13|-5|-25|-5|6|-1|0|0|-1|0|1|0|||||||22.2|46.3|31.5|9.4|49.1|41.5|0|20190628|final20190628v1
2018|6b|16428|3|ESC. MONSENOR MANUEL LARRAIN ERRAZURIZ|7|Región del Maule|73|CURIC|7302|Huala|71|CURIC|2|1|2|1|56|55|55|236|246|242|-9|-12|-10|-2|10|5|0|-1|0|0|1|0|||||||48.2|28.6|23.2|34.5|50.9|14.5|0|20190628|final20190628v1
2018|6b|16431|3|COLEGIO  ORCHARD COLLEGE|7|Región del Maule|73|CURIC|7301|Curic|71|CURIC|4|3|5|1|27|27|26|302|328|316|-8|10|-18|20|32|20|0|0|0|1|1|1|||||||7.4|22.2|70.4|0|11.1|88.9|0|20190628|final20190628v1
2018|6b|16441|0|LICEO SANTA MARTA|7|Región del Maule|71|TALCA|7101|Talca|72|TALCA|3|2|3|1|86|88|86|280|280|284|14|-2|11|28|27|30|1|0|0|1|1|1|||||||14|27.9|58.1|14.8|34.1|51.1|0|20190628|final20190628v1
2018|6b|16444|5|COLEGIO EDUARDO MARTIN ABEJON|7|Región del Maule|71|TALCA|7102|Const|72|TALCA|3|2|2|1|71|73|72|252|283|287|-20|1|6|14|47|50|-1|0|0|1|1|1|||||||32.4|35.2|32.4|12.3|39.7|47.9|0|20190628|final20190628v1
2018|6b|16446|1|COLEGIO JUAN PIAMARTA|7|Región del Maule|71|TALCA|7101|Talca|72|TALCA|3|2|2|1|64|62|64|242|227|235|1|-6|0|4|-9|-2|0|0|0|0|-1|0|||||||48.4|26.6|25|54.8|32.3|12.9|0|20190628|final20190628v1
2018|6b|16448|8|INSTITUTO SANTA MARTA|7|Región del Maule|73|CURIC|7301|Curic|71|CURIC|3|2|3|1|84|84|85|290|311|293|-8|-1|16|38|58|39|0|0|1|1|1|1|||||||11.9|22.6|65.5|0|27.4|72.6|0|20190628|final20190628v1
2018|6b|16453|4|COLEGIO ALBORADA|7|Región del Maule|74|LINAR|7401|Linar|73|LINAR|4|3|5|1|33|33|33|288|300|317|-17|-21|24|6|4|21|-1|-1|1|0|0|1|||||||15.2|21.2|63.6|3|36.4|60.6|0|20190628|final20190628v1
2018|6b|16456|9|ESCUELA PARTICULAR VILLA BAVIERA|7|Región del Maule|74|LINAR|7404|Parra|73|LINAR|3|2|2|2|11|11|11|258|250|261|-1|-20|0|20|14|24|0|0|0|1|1|1||||||1|27.3|45.5|27.3|18.2|72.7|9.1|0|20190628|final20190628v1
2018|6b|16459|3|INSTITUTO TECNICO SUPERIOR CONSTITUCION|7|Región del Maule|71|TALCA|7102|Const|72|TALCA|3|2|1|2|18|18|18|316|327|319|3|16|70|85|101|93|0|1|1|1|1|1|||||||0|11.1|88.9|5.6|11.1|83.3|0|20190628|final20190628v1
2018|6b|16460|7|ESCUELA PADRE ALBERTO HURTADO|7|Región del Maule|73|CURIC|7301|Curic|71|CURIC|2|1|2|1|64|65|65|234|234|223|-24|-20|-19|-4|-2|-14|-1|-1|-1|0|0|-1|||||||43.8|34.4|21.9|47.7|36.9|15.4|0|20190628|final20190628v1
2018|6b|16461|5|COLEGIO LYON´S SCHOOL|7|Región del Maule|71|TALCA|7101|Talca|72|TALCA|3|2|1|1|9|12|8|212|189|195|0|-16|1|-19|-37|-31|0|0|0|-1|-1|-1||||3||||||83.3|16.7|0|0|20190628|final20190628v1
2018|6b|16468|2|ESCUELA BASICA DE COLBUN|7|Región del Maule|74|LINAR|7402|Colbú|73|LINAR|2|1|1|1|91|89|91|217|223|212|-2|4|-10|-14|-3|-14|0|0|0|-1|0|-1|||||||64.8|22|13.2|55.1|38.2|6.7|0|20190628|final20190628v1
2018|6b|16469|0|COLEGIO PABLO NERUDA|7|Región del Maule|74|LINAR|7404|Parra|73|LINAR|2|1|1|1|72|71|72|255|258|248|1|6|6|24|32|22|0|0|0|1|1|1|||||||34.7|34.7|30.6|26.8|40.8|32.4|0|20190628|final20190628v1
2018|6b|16470|4|COLEGIO CONCEPCION TALCA|7|Región del Maule|71|TALCA|7101|Talca|72|TALCA|4|3|5|1|51|53|51|297|309|309|23|17|13|15|13|13|1|1|0|1|1|1|||||||3.9|27.5|68.6|1.9|20.8|77.4|0|20190628|final20190628v1
2018|6b|16476|3|COLEGIO BOSQUES DE GAIA|7|Región del Maule|71|TALCA|7102|Const|72|TALCA|3|2|4|1|29|29|29|262|275|289|12|12|20|-3|4|16|0|0|0|0|0|1|||||||20.7|48.3|31|3.4|65.5|31|0|20190628|final20190628v1
2018|6b|16477|1|COLEGIO AQUELARRE|7|Región del Maule|73|CURIC|7308|Teno|71|CURIC|3|2|3|1|37|36|37|290|331|316|-20|-25|5|38|78|62|-1|-1|0|1|1|1|||||||10.8|18.9|70.3|0|8.3|91.7|0|20190628|final20190628v1
2018|6b|16484|4|COLEGIO MANSO DE VELASCO|7|Región del Maule|72|CAUQU|7201|Cauqu|74|CAUQU|3|2|2|1|34|33|34|251|243|244|0|-16|-20|13|7|7|0|-1|0|1|1|0||||3|||35.3|35.3|29.4|30.3|63.6|6.1|0|20190628|final20190628v1
2018|6b|16485|2|COLEGIO GARDEN COLLEGE|7|Región del Maule|72|CAUQU|7201|Cauqu|74|CAUQU|3|2|3|1|52|52|52|278|284|292|22|20|-2|26|31|38|1|1|0|1|1|1|||||||11.5|34.6|53.8|7.7|46.2|46.2|0|20190628|final20190628v1
2018|6b|16488|7|COLEGIO ADVENTISTA MARANATA|7|Región del Maule|71|TALCA|7101|Talca|72|TALCA|3|2|3|1|41|42|41|273|274|283|12|10|26|21|21|29|0|0|1|1|1|1|||||||17.1|43.9|39|19|38.1|42.9|0|20190628|final20190628v1
2018|6b|16489|5|COLEGIO BALTAZAR|7|Región del Maule|71|TALCA|7101|Talca|72|TALCA|3|2|4|1|22|23|22|277|258|274|9|30|16|12|-13|1|0|1|0|1|-1|0|||||||18.2|36.4|45.5|26.1|43.5|30.4|0|20190628|final20190628v1
2018|6b|16491|7|COLEGIO ALBERT EINSTEIN|7|Región del Maule|73|CURIC|7301|Curic|71|CURIC|3|2|2|1|28|31|28|240|251|230|12|16|-23|2|15|-7|0|0|0|0|1|0|||||||46.4|28.6|25|35.5|38.7|25.8|0|20190628|final20190628v1
2018|6b|16492|5|INSTITUTO VALENTIN LETELIER|7|Región del Maule|74|LINAR|7401|Linar|73|LINAR|3|2|2|2|16|17|16|265|230|266|17|-12|0|27|-6|29|0|0|0|1|0|1||||||1|18.8|50|31.3|47.1|47.1|5.9|0|20190628|final20190628v1
2018|6b|16494|1|COLEGIO CRISTIANO DE CURICO|7|Región del Maule|73|CURIC|7301|Curic|71|CURIC|3|2|3|1|27|29|27|247|243|253|25|2|2|-5|-10|-1|1|0|0|0|-1|0|||||||33.3|40.7|25.9|31|55.2|13.8|0|20190628|final20190628v1
2018|6b|16497|6|COLEGIO ANDES DE TALCA|7|Región del Maule|71|TALCA|7101|Talca|72|TALCA|4|3|4|1|36|38|36|287|313|307|-11|-3|27|22|42|34|0|0|1|1|1|1|||||||5.6|44.4|50|0|26.3|73.7|0|20190628|final20190628v1
2018|6b|16502|6|COLEGIO CORDILLERA|7|Región del Maule|73|CURIC|7304|Molin|71|CURIC|3|2|3|1|31|31|31|262|260|276|-26|-11|17|10|7|22|-1|0|0|1|1|1|||||||22.6|41.9|35.5|16.1|51.6|32.3|0|20190628|final20190628v1
2018|6b|16506|9|ESCUELA CHACARILLAS|7|Región del Maule|71|TALCA|7102|Const|72|TALCA|2|1|1|1|19|19|19|220|213|221|-20|-24|-5|-11|-13|-5|-1|-1|0|-1|-1|0|||||||68.4|21.1|10.5|63.2|26.3|10.5|0|20190628|final20190628v1
2018|6b|16507|7|JUAN SALVADOR COLLEGE|7|Región del Maule|74|LINAR|7406|San J|73|LINAR|3|2|3|1|24|24|24|283|301|323|-22|-3|29|31|48|69|-1|0|1|1|1|1|||||||20.8|16.7|62.5|0|37.5|62.5|0|20190628|final20190628v1
2018|6b|16508|5|COLEGIO HISPANOCHILENO EL PILAR|7|Región del Maule|73|CURIC|7301|Curic|71|CURIC|3|2|4|1|62|60|62|275|298|279|13|13|2|10|27|6|1|1|0|1|1|0|||||||11.3|41.9|46.8|3.3|30|66.7|0|20190628|final20190628v1
2018|6b|16509|3|COLEGIO CENTRO EDUCACIONAL VYGOTSKY|7|Región del Maule|73|CURIC|7301|Curic|71|CURIC|3|2|4|2|35|35|35|289|296|286|0|-18|-16|24|25|13|0|-1|0|1|1|1|||||||5.7|28.6|65.7|2.9|37.1|60|0|20190628|final20190628v1
2018|6b|16510|7|ESCUELA ENRIQUE WEISS|7|Región del Maule|74|LINAR|7401|Linar|73|LINAR|3|2|1|1|3|3|0|265|253||0|0||0|0||0|0||0|0||||1|1|1|1|||||||0|20190628|final20190628v1
2018|6b|16512|3|COLEGIO DIEGO THOMPSON|7|Región del Maule|73|CURIC|7301|Curic|71|CURIC|3|2|3|1|36|34|36|262|280|283|-28|-13|18|10|27|29|-1|-1|1|1|1|1|||||||25|36.1|38.9|8.8|44.1|47.1|0|20190628|final20190628v1
2018|6b|16513|1|CENTRO EDUCACIONAL ADONAY|7|Región del Maule|73|CURIC|7301|Curic|71|CURIC|3|2|2|1|12|10|12|218|257|245|-39|-15|13|-20|21|8|-1|0|0|-1|1|0|||||||50|50|0|10|60|30|0|20190628|final20190628v1
2018|6b|16518|2|COLEGIO PARTICULAR SEBASTIAN|7|Región del Maule|74|LINAR|7401|Linar|73|LINAR|3|2|2|1|16|17|16|210|222|213|14|-14|-5|-28|-14|-24|0|0|0|-1|-1|-1|||||||56.3|31.3|12.5|58.8|29.4|11.8|0|20190628|final20190628v1
2018|6b|16520|4|COLEGIO KAIROS|7|Región del Maule|73|CURIC|7301|Curic|71|CURIC|3|2|2|1|31|32|31|261|244|253|13|-13|0|23|8|16|0|0|0|1|1|1|||||||25.8|38.7|35.5|37.5|37.5|25|0|20190628|final20190628v1
2018|6b|16526|3|COLEGIO LOS ALERCES|7|Región del Maule|71|TALCA|7101|Talca|72|TALCA|3|2|3|1|61|61|61|288|293|289|27|11|20|36|40|35|1|1|1|1|1|1|||||||11.5|24.6|63.9|6.6|27.9|65.6|0|20190628|final20190628v1
